epoch,energy,energy_std,grad_amp_before,grad_phi_before,grad_amp_after,grad_phi_after
762,-23.87755,1.999662,7.2591443,1.4874643,1.0924473,1.7002925
763,-23.831617,2.1192858,11.586432,1.8719971,1.5360533,2.0822628
764,-23.821827,2.033465,12.201497,1.4931009,1.2186894,1.9075274
765,-23.84839,2.1999605,10.408532,1.8691888,1.4661698,2.2373881
766,-23.855225,1.948317,10.691786,1.6771482,1.1765535,1.8181026
767,-23.828766,2.0568597,10.973965,1.5687742,1.3476466,1.8920233
768,-23.870907,1.9950559,7.6911683,1.6993787,1.3342978,1.8734052
769,-23.850977,2.098189,9.383742,1.5209246,1.2332336,1.915521
770,-23.873672,2.038696,8.620893,1.8225399,1.3078996,1.8297385
771,-23.84656,1.9856682,10.784975,1.2603834,1.2026339,1.8220689
772,-23.899961,2.0319672,5.555077,1.7711442,1.176872,1.8128395
773,-23.888206,2.136628,6.682801,1.8407756,1.3340137,1.9545404
774,-23.877272,2.0770738,7.63197,1.6002791,1.3281459,1.9654028
775,-23.843952,1.8379931,11.0909815,1.2757741,1.0428648,1.7133081
776,-23.893661,2.0590506,6.1933274,1.534806,1.3441027,1.9294522
777,-23.861582,2.146171,8.321319,1.5380591,1.1976225,1.7688452
778,-23.910347,2.0600228,5.9693723,1.6286013,1.2902017,1.923801
779,-23.911327,2.0958312,5.113769,1.5674171,1.3414736,2.0018604
780,-23.895031,1.8889159,7.2483573,1.5733457,1.1378552,1.7612594
781,-23.892437,1.9764457,6.6981997,1.4889525,1.2652243,1.7744803
782,-23.862846,1.9424661,10.481009,1.3929648,1.0697062,1.6819935
783,-23.901634,2.1472073,4.4855857,1.8544507,1.3511071,1.9865701
784,-23.960812,2.0109031,2.712919,1.5668151,1.103573,1.822677
785,-23.838758,1.9921058,12.082574,1.4336096,1.2217313,1.8163058
786,-23.916933,1.9820263,5.513802,1.6586097,1.3036766,1.8635699
787,-23.980368,2.2825162,3.9602907,2.6075354,1.2592895,1.8953838
788,-23.940468,2.0419343,3.9728084,1.6316468,1.1305077,1.6895641
789,-23.942804,2.0135872,3.471349,1.4418306,1.1031314,1.7181998
790,-23.893343,1.9870468,5.6286674,1.6198452,1.2974076,1.8065912
791,-23.884706,1.988983,6.506402,1.7768155,1.1759406,1.880497
792,-23.871687,1.8614119,9.207232,1.409912,0.96549004,1.6867778
793,-23.865805,1.9293172,9.307309,1.4282061,1.1830734,1.7959865
794,-23.90082,2.013974,5.956008,1.7726896,1.1657343,1.64991
795,-23.938015,1.9468305,5.28266,1.2766018,1.141966,1.7492322
796,-23.911287,1.8843348,6.1163907,1.24251,1.2649354,1.7956377
797,-23.898766,1.9493113,7.544636,1.3857024,1.2950071,1.8573073
798,-23.918734,2.0743632,5.6792784,1.5926499,1.2891781,1.9214611
799,-23.922174,1.9952222,4.2422447,1.2233273,1.0598288,1.7793484
800,-23.858982,1.9955772,9.905004,1.2992405,1.1850257,1.8819021
801,-23.910025,2.1264884,5.1856294,2.3240967,1.4865729,1.9833463
802,-23.925945,1.8579022,5.430151,1.4842858,1.0432848,1.6107804
803,-23.92598,2.0288355,3.999528,1.759862,1.1848298,1.7918388
804,-23.894222,1.9606369,7.778827,1.6166995,1.2501528,1.7638011
805,-23.915445,2.0600433,6.0779166,2.0188406,1.1589973,1.8487089
806,-23.923769,2.0588362,6.2028737,1.8637547,1.2686083,1.8456662
807,-23.942047,2.0612803,3.6020021,1.6352117,1.1290648,1.7957906
808,-23.904898,1.925097,6.907155,1.2450902,1.107624,1.7691072
809,-23.932165,1.9466571,3.3427558,1.2942137,1.0793595,1.6673521
810,-23.91066,1.8631879,6.5391035,1.1623789,1.0373755,1.6421312
811,-23.927925,2.0375714,5.1217465,1.5499796,1.1910834,1.8833969
812,-23.920668,1.9867865,5.689817,2.0033188,1.1877537,1.8409153
813,-23.940092,1.9571481,4.0568624,1.6114681,1.2162427,1.8214455
814,-23.954435,1.9874262,3.4198287,1.5344642,1.2989869,1.7674568
815,-23.880484,1.9056724,8.986217,1.2215059,1.0793444,1.7085502
816,-23.926378,1.9649339,5.141197,1.3251308,1.2422645,1.7910931
817,-23.939875,1.8934542,5.042066,1.3797615,1.1405866,1.6924112
818,-23.972685,1.793953,2.3979027,1.4147433,0.9250095,1.5692784
819,-23.923714,1.9191623,4.247346,1.361795,1.1547483,1.742756
820,-23.888363,1.9070071,8.001155,1.5644993,1.3174012,1.6345807
821,-23.882074,1.9472786,7.983931,1.3293691,1.2612714,1.7373291
822,-23.930006,1.8989453,4.4703517,1.3897995,1.0372317,1.6921757
823,-23.952877,1.9273713,3.1223462,1.6262282,1.1341667,1.7791314
824,-23.911259,1.8975269,7.6754003,1.452568,1.0220747,1.6612486
825,-23.918549,1.9422011,5.100416,1.2146903,1.088543,1.7262111
826,-23.955164,1.832763,2.4868195,1.1929873,0.9517927,1.593727
827,-23.936901,1.9126282,3.2040486,1.4482412,1.097613,1.8195182
828,-23.917496,1.774132,5.99085,1.1138924,0.99894786,1.6098983
829,-23.91873,1.9779311,5.685755,1.4919984,1.2625201,1.9406161
830,-24.000286,2.1674466,4.2627573,1.7801774,1.2805086,1.8834856
831,-23.931057,1.8578118,4.313073,1.2880988,1.2277484,1.633402
832,-23.97641,2.0175183,2.2758608,1.7354268,1.3099903,1.9227102
833,-23.925995,2.004926,4.442945,1.4140743,1.2791817,1.8852203
834,-23.967836,1.8921971,2.5339046,1.904233,1.0926852,1.6839167
835,-23.926231,1.885028,4.3463,1.3421588,1.0418246,1.6319333
836,-23.912685,1.8809388,6.1344237,1.5090494,1.0976343,1.6877847
837,-23.937954,1.8032746,3.5825865,1.2886679,0.94826305,1.5983667
838,-23.912407,1.8361576,6.5290504,1.2371165,1.0017434,1.632525
839,-23.949535,1.8881627,4.0428934,1.2484124,1.0752888,1.6900129
840,-24.006578,1.7953107,4.225138,1.1111124,1.0217955,1.561717
841,-23.971735,1.8945353,2.342897,1.424193,1.0097892,1.6420708
842,-24.002632,2.0586362,4.8135695,1.6581769,1.2563654,1.8623775
843,-24.00672,1.8156396,2.0035734,1.2374555,0.9789693,1.5925117
844,-23.984627,1.9707669,2.5514846,1.6251907,1.05603,1.7581161
845,-23.94696,1.9090072,2.9912956,1.2483627,1.2622176,1.8303524
846,-23.932707,1.838251,4.541877,1.7005408,0.984247,1.6613435
847,-23.947102,1.8758879,4.2774262,1.6511562,1.0912312,1.7133512
848,-24.01425,2.0258837,4.1935043,1.7531581,1.1474489,1.7126873
849,-24.006807,2.0088408,3.9849303,1.3253051,1.1752733,1.7328212
850,-24.01894,1.8462654,3.1043005,1.3506534,1.0062431,1.6873366
851,-23.981712,1.9352838,1.8579885,1.5201249,1.1954163,1.816444
852,-23.947426,1.952225,3.680017,2.1309817,0.9915347,1.7291665
853,-24.005152,1.8497154,2.3963137,1.3300631,1.0518185,1.6919445
854,-23.99659,1.940075,2.6422732,1.4895666,1.0566931,1.6601015
855,-24.009378,1.9157889,1.6898791,1.3219762,1.0977073,1.5945429
856,-24.04007,1.9263629,3.904906,1.3346745,0.99131167,1.7269645
857,-24.066282,1.9272312,5.95698,1.2399372,1.0396855,1.7251842
858,-23.971024,1.9216185,2.6645143,1.3780055,0.9909484,1.7275655
859,-24.031946,1.8991137,4.387867,1.3397835,1.0019575,1.7157856
860,-24.060137,1.9875911,4.8243213,1.4061909,1.2036799,1.8150626
861,-23.988623,1.9307936,2.2421951,1.3002387,1.0287834,1.6561776
862,-23.979465,1.7319119,2.9211183,1.1295029,0.8727654,1.5340008
863,-23.998455,1.9506329,2.150027,1.479049,1.0710123,1.7866093
864,-23.979982,1.9145788,2.98707,1.5348448,1.0690377,1.7479104
865,-24.036024,1.9298627,3.580964,1.393282,1.1033355,1.7664927
866,-23.975634,1.759239,2.713276,1.4107001,0.97425777,1.703568
867,-23.986246,1.8502779,2.4464545,1.1124063,0.9757478,1.6759017
868,-24.039175,2.027289,3.8377922,3.5688183,1.0248067,1.6796402
869,-23.9837,1.8190666,3.9161491,1.5212795,0.9814672,1.5255365
870,-23.988441,1.7890382,2.3701487,1.0533321,1.0125269,1.6224375
871,-24.05562,1.8271748,5.394618,1.141086,0.91272885,1.5832267
872,-24.026434,1.8800012,2.2540238,1.2677064,0.9470128,1.6318178
873,-24.031612,1.8323913,4.2441497,1.3849252,0.939028,1.5605321
874,-24.035744,1.935972,3.6445818,1.3718473,1.057642,1.6196198
875,-23.982512,1.8823456,2.4066787,1.5135294,0.9844657,1.687559
876,-24.001112,1.9508772,1.8594187,1.2920381,1.03531,1.8080888
877,-23.984106,1.8047342,2.8298998,1.1655362,1.0177552,1.6417575
878,-23.98034,1.7421106,3.0795858,1.081615,0.9182867,1.5635018
879,-24.017464,1.7425389,2.019223,1.4008259,0.8543617,1.5445894
880,-24.001196,1.9133353,1.9725266,1.4160272,0.9665356,1.6101607
881,-24.04163,1.9878961,3.366045,1.2884551,1.1928815,1.6960838
882,-23.971548,1.759646,3.7528155,2.158124,0.904581,1.5910847
883,-23.975063,1.7740961,2.4824977,1.2001939,0.90719926,1.561286
884,-23.966059,1.8609376,3.859672,1.6387289,1.1143805,1.6796389
885,-24.064293,1.84402,3.741747,1.123119,0.9440826,1.6408138
886,-23.992165,1.8583283,2.684959,1.3612676,1.1196043,1.7474343
887,-23.993372,1.815613,2.4353073,1.1748925,0.92673075,1.652532
888,-24.030672,1.9683114,2.9319198,1.5089074,1.2659347,1.7849241
889,-24.033106,1.768363,3.4195924,1.1628971,0.94832975,1.5360471
890,-24.029606,1.8193824,3.9515405,1.2254028,0.8891713,1.5644066
891,-24.06586,1.876214,5.8010225,1.0701056,1.0317214,1.6750386
892,-24.030895,1.8043023,3.3190198,1.0238254,0.9328115,1.5934495
893,-24.044624,1.7537801,2.6656075,1.2486504,0.8717621,1.5229727
894,-23.980068,1.8274466,2.9792309,1.2221686,0.9908877,1.644491
895,-24.014584,1.8199403,2.2019646,1.2983639,0.98283374,1.7087581
896,-23.994087,1.8182048,2.6520944,1.0527856,0.8841109,1.5585687
897,-24.01527,1.9985406,1.8000517,1.7041357,0.9463422,1.7321662
898,-24.001457,1.8186927,1.9627763,1.1636542,0.90543735,1.5850594
899,-24.036476,1.7588333,3.6341088,1.1930369,0.8513574,1.5205884
900,-24.046423,1.8247936,3.382781,1.1182271,0.9780079,1.612346
901,-24.02805,1.9052429,3.2198236,1.4774729,1.1529888,1.8056593
902,-24.049372,1.8348773,3.5229223,1.53384,0.9060901,1.6521688
903,-24.036781,1.7983855,2.5487769,1.1518805,0.8955376,1.5094925
904,-24.108791,1.9323063,9.17012,1.6366911,0.9447658,1.6356325
905,-24.075476,1.7961414,4.679484,1.206421,0.8787199,1.5745107
906,-24.070137,1.7319651,3.7133677,1.0872985,0.8206481,1.4939424
907,-24.08032,1.8333871,6.2560496,1.2960796,0.87315804,1.6108289
908,-24.03344,1.8497515,4.0336485,1.8008407,0.87904054,1.6662564
909,-24.086592,1.9033113,5.0821667,1.3825523,0.95550233,1.6433067
910,-24.039928,1.7810456,2.6145775,1.294871,0.98436844,1.5801762
911,-24.074242,1.8069522,4.4982285,1.5076426,0.8561628,1.5984393
912,-24.033922,1.7641566,2.064637,1.1803765,0.969186,1.5856687
913,-24.06769,1.8639137,4.727094,1.0875382,0.9777784,1.6437396
914,-24.042917,1.9205134,2.122668,1.442854,0.9814044,1.6618682
915,-24.057793,1.8392705,3.6927278,1.1101934,0.9146234,1.5362707
916,-24.05942,1.6247107,3.8359816,1.1751574,0.77748454,1.4116994
917,-24.07582,1.8541905,4.24974,1.6119158,0.94181865,1.748431
918,-24.081615,1.7683221,6.141103,1.2421789,0.8613319,1.5036749
919,-24.056767,1.8443977,2.9954782,1.2644259,0.8943798,1.6321297
920,-24.089567,1.8180991,4.962836,1.1569805,0.8891304,1.4562062
921,-24.11118,1.7808408,7.021079,1.0458313,0.8807527,1.5175271
922,-24.044437,1.7406522,1.3474883,1.2665551,0.86404526,1.5256734
923,-24.050396,1.828823,2.7579644,1.3786508,0.8527187,1.5825459
924,-24.067097,1.7264997,4.1804976,1.2029601,0.79377323,1.4812984
925,-24.086655,1.8606254,4.350443,1.2639242,1.0064645,1.6527865
926,-24.081074,1.7648036,5.409622,1.1564234,0.9143643,1.6138904
927,-24.04069,1.7564431,2.1861148,1.2636073,0.84132046,1.5071385
928,-24.052114,1.8167422,2.5472548,1.4022669,0.86949694,1.5940484
929,-24.045612,1.6352116,3.0940855,0.97800094,0.770668,1.4744546
930,-24.064665,1.7549608,3.079248,1.2429936,0.92020357,1.5505699
931,-24.020884,1.6994625,1.2996475,0.85081065,0.82010645,1.422316
932,-24.057224,1.8453213,2.5270112,1.325988,1.0671867,1.7685426
933,-24.078724,1.7489333,3.0600939,0.8159561,0.8267953,1.4485736
934,-24.045147,1.6442531,1.2179133,1.2138437,0.79875916,1.3702339
935,-24.07543,1.6615398,2.9488852,1.0341862,0.78063977,1.4300333
936,-24.067097,1.6951246,3.263485,1.0186063,0.7904422,1.4944855
937,-24.075855,1.6753234,3.2341115,0.8482192,0.8104847,1.4514061
938,-24.083473,1.7384124,4.1903057,1.4629989,0.7854533,1.5116296
939,-24.071371,1.6743795,3.5340035,1.0979764,0.819327,1.4815084
940,-24.088942,1.7020246,4.4693418,0.96155274,0.80005413,1.39193
941,-24.104958,1.7841128,6.277345,1.1203674,0.87266195,1.4993008
942,-24.120594,1.7778288,8.508541,1.7157063,1.0694554,1.5561858
943,-24.122097,1.7391597,6.644612,1.4879351,0.83542746,1.5553883
944,-24.07566,1.8223158,2.417454,1.4073569,0.8959764,1.6238295
945,-24.122822,1.8299081,6.891939,1.193983,0.9346958,1.6223112
946,-24.076466,1.7299459,3.9096186,1.6543137,0.7500703,1.479843
947,-24.083712,1.7177032,4.2206554,1.2156146,0.8404735,1.4529827
948,-24.11881,1.7356114,6.655104,1.1456388,0.82219553,1.4775718
949,-24.105385,1.6911329,5.2812324,1.1032208,0.7846271,1.4318461
950,-24.037472,1.5756773,2.1859405,0.87596834,0.67257303,1.354598
951,-24.025696,1.6847038,1.6777482,1.421703,0.8454177,1.3981174
952,-24.118723,1.7941762,6.012919,1.3682503,0.92417836,1.5984101
953,-24.113163,1.7587354,6.9602103,1.1017464,0.79260206,1.472577
954,-24.063223,1.7275192,2.3643327,1.0793768,0.8007913,1.4594765
955,-24.086138,1.7194564,4.1301637,1.1343185,0.7704545,1.4150279
956,-24.079191,1.7097764,4.02495,1.1135863,0.82075727,1.4722047
957,-24.12638,1.8554231,6.760624,1.0029727,0.93193233,1.5062183
958,-24.07318,1.748675,3.566784,1.113286,0.8246793,1.4640846
959,-24.115656,1.7464917,5.919051,1.2381415,0.8206599,1.542734
960,-24.096355,1.7028576,3.367093,0.8783759,0.8333068,1.4479944
961,-24.161446,1.8324281,9.828606,1.0366408,0.8621178,1.4910448
962,-24.0835,1.7439564,4.4811153,1.3230981,0.83863384,1.5501882
963,-24.107035,1.7155303,4.876181,1.5432011,0.7481522,1.4622698
964,-24.093994,1.6488597,4.338876,1.1361226,0.77387446,1.412967
965,-24.079329,1.687745,2.6368265,1.3761811,0.75435734,1.4278246
966,-24.104574,1.7597685,3.7755287,1.1063383,0.8853075,1.5525872
967,-24.091043,1.6913412,4.054227,1.0319858,0.73824984,1.4825189
968,-24.072418,1.7281262,2.050565,1.0763662,0.8828856,1.5711011
969,-24.09439,1.6194006,4.595458,1.0794713,0.71961147,1.4667549
970,-24.144941,1.7520951,8.2636175,1.0880492,0.867206,1.5006765
971,-24.108244,1.8072877,5.357012,1.1303071,0.9234921,1.557605
972,-24.111574,1.6450187,3.921581,0.9400842,0.7173224,1.3962673
973,-24.124098,1.7962308,7.702199,0.95518196,0.8747361,1.5256071
974,-24.153175,1.7220782,7.612011,0.8521533,0.78223175,1.4563677
975,-24.1268,1.7209849,5.820054,1.37433,0.78989327,1.4152424
976,-24.137749,1.7091935,8.731383,1.1263721,0.77482027,1.4056882
977,-24.138481,1.6947156,7.6336985,1.0026695,0.7881251,1.4342986
978,-24.11115,1.7133646,4.4833755,1.1813006,0.7122908,1.3674712
979,-24.160421,1.680021,8.76061,1.3818389,0.7036727,1.3035814
980,-24.103899,1.6740314,4.799439,1.0570954,0.79801464,1.3789467
981,-24.129992,1.6614165,6.0856304,1.1875654,0.69822204,1.3956282
982,-24.135004,1.7095419,6.2752337,0.9597158,0.7414388,1.3592975
983,-24.088495,1.577059,3.200009,1.0629222,0.68348044,1.3444344
984,-24.148129,1.6953554,6.5918975,1.1014079,0.7919627,1.3826244
985,-24.149609,1.7603236,7.87304,1.1759539,0.78786755,1.4968628
986,-24.127077,1.7271969,6.4663653,1.1138043,0.76887673,1.4520892
987,-24.127813,1.693151,6.7072945,0.88922095,0.7997315,1.4146683
988,-24.131113,1.6485631,6.087518,0.86514926,0.6920229,1.3711994
989,-24.14014,1.7723422,7.566005,1.1319973,0.8168788,1.5245917
990,-24.10696,1.7160559,3.833158,1.0119901,1.0188564,1.4739012
991,-24.160484,1.637273,7.442895,1.0293198,0.69201094,1.373308
992,-24.151598,1.724108,7.200768,1.055041,0.7949985,1.5169346
993,-24.099915,1.585796,4.497055,0.9564055,0.6283969,1.3135014
994,-24.13172,1.7121472,5.374886,1.0988647,0.79603887,1.5128804
995,-24.15382,1.8071288,9.781343,1.6263429,0.8707283,1.523407
996,-24.136436,1.5781142,5.1707993,1.0540109,0.67420423,1.3095311
997,-24.11013,1.5981414,3.6261759,1.2027973,0.738734,1.3616604
998,-24.120512,1.5976901,5.5756574,0.9043065,0.7237828,1.3416601
999,-24.11017,1.6648749,5.1933265,1.296939,0.7318088,1.4070516
1000,-24.185293,1.6618474,9.452487,1.0580283,0.8411184,1.4021801
1001,-24.108027,1.6022002,4.495003,1.0514872,0.76968044,1.3490752
1002,-24.130238,1.6226276,5.8376594,1.0578178,0.684914,1.3976765
1003,-24.148254,1.6747755,6.393779,1.1634525,0.7540249,1.4525907
1004,-24.17306,1.6990098,10.07305,1.6153105,0.75871146,1.4001046
1005,-24.141735,1.6479098,4.043109,1.5692694,0.72432685,1.4325713
1006,-24.169497,1.6856451,8.1939945,1.3579051,0.7620403,1.4511368
1007,-24.155113,1.6595448,7.249486,0.9419425,0.7703064,1.3977243
1008,-24.120766,1.5921093,4.923761,0.87729096,0.6886714,1.3825632
1009,-24.13504,1.625186,5.9066224,0.9804579,0.703982,1.414019
1010,-24.127743,1.567572,5.2040844,1.0552701,0.65430266,1.290793
1011,-24.165602,1.5834328,8.757153,1.055252,0.737354,1.2979587
1012,-24.155407,1.6792253,6.3940945,1.2089126,0.71573806,1.3691102
1013,-24.14862,1.6034745,6.8466425,1.0458542,0.7563312,1.4086744
1014,-24.17172,1.5733175,7.5026946,1.0526102,0.64525783,1.3553891
1015,-24.123587,1.5878671,4.2720304,1.3260247,0.73790514,1.3000451
1016,-24.15225,1.6190474,7.43165,1.3424866,0.7387841,1.3838859
1017,-24.106249,1.5392967,2.7258403,1.1307107,0.5753923,1.2758558
1018,-24.135721,1.5798594,5.187432,0.9107899,0.7289632,1.3413304
1019,-24.105648,1.561113,5.388355,1.1920949,0.68429315,1.3462616
1020,-24.18109,1.7122749,8.606333,1.350433,0.87537336,1.5928614
1021,-24.174313,1.5658202,7.971387,1.0644803,0.67860293,1.3413812
1022,-24.16562,1.6002431,7.150699,0.978389,0.6929778,1.3603944
1023,-24.144348,1.5907187,5.410336,1.207897,0.6664752,1.3332081
1024,-24.19368,1.647436,8.837149,1.0303948,0.70248145,1.3281308
1025,-24.120832,1.596888,3.0508442,1.0580248,0.69282854,1.3383399
1026,-24.14789,1.6180173,6.5513825,1.2356642,0.7724899,1.3452529
1027,-24.180199,1.6191013,8.854358,1.0387776,0.65081644,1.331766
1028,-24.132359,1.5707027,6.4998064,1.0933412,0.6617498,1.4095747
1029,-24.172928,1.6128495,8.393931,1.1816279,0.6743336,1.3332657
1030,-24.176043,1.608008,8.785289,0.87013173,0.73170775,1.3379034
1031,-24.143639,1.5701656,5.2518625,1.0973498,0.70053715,1.3027395
1032,-24.171515,1.5299482,6.5742393,0.85512495,0.63957286,1.2727138
1033,-24.144793,1.5735031,5.0365553,1.0667431,0.60864806,1.2855389
1034,-24.19318,1.584156,8.375508,0.9771031,0.66436064,1.2732985
1035,-24.189775,1.5696359,7.762003,1.0140321,0.70245236,1.2996758
1036,-24.171804,1.5041682,6.827231,0.9478984,0.6157035,1.1826732
1037,-24.193851,1.5948485,9.370785,1.2485268,0.69234717,1.3205645
1038,-24.15607,1.5312191,7.6674023,0.9261521,0.6743356,1.2513454
1039,-24.157543,1.510013,8.34361,0.89937985,0.6236679,1.25
1040,-24.190422,1.5894028,7.6708345,0.93480086,0.7185703,1.3089826
1041,-24.147097,1.4880664,5.139559,1.2796972,0.5779638,1.1927506
1042,-24.190983,1.5552099,8.201315,1.0961627,0.6413299,1.3107972
1043,-24.16028,1.4871223,6.7148447,0.9882431,0.6098169,1.2530946
1044,-24.1465,1.623346,5.2468452,0.9434494,0.6613525,1.3807151
1045,-24.166073,1.5493923,5.4823375,1.0744561,0.63940126,1.3296044
1046,-24.221737,1.7519436,9.739082,1.9155339,0.7508122,1.4908457
1047,-24.168598,1.5772284,6.893856,0.92136896,0.62879014,1.2888701
1048,-24.205719,1.6528854,8.931836,0.98754203,0.72964853,1.4562268
1049,-24.20557,1.5220479,8.319943,1.1938562,0.6576532,1.2371193
1050,-24.137255,1.4992787,5.5616746,0.8658806,0.62220806,1.2179496
1051,-24.18565,1.4809083,6.5730286,1.146663,0.5748056,1.2480822
1052,-24.172546,1.5111732,6.9998918,0.86431724,0.65187067,1.273531
1053,-24.136593,1.5331061,5.04582,1.053503,0.6194373,1.326441
1054,-24.207836,1.5843141,9.386797,1.0666497,0.64602214,1.3041664
1055,-24.172203,1.5536323,6.75691,1.0088065,0.6355562,1.3471626
1056,-24.151276,1.4681636,7.1527843,0.8442824,0.5572745,1.230719
1057,-24.194199,1.4995109,7.1120353,1.0811201,0.6161739,1.2221798
1058,-24.177738,1.517647,6.48783,0.8870699,0.6116272,1.2264733
1059,-24.214775,1.5092223,9.925094,1.108589,0.62051344,1.234911
1060,-24.207571,1.5361403,9.116064,0.9212213,0.60667247,1.2253917
1061,-24.187935,1.5299299,7.3305235,1.0186934,0.6006358,1.2415891
1062,-24.18075,1.5450687,6.722623,1.0186386,0.62443936,1.268475
1063,-24.198156,1.5941188,7.6821694,1.398114,0.68770814,1.2998842
1064,-24.180227,1.4767624,6.7420583,1.3606138,0.57686263,1.2567854
1065,-24.148354,1.4719104,3.8832016,0.8341423,0.6408561,1.2787516
1066,-24.177605,1.441944,6.800258,0.97157013,0.5893373,1.1827575
1067,-24.240582,1.5002987,12.4065275,0.9564089,0.5826484,1.2273134
1068,-24.166311,1.4135041,5.276721,1.0834628,0.5681342,1.1827203
1069,-24.208843,1.4506035,9.141438,0.9809286,0.57091796,1.1459557
1070,-24.196878,1.410632,7.1505756,1.2142773,0.5567129,1.1718489
1071,-24.227875,1.4758942,10.106915,1.2250843,0.6220836,1.2055007
1072,-24.162935,1.4409984,5.5077834,1.4693062,0.5839493,1.1714534
1073,-24.192951,1.4776365,7.6269097,0.9333753,0.59132546,1.2396622
1074,-24.216915,1.5035499,9.221617,1.1093991,0.56890726,1.2541219
1075,-24.217602,1.4830391,8.860635,1.2571893,0.6327479,1.2397343
1076,-24.19056,1.4402474,6.5848126,0.9990324,0.55999,1.2404147
1077,-24.216852,1.4530464,9.6627245,1.161969,0.578416,1.1788884
1078,-24.194298,1.3915517,6.5934153,1.0970138,0.6074469,1.2286502
1079,-24.263086,1.5497323,11.679852,1.1889225,0.62076354,1.2805743
1080,-24.206345,1.4262257,6.492527,0.87819296,0.5510426,1.1680416
1081,-24.19255,1.4289839,6.098816,1.1075965,0.5460305,1.187646
1082,-24.22175,1.48503,8.624082,0.96796054,0.57692736,1.1560131
1083,-24.200598,1.3956394,7.8444386,0.91228956,0.53245616,1.1354227
1084,-24.226738,1.3939745,8.388374,1.3579079,0.57775617,1.1345683
1085,-24.220251,1.4164809,9.573823,0.8302098,0.57628673,1.1734153
1086,-24.175085,1.391483,5.524188,0.8247231,0.5296055,1.1172426
1087,-24.207653,1.4338336,7.473674,0.8138576,0.58679456,1.1778297
1088,-24.212158,1.4281114,8.057567,1.055443,0.6125254,1.1684871
1089,-24.233217,1.4851921,9.321168,1.0244032,0.616133,1.247209
1090,-24.215101,1.4351171,7.1441116,0.8196917,0.5489773,1.133986
1091,-24.206184,1.4491193,6.7082644,1.130358,0.5695963,1.1617167
1092,-24.225355,1.42762,8.493298,1.158564,0.56638145,1.1519328
1093,-24.233723,1.4627044,10.120036,1.2618959,0.57385695,1.233658
1094,-24.23086,1.4243795,8.268092,0.7794533,0.52220553,1.1121947
1095,-24.198168,1.3816828,6.4806485,0.91617554,0.6025974,1.172724
1096,-24.255825,1.427641,10.685687,0.9048631,0.57898235,1.1202512
1097,-24.224018,1.420773,8.382949,0.8104858,0.5371429,1.1348904
1098,-24.233774,1.3904791,9.308855,0.87789744,0.5266695,1.1004609
1099,-24.243326,1.4563476,8.735719,1.0556585,0.5988044,1.1591587
1100,-24.225506,1.4528351,7.5144987,0.9697298,0.6023803,1.1993189
1101,-24.24236,1.4149233,9.336399,0.89378965,0.58585566,1.101876
