epoch,energy,energy_std,grad_amp_before,grad_phi_before,grad_amp_after,grad_phi_after
192,-7.5210767,3.6413507,10.993037,9.334094,2.7119522,3.4298134
193,-7.4060955,3.7226756,10.753403,11.720579,2.6398494,3.3040035
194,-7.4891124,3.7285185,11.68369,13.861091,2.4339297,3.4343355
195,-7.3931513,3.7760448,10.16937,15.499292,2.6199684,3.3253815
196,-7.525189,3.6994603,8.661224,7.595405,2.6767232,3.333791
197,-7.6509633,3.7487605,9.065926,7.3847103,2.903025,3.4887567
198,-7.5894327,3.5441897,7.443417,8.010092,2.5981178,3.2786355
199,-7.5951533,3.6714065,10.148957,9.317851,2.5511982,3.4058619
200,-7.635308,3.5769405,8.965163,9.522543,2.5218136,3.139798
201,-7.5268593,3.6062627,8.179191,8.001742,2.6083412,3.3341882
202,-7.7015924,3.488198,7.997573,8.052831,2.5180147,3.194777
203,-7.686375,3.5751903,9.19672,7.64881,2.5050468,3.2594483
204,-7.6827993,3.4764335,7.9350905,7.9421053,2.3933163,3.168839
205,-7.680559,3.6073296,8.99495,9.064673,2.6393762,3.3860402
206,-7.6079392,3.6307142,8.317818,8.238206,2.6961539,3.3466794
207,-7.7469435,3.417377,7.2460446,6.5008087,2.3728476,3.1955006
208,-7.819002,3.6997156,10.695035,10.41854,2.53271,3.2773752
209,-7.8377447,3.641145,10.292722,14.386348,2.593891,3.1930046
210,-7.945405,3.5720863,9.111686,9.770326,2.7820919,3.420841
211,-7.8664474,3.6395075,9.677719,7.9129515,2.5776007,3.3658795
212,-7.9799385,3.5931234,7.7991633,7.164829,2.585757,3.3848047
213,-7.7655644,3.6103013,9.424326,7.026583,2.6405318,3.277226
214,-7.9011254,3.9915829,21.164803,24.496002,2.6672618,3.3328035
215,-7.9055047,3.5978014,9.801437,7.9184713,2.653294,3.2640526
216,-7.919584,3.5067482,8.371624,7.3635473,2.5703812,3.172074
217,-7.9869018,3.826516,9.986658,9.458155,2.7960207,3.443985
218,-7.8911858,3.4064643,7.6958795,6.6839757,2.4956965,3.2296622
219,-7.911342,3.6022084,9.644552,8.328078,2.5323648,3.21677
220,-7.991291,3.643235,10.591847,10.537182,2.6839848,3.4120824
221,-8.034878,3.6984277,11.528882,9.539038,2.583522,3.33527
222,-8.043977,3.56626,9.18967,7.7793803,2.5649612,3.1604285
223,-8.057654,3.5018468,7.3864403,6.9001184,2.5170875,3.2784414
224,-7.9870176,3.4897487,8.454309,7.640461,2.525379,3.1752148
225,-8.099485,3.6694474,9.7437935,9.369891,2.6223693,3.3204134
226,-8.092176,3.47143,7.934477,6.819592,2.5753684,3.3117473
227,-8.210427,3.6057408,8.6358795,7.741752,2.5767777,3.2893057
228,-8.195554,3.5005748,8.039731,6.6322465,2.5999012,3.2012618
229,-8.184882,3.6925209,9.6925,9.272461,2.7104545,3.2755513
230,-8.167136,3.6919515,9.420745,12.374254,2.686487,3.3351505
231,-8.17263,3.7933574,12.098553,18.478018,2.8399677,3.486179
232,-8.189015,3.4020317,7.4484177,6.335931,2.488587,3.210853
233,-8.240234,3.4829938,8.314504,6.081875,2.6510384,3.2075877
234,-8.238607,3.6148381,8.897563,6.1954346,2.7317421,3.294229
235,-8.240482,3.4557557,7.5970435,6.2994447,2.6037772,3.3170667
236,-8.366919,3.4662585,8.646497,7.45996,2.4781508,3.0974414
237,-8.31519,3.5488248,8.430096,7.378219,2.5357158,3.296992
238,-8.318858,3.526507,9.309925,9.03731,2.584073,3.1436863
239,-8.396648,3.6419928,10.485976,10.072724,2.7648346,3.2872431
240,-8.341047,3.5140448,8.807506,7.9086485,2.640991,3.2945762
241,-8.424068,3.4186027,7.987305,6.3118176,2.4692273,3.2231998
242,-8.359367,3.5410726,9.202249,10.479445,2.5175574,3.2082145
243,-8.483886,3.555061,9.576273,8.773924,2.6183944,3.2121346
244,-8.488153,3.6853974,12.36156,19.997444,2.5925322,3.2451751
245,-8.419126,3.6621218,8.64353,11.64934,2.6274078,3.3772182
246,-8.450204,3.4969754,8.685361,6.995569,2.580932,3.1110098
247,-8.503783,3.4978566,8.748941,7.924119,2.5496845,3.2660418
248,-8.435728,3.6431646,9.696352,8.345316,2.6368866,3.3190532
249,-8.51716,3.7013073,11.789713,9.962046,2.6061807,3.3111033
250,-8.58874,4.140809,29.181152,65.03275,2.5741038,3.0727358
251,-8.4945,3.558464,10.155803,9.446392,2.5417151,3.2053242
252,-8.506274,3.3801906,7.3088355,6.6884665,2.6380382,3.2236404
253,-8.701748,3.4269671,8.691213,6.182217,2.4911504,3.1301546
254,-8.563575,3.5461257,15.564616,17.723362,2.489875,3.131059
255,-8.658291,3.4477873,9.137937,7.743928,2.4981585,3.0901816
256,-8.7548275,3.5685244,8.9939575,10.491451,2.5123982,3.2196567
257,-8.688717,3.4345934,9.015082,6.04328,2.5140495,3.2097263
258,-8.709503,3.6071458,7.830667,6.717617,2.8107986,3.2861686
259,-8.741824,3.5142293,9.632731,7.2111206,2.4635293,3.1550596
260,-8.720981,3.350119,7.204443,6.0566893,2.625179,3.0626569
261,-8.840114,3.3924441,7.8444552,6.852727,2.6195028,3.1757002
262,-8.708367,3.5558016,9.654265,7.4916196,2.4547517,3.057294
263,-8.755661,3.580143,8.815193,7.8921394,2.595605,3.2139888
264,-8.82355,3.3745534,6.9990926,7.12023,2.4499304,3.0225804
265,-8.861789,3.469365,9.693659,6.048239,2.478514,3.1083336
266,-8.807836,3.349906,6.854738,5.995188,2.3986247,3.1632245
267,-8.857252,3.3706677,7.0083995,5.428033,2.426854,3.040631
268,-8.851173,3.6053364,13.798529,12.408175,2.63898,3.3223863
269,-8.927416,3.5274448,8.951468,7.1904297,2.5773814,3.2502978
270,-8.882531,3.4094253,8.44699,6.698809,2.5185156,3.1448393
271,-8.981106,3.6171556,7.822542,7.990036,2.6689582,3.2520401
272,-8.941619,3.447737,8.164455,7.5083294,2.5900743,3.1284883
273,-8.909938,3.588276,8.619002,9.550205,2.5896184,3.1907823
274,-8.984487,3.6236186,10.895254,8.068555,2.6783352,3.2725136
275,-8.932973,3.5916214,11.899879,9.454577,2.6398008,3.1870213
276,-9.019194,3.5296001,8.43345,6.572548,2.5583866,3.260027
277,-8.995558,3.529422,9.159953,7.8645124,2.5860648,3.2023177
278,-9.196028,3.4765,8.884058,5.508933,2.6744661,3.183955
279,-9.099382,3.4832802,7.3746376,5.8049054,2.7267232,3.213374
280,-9.05674,3.5479233,9.199251,8.395149,2.6134088,3.1034415
281,-9.086573,3.5751307,9.487015,7.49418,2.5568569,3.1556988
282,-8.9903755,3.3693717,7.6367,6.661096,2.602798,3.0225704
283,-9.074816,3.4337952,7.904531,7.5580893,2.5577967,3.0182073
284,-9.183074,3.5042944,8.785636,6.9772573,2.448715,3.076009
285,-9.084184,3.6190164,10.621506,10.183362,2.615058,3.221597
286,-9.276026,3.6763647,11.848762,9.071727,2.6902456,3.34639
287,-9.267023,3.4067721,7.6259127,7.63904,2.6096523,3.1257937
288,-9.174027,3.6034126,12.118698,14.754315,2.5322986,3.0641642
289,-9.236626,3.5427887,8.84576,7.811515,2.571233,3.1501777
290,-9.119268,3.4228435,9.990636,7.1460347,2.507211,3.0777617
291,-9.22069,3.3944802,7.71428,6.991387,2.6133986,3.1492448
292,-9.358234,4.0697165,27.767952,50.75245,2.6520944,3.255015
293,-9.241116,3.3906386,9.159356,7.39078,2.4718397,3.0917826
294,-9.289351,3.8274484,20.903475,15.130125,2.6080248,3.1562371
295,-9.321453,3.4257905,7.9634466,7.472154,2.4846396,3.0160968
296,-9.329254,3.477067,10.139286,8.711939,2.6350765,3.0925791
297,-9.341844,3.3975923,7.0089226,6.4107842,2.5890822,3.201697
298,-9.416482,3.9073615,30.159452,26.594273,2.7785454,3.2941954
299,-9.447525,3.4477434,8.682789,8.512026,2.692625,3.2441497
300,-9.3079605,3.5142066,8.851406,8.612353,2.502142,3.0871885
301,-9.331742,3.4334202,8.932234,8.159066,2.5057158,3.013834
302,-9.424244,3.488816,8.038244,7.0708485,2.574441,3.174668
303,-9.468642,3.373826,8.9389305,7.540855,2.5455663,3.0445626
304,-9.461176,3.4732704,9.418792,11.673677,2.618541,2.9797368
305,-9.530838,3.4237688,7.628798,7.2233186,2.6715956,3.1520004
306,-9.557061,3.5649786,10.476928,7.029908,2.552353,3.0185487
307,-9.625994,3.3129644,8.469087,7.4865446,2.42699,2.969518
308,-9.632151,3.7976208,36.611042,31.14416,2.5523639,2.9959855
309,-9.496453,3.3301477,9.055263,8.052932,2.5264056,3.0064824
310,-9.612776,3.4294753,8.45191,7.418913,2.572874,2.900996
311,-9.484278,3.4861097,10.030076,7.2435617,2.6359127,3.151317
312,-9.537965,3.2501316,7.164311,6.5356097,2.4455557,2.9296298
313,-9.619239,3.3591378,7.819907,7.240188,2.4308572,3.0389209
314,-9.60891,3.393689,7.664155,6.0114727,2.6090117,3.0394404
315,-9.671065,3.3970263,8.778287,7.9790444,2.5552816,2.988938
316,-9.666864,3.4480264,8.660872,7.399784,2.5732548,3.0189002
317,-9.668735,3.632463,18.693645,31.058691,2.5173562,3.0376475
318,-9.607064,3.5311153,9.6279,11.578535,2.5017273,2.9782317
319,-9.715578,3.2974393,8.192945,7.0242076,2.3839846,2.9961412
320,-9.747536,3.5152051,12.086084,14.133039,2.4449112,2.8662207
321,-9.667117,3.4743714,9.800859,8.525613,2.5376256,3.0070925
322,-9.611229,3.2618186,9.164607,7.231985,2.513123,2.9681814
323,-9.784135,3.21978,8.576377,6.6960487,2.4020758,2.7597928
324,-9.6991,3.4264143,9.311929,9.247156,2.5698886,2.8849716
325,-9.876121,3.4383574,9.527069,7.4353194,2.609722,3.0310552
326,-9.825191,3.4933717,12.616578,15.929931,2.5482032,3.0727122
327,-9.870508,3.5246663,11.166407,11.469183,2.5630257,3.115463
328,-9.780322,3.348811,8.318552,6.465727,2.4862435,2.820779
329,-9.852213,3.4621859,14.820207,19.958206,2.4685342,2.8787916
330,-9.859073,3.2946181,8.252575,6.7077065,2.479921,2.91288
331,-9.681795,3.3858469,11.342645,9.087923,2.5041575,2.8952916
332,-9.924087,3.4018059,9.75433,7.92367,2.5782995,2.9835615
333,-9.9099455,3.5737514,14.409721,10.8184595,2.6275506,3.011511
334,-9.899495,3.4601803,9.793512,8.520364,2.6042173,3.0206292
335,-9.916412,3.3860576,7.6120596,6.3657236,2.6713648,2.990612
336,-9.953992,3.36543,9.562329,8.809799,2.5730276,2.8515666
337,-9.899433,3.337151,8.167474,6.539482,2.4363828,2.864724
338,-10.027597,3.3676512,8.608135,7.9118776,2.547861,2.9009218
339,-9.849174,3.3869867,8.3141165,7.5287423,2.531339,2.9690983
340,-10.051613,3.5153823,10.962446,8.732212,2.5941224,3.0435233
341,-10.05185,3.3735044,9.203011,7.3732305,2.4215899,2.9446318
342,-10.050606,3.5410132,10.357329,9.795262,2.5986726,3.0000496
343,-10.002525,3.0827372,8.599926,5.995507,2.262832,2.6629443
344,-10.112718,3.4761755,10.61209,10.420522,2.5054903,2.999057
345,-10.041242,3.1760345,7.954075,5.8402443,2.4680028,2.731922
346,-10.152747,3.2806268,9.555461,8.213089,2.4607196,2.8731759
347,-10.113734,3.236685,7.0115743,7.394191,2.418614,2.8796322
348,-10.163591,3.2017946,7.1872673,5.6057534,2.5011318,2.7386694
349,-10.103576,3.2607927,8.968757,6.7843976,2.51449,2.9040527
350,-10.1587105,3.3000555,10.506255,8.262402,2.4331126,2.8051138
351,-10.110674,3.2420068,9.070479,6.4126096,2.4281225,2.7827067
352,-10.041554,3.3646746,10.104249,7.7562046,2.451495,2.8522174
353,-10.164096,3.4478812,10.323304,7.996252,2.4833822,2.8477335
354,-10.078041,3.3035252,6.876669,6.5629005,2.594136,3.0126746
355,-10.091268,3.271817,45.766037,26.040081,2.4433804,2.853868
356,-10.213075,3.2427542,7.6616216,5.8487477,2.396725,2.6843052
357,-10.186527,3.3065412,9.131957,8.371369,2.3783252,2.8428092
358,-10.173796,3.1099572,7.1215186,6.0456347,2.328524,2.5896504
359,-10.208703,3.2587826,8.027893,7.004203,2.453354,2.9083004
360,-10.221467,3.3245013,9.277552,8.963424,2.371159,2.7310717
361,-10.238022,3.2489784,9.013662,8.705521,2.5178795,3.0212736
362,-10.282232,3.3936274,11.164528,8.65072,2.5516624,2.882473
363,-10.339877,3.1845741,7.1461215,5.175801,2.3674278,2.7621434
364,-10.305523,3.16734,6.775926,5.4924192,2.4067097,2.751843
365,-10.259211,3.359908,8.779815,8.99411,2.4369214,2.7038116
366,-10.324431,3.302989,10.18078,8.411852,2.471471,2.7889547
367,-10.380715,3.2769232,8.245131,7.937892,2.5042605,2.9120114
368,-10.307772,3.3119059,10.270075,10.156675,2.4885504,2.9190063
369,-10.36574,3.1988204,7.399762,8.071384,2.3643878,2.6974697
370,-10.400883,3.2509227,7.9353,10.421733,2.5114493,2.7327387
371,-10.385979,3.235819,7.5656085,7.927797,2.4833138,2.7213597
372,-10.408857,3.233721,8.603069,8.041155,2.2781448,2.6719232
373,-10.361756,3.2012062,8.5239,7.6848454,2.4917476,2.7676857
374,-10.352416,3.3193173,9.946366,10.875023,2.5031667,2.7589486
375,-10.395864,3.3540282,10.226839,6.678102,2.4812634,2.9071376
376,-10.418848,3.25912,8.097927,7.0334105,2.3294125,2.6293218
377,-10.48565,3.2017035,9.534209,8.251154,2.2980196,2.6347787
378,-10.408151,3.1528409,7.5019984,7.6236525,2.37259,2.7053823
379,-10.445931,3.349244,10.679679,9.449441,2.514657,2.7868445
380,-10.525512,3.3557694,9.138916,8.272557,2.498188,2.8011298
381,-10.462108,3.463081,19.636875,23.072144,2.4922552,2.80764
382,-10.528505,3.2732704,8.648735,9.44455,2.3264515,2.7375042
383,-10.600659,3.3225229,9.275691,9.270815,2.5482666,2.8098385
384,-10.407577,3.284749,8.89524,9.243901,2.4556713,2.7850971
