epoch,energy,energy_std
153,-3.2740676,3.7116525
154,-3.3638098,3.3225117
155,-3.5136843,3.443945
156,-3.6117306,3.6782937
157,-3.6323888,3.4214296
158,-3.5272348,3.4133854
159,-3.6738281,3.4046626
160,-3.688582,3.0903137
161,-3.809202,3.139277
162,-3.9077992,3.306153
163,-3.9419355,3.3866436
164,-4.0955153,3.7984846
165,-4.090754,3.2894735
166,-4.1850467,3.4962885
167,-4.2121186,3.1946049
168,-4.2827077,3.8292723
169,-4.17572,3.4952688
170,-4.3710628,3.573283
171,-4.2819,3.2827682
172,-4.442524,3.3596234
173,-4.5233703,3.6682405
174,-4.627026,3.7657778
175,-4.6005144,3.1680746
176,-4.7428536,3.0742323
177,-4.8404446,3.485058
178,-4.9355392,3.441853
179,-4.9845185,6.256393
180,-5.055376,3.2549736
181,-5.128166,3.21558
182,-5.3020506,5.115341
183,-5.211724,3.5755587
184,-5.336294,4.978662
185,-5.518563,10.18047
186,-5.414599,4.7810607
187,-5.4477315,4.052265
188,-5.680705,4.112776
189,-5.772499,4.0923395
190,-5.8634934,20.472284
191,-5.783736,3.2898502
192,-5.908073,4.429432
193,-6.051511,4.4255395
194,-6.0705776,3.5331507
195,-6.0944386,3.5455315
196,-6.235772,3.6158233
197,-6.2496943,5.146904
198,-6.319585,3.6425908
199,-6.420988,3.687344
200,-6.572616,4.455091
201,-6.688647,4.399551
202,-6.6986427,4.426913
203,-6.9542966,14.592447
204,-6.7583003,4.73294
205,-6.8559604,7.020544
206,-7.047293,4.2377844
207,-7.052398,4.1708727
208,-7.1964426,4.2640615
209,-7.3851337,4.6197066
210,-7.4277,4.344503
211,-7.507098,4.4379725
212,-7.3192987,14.620571
213,-7.7192254,4.4577994
214,-7.7063947,6.825977
215,-8.745362,27.859373
216,-8.026222,4.1506095
217,-8.452992,8.8478365
218,-8.46569,5.3261566
219,-8.563046,4.9091196
220,-8.780348,8.3608055
221,-8.910182,5.444209
222,-9.250721,5.7216115
223,-9.138324,4.5798607
224,-9.218366,5.1711555
225,-9.46339,4.430961
226,-9.531793,4.4203157
227,-9.638504,4.406234
228,-9.906862,4.847096
229,-10.081488,7.878147
230,-10.260358,4.887898
231,-10.34123,4.1605844
232,-10.457901,4.1631885
233,-10.883332,7.250662
234,-10.806798,10.67219
235,-10.924021,5.133573
236,-11.165004,4.4095488
237,-11.2409315,4.6006503
238,-11.429901,3.9499578
239,-11.584268,4.301447
240,-11.750881,6.9071283
241,-12.127381,7.7838326
242,-11.985267,3.6779535
243,-12.25991,6.1296563
244,-12.292062,3.8957183
245,-12.248383,3.753502
246,-12.478415,3.8034108
247,-12.591948,3.6540492
248,-12.628623,3.1662493
249,-12.732726,3.660936
250,-12.826785,3.1657736
251,-12.92328,3.1657517
252,-12.901254,3.0934455
253,-13.006723,2.7356374
254,-13.110565,3.0811574
255,-13.144152,2.547126
256,-13.231418,3.0539582
257,-13.340153,2.6983614
258,-13.38326,2.436715
259,-13.407599,2.8047347
260,-13.456996,2.635462
261,-13.532965,2.4464102
262,-13.570574,2.2333193
263,-13.614285,2.7700033
264,-13.714389,2.3037288
265,-13.763316,2.1101491
266,-13.776638,1.7570924
267,-13.7564,1.6249433
268,-13.87655,2.060378
269,-13.894518,1.920181
270,-13.87167,1.9778605
271,-13.931504,1.7650049
272,-13.9221945,1.6905161
273,-13.941405,1.8210148
274,-13.975337,1.6688609
275,-14.022569,1.7937582
276,-14.021826,2.0614364
277,-13.928732,1.839529
278,-14.00126,2.6463814
279,-14.068211,1.4173166
280,-14.059016,1.4771553
281,-14.061465,1.7847978
282,-14.077986,1.490919
283,-14.104635,1.758376
284,-14.239633,10.047712
285,-14.160785,1.351579
286,-14.07989,3.8072143
287,-14.25451,3.3824818
288,-14.158081,1.3652244
289,-14.20906,2.355188
290,-14.187784,3.500766
291,-14.223741,2.1531591
292,-14.342875,3.9145489
293,-14.290043,1.890172
294,-14.281724,2.1681986
295,-14.26237,2.0441527
296,-14.292113,1.5681889
297,-14.310494,1.520568
298,-14.344596,1.8982713
299,-14.350425,3.222323
300,-14.435037,3.3360956
301,-14.384613,1.754429
302,-14.339057,1.4750925
303,-14.450881,2.242326
304,-14.395974,1.7831821
305,-14.538444,2.3450246
306,-14.433479,1.6478436
307,-14.510116,2.7806358
308,-14.526934,1.9666642
309,-14.516219,3.0460799
310,-14.327186,9.863338
311,-14.539228,1.4095159
312,-14.6220875,1.63238
313,-14.558784,1.8468249
314,-14.645842,3.4483628
0,-14.645842,3.4483628
1,-9.270125,2.4012525
2,-9.456947,2.6995037
3,-9.394763,3.1742117
4,-9.496698,2.5359411
5,-9.596929,2.6561866
6,-9.59603,2.2854948
7,-9.613793,2.5631986
8,-9.737026,2.279241
9,-9.708683,2.5447779
10,-10.008994,3.0244932
11,-10.887832,3.4009788
12,-11.747319,4.879254
13,-12.833552,3.2822418
14,-13.454742,2.896697
15,-13.929748,2.3467531
16,-14.227204,2.5343328
17,-14.370104,2.5632088
18,-14.518996,1.9141134
19,-14.521585,2.6146865
20,-14.607439,1.6441474
21,-14.668408,2.3764675
22,-14.602611,1.478665
23,-14.696254,2.511747
24,-14.620682,1.6985817
25,-14.755766,2.0119834
26,-14.7221365,1.6496061
27,-14.641947,3.4284678
28,-14.703481,1.5388027
29,-14.74903,1.4844217
30,-14.740299,2.6137013
31,-14.715301,1.9803643
32,-14.80729,1.7665981
33,-14.789885,3.1127431
34,-14.833785,2.058667
35,-14.842756,2.1551077
36,-14.854637,2.7217119
37,-14.875717,2.1100662
38,-14.902174,2.4462817
39,-14.802672,1.8710539
40,-14.970272,2.4577131
41,-14.885936,2.7132587
42,-14.82015,2.323588
43,-14.936844,2.5823069
44,-14.92508,2.0002043
45,-14.939117,2.2053854
46,-15.005659,5.535462
47,-14.965254,2.2171113
48,-15.072258,3.1551914
49,-15.0461235,6.9781017
50,-14.84062,2.2276974
51,-15.014562,2.503676
52,-14.963502,2.613688
53,-14.938748,2.5491736
54,-15.024757,2.03097
55,-14.95279,1.7826734
