epoch,energy,energy_std,grad_amp_before,grad_phi_before,grad_amp_after,grad_phi_after
70,-4.3899536,3.6743238,9.80875,8.31022,2.4635353,3.3135903
71,-4.466122,3.7540994,9.351338,7.370314,2.5333714,3.495748
72,-4.4874897,3.6857185,9.27972,7.5100894,2.5307941,3.4141638
73,-4.3846297,3.7500248,9.346156,7.4724855,2.5977616,3.4782078
74,-4.5042686,3.7153943,9.718158,9.840221,2.570556,3.3810015
75,-4.6223426,3.96365,17.642076,14.595102,2.5631948,3.5354173
76,-4.598257,3.9759405,19.144138,17.525349,2.6173887,3.5160937
77,-4.729704,3.7392495,10.459539,9.196044,2.4553127,3.52023
78,-4.663369,3.5320144,8.338011,6.323572,2.515657,3.274812
79,-4.7429533,3.6795838,11.297258,7.851651,2.5442102,3.3370929
80,-4.7744145,3.5975747,8.371083,6.907467,2.6327164,3.4390123
81,-4.745823,3.7578828,9.813838,7.349112,2.6408527,3.5573826
82,-4.7675595,3.737757,10.170548,10.657747,2.6436725,3.4754534
83,-4.923587,3.7444475,10.792139,8.76545,2.5734124,3.3632538
84,-4.955082,3.6465175,9.095406,6.9992995,2.4481266,3.4679377
85,-4.9669123,3.8036723,9.868791,8.167922,2.5826895,3.500937
86,-4.9354835,3.95695,11.990931,17.162344,2.5617285,3.4366965
87,-4.9995546,3.5806472,10.108399,8.007406,2.4134066,3.2999358
88,-4.9175844,3.790953,10.267681,9.171104,2.7182746,3.6094286
89,-5.162966,3.7560143,11.717125,11.012295,2.4738643,3.3887017
90,-5.147381,3.9976628,13.832692,13.137331,2.7175622,3.6390407
91,-5.142079,3.6561184,9.006236,7.517625,2.3892174,3.422191
92,-5.07262,3.7930715,10.011851,9.389333,2.5162125,3.3899975
93,-5.215242,3.5763364,8.237144,7.074962,2.548978,3.39562
94,-5.2861404,3.8819444,11.193993,9.6267395,2.6434274,3.6670063
95,-5.3803096,3.666803,9.362179,8.302513,2.516536,3.5022006
96,-5.365418,3.8461707,11.542209,10.086775,2.6146667,3.4107
97,-5.384436,3.6946814,9.416958,6.765197,2.4975488,3.525336
98,-5.419566,3.5543094,8.935401,8.07169,2.4036198,3.2994413
99,-5.4469786,3.7841778,8.681873,7.977461,2.7581513,3.5902162
100,-5.427147,3.7237387,9.095193,8.572397,2.6057503,3.5521305
101,-5.472997,3.788987,9.234529,10.059581,2.7091563,3.4651294
102,-5.4950047,3.6075866,9.327415,7.442807,2.4893866,3.324663
103,-5.478265,3.6592295,9.008079,6.9055037,2.520734,3.4722078
104,-5.5552535,3.783068,11.467812,8.802913,2.692145,3.3937843
105,-5.5536485,3.694025,9.47347,6.898707,2.5347085,3.3724647
106,-5.582615,3.7518532,11.753751,8.597487,2.463392,3.4073565
107,-5.668795,3.955654,14.370843,22.826063,2.5930555,3.3973334
108,-5.675752,3.7228827,9.524021,8.817779,2.5876517,3.407088
109,-5.6697702,3.6084335,8.466855,7.1808925,2.5431402,3.338709
110,-5.7220683,3.7358472,10.159647,8.051937,2.5906136,3.452512
111,-5.9083905,3.6245854,8.8519535,8.487956,2.4705544,3.235453
112,-5.840265,3.7984915,10.127426,10.6555395,2.6517758,3.4805782
113,-6.019014,3.6299775,8.411959,8.157225,2.649728,3.4020107
114,-5.891611,3.8273213,14.149408,12.357787,2.613739,3.5233808
115,-6.0056868,3.727384,15.328507,14.044495,2.4192848,3.3051913
116,-6.005254,3.7120373,8.914888,8.459402,2.6031523,3.494561
117,-6.024457,3.8894632,12.690706,17.210619,2.761069,3.6122048
118,-6.0304475,3.6977847,8.977248,8.428664,2.585096,3.4774563
119,-6.1058407,3.654952,12.33474,14.320392,2.2776897,3.229721
120,-5.9873075,3.6180825,8.872998,7.1478024,2.6142378,3.472426
121,-6.167952,3.7041247,8.353265,8.577631,2.6369944,3.5126474
122,-6.13772,3.7683842,10.600575,9.714367,2.5578966,3.5449688
123,-6.249784,3.6636655,9.213025,7.5595984,2.562986,3.4467208
124,-6.203006,3.7909298,12.220656,10.841669,2.6014805,3.4317536
125,-6.149664,3.6912751,11.376474,13.060579,2.6378782,3.4494112
126,-6.2865853,3.6642604,9.018331,7.6656337,2.6661613,3.477779
127,-6.3849783,3.632045,8.8121605,7.9126167,2.542192,3.3273695
128,-6.387569,4.2894063,36.304188,52.804752,2.618452,3.4818876
129,-6.3493195,3.5759187,7.9129863,8.814523,2.5327156,3.3549283
130,-6.3971095,3.582815,7.726742,8.204643,2.4800048,3.3464181
131,-6.432773,3.8867354,10.301525,9.325005,2.7278135,3.637251
132,-6.516944,3.6137683,8.320731,8.069357,2.602603,3.4021292
133,-6.62791,3.6791384,9.370092,8.809636,2.5111082,3.3436754
134,-6.3762646,3.7751915,10.35467,7.86208,2.7486703,3.4779613
135,-6.654259,3.6396265,8.048869,8.647154,2.5716584,3.4088764
136,-6.6984463,3.8012955,9.110532,11.100458,2.5872095,3.5883338
137,-6.47884,3.7192094,10.863488,14.489354,2.5043528,3.3354177
138,-6.6618595,3.674295,9.14461,8.746539,2.6657188,3.465922
139,-6.681954,3.6943243,9.63679,8.321851,2.5790403,3.3293455
140,-6.61603,3.5970974,8.65529,7.932761,2.5506933,3.2470722
141,-6.6493697,3.705024,9.527746,7.8233733,2.5859165,3.5103862
142,-6.732176,3.6386604,9.514633,7.9163613,2.567548,3.3680868
143,-6.721289,3.6346478,11.781047,9.858016,2.6667404,3.3526685
144,-6.696706,3.7344284,10.562609,10.511395,2.5405123,3.3671122
145,-6.8131776,3.6930916,15.582114,24.727114,2.6456525,3.4036925
146,-6.788632,3.6600714,9.213767,9.793909,2.5844598,3.4211586
147,-6.936928,3.6559172,9.857192,8.774321,2.6097136,3.366706
148,-6.848308,3.6962817,8.783875,8.85251,2.6054552,3.5164344
149,-6.93785,3.7048593,10.268805,9.489384,2.693652,3.5465045
150,-6.927985,3.6368742,9.062863,8.689973,2.4768834,3.3877423
151,-7.050043,3.6530468,9.641286,12.6017065,2.595162,3.3814614
152,-6.9408116,3.6363106,10.249446,8.097443,2.5939114,3.4579492
153,-6.959679,3.6976705,12.12316,12.169808,2.56282,3.4781227
154,-7.069555,3.7205403,9.193248,6.647343,2.6571553,3.507744
155,-7.107769,3.8044286,12.548563,14.130384,2.6690068,3.4877467
156,-7.134156,3.704481,10.670894,10.438942,2.5531797,3.38224
157,-7.1265697,3.7659035,12.287513,9.478588,2.68117,3.4559045
158,-7.196265,3.5403693,8.4339905,6.7794657,2.4383922,3.2503054
159,-7.178503,3.6560235,9.111685,8.7287655,2.5485966,3.3991075
160,-7.1275487,3.605814,9.120862,7.191798,2.6145413,3.380926
161,-7.237405,3.636319,10.78567,10.041566,2.6537063,3.4178505
162,-7.2246075,3.7883437,12.804139,11.499723,2.6950006,3.4781742
163,-7.3950877,3.5522952,9.630132,12.950047,2.4179635,3.2282484
164,-7.399347,3.8485973,10.805678,9.2753525,2.7256978,3.416448
165,-7.354739,3.4917836,7.837156,6.4804964,2.672207,3.4571197
166,-7.4330726,3.5280957,8.362456,6.135151,2.669577,3.3141181
167,-7.5010715,3.6518254,9.916012,6.903436,2.6554527,3.3569267
168,-7.4144974,3.7783551,11.585828,11.0842905,2.7176735,3.4563124
169,-7.527026,3.6055367,9.877297,8.373526,2.5078285,3.2772305
170,-7.489137,3.3968215,7.656224,6.582838,2.4369802,3.26915
171,-7.5104003,3.7073774,8.680868,7.5258303,2.67774,3.466266
172,-7.636907,3.4868174,9.510452,7.980586,2.4731119,3.3005054
173,-7.5991993,3.5393593,9.939564,7.657922,2.472763,3.104747
174,-7.562653,3.5865018,7.9724774,8.315915,2.594664,3.3291464
175,-7.7148557,3.5605,9.407341,7.554646,2.4754817,3.234976
176,-7.740258,3.690793,10.053167,9.0492735,2.633689,3.4173234
177,-7.664147,3.577382,8.700045,7.7857356,2.6356688,3.2839842
178,-7.7649155,3.5922477,8.743239,8.479114,2.6129627,3.2820446
179,-7.666853,3.637662,9.4113655,9.22504,2.6737916,3.4472368
180,-7.8547354,3.5818853,9.004206,8.683093,2.5336492,3.4003768
181,-7.838433,3.6001623,9.499669,8.058064,2.555635,3.3120387
182,-7.804827,3.5143132,8.433807,7.2733746,2.5300968,3.130055
183,-7.845558,3.8126876,19.763672,25.592607,2.5767448,3.4193425
184,-7.922009,3.5767791,9.722472,7.1236577,2.6539226,3.3477297
185,-7.7736588,3.4581358,8.180447,6.4031024,2.4669278,3.1810148
186,-7.9963193,3.6319056,8.359052,7.726033,2.7696056,3.4175196
187,-7.9198017,3.533115,9.099935,8.520351,2.4343183,3.161969
188,-7.928469,4.138981,32.096554,37.595707,2.6253026,3.391629
189,-7.8962555,3.6449428,9.5600395,7.704481,2.553977,3.3607543
190,-7.997255,3.633886,11.623912,8.461481,2.508115,3.2417796
191,-7.9965324,3.6443787,8.43475,8.613583,2.6390784,3.2291608
192,-7.9187284,3.5145493,8.782067,7.482821,2.4710312,3.257892
193,-8.049048,3.4094002,8.340539,6.267912,2.487626,3.2044058
194,-8.065867,3.614275,8.642071,7.9073267,2.6934676,3.3246644
195,-8.078569,3.6470594,9.710253,7.49551,2.719961,3.2844138
196,-8.099026,3.509169,8.41861,7.5985894,2.5338244,3.188808
197,-7.99717,3.4126604,8.593939,7.7200108,2.5092,3.0990636
198,-8.047858,3.52181,9.102483,7.299293,2.5921874,3.1876302
199,-8.186173,3.60164,8.678437,8.915391,2.4829662,3.2745059
200,-8.212189,3.563413,8.704421,7.6679726,2.4751358,3.2175634
201,-8.241377,3.5390837,8.27276,7.744076,2.5472362,3.3809998
202,-8.262901,3.5988736,9.223377,8.871718,2.547646,3.2582436
203,-8.28396,3.6327496,8.96604,11.213302,2.6649418,3.3846908
204,-8.306436,3.4351573,8.286342,6.481372,2.499748,3.1761963
205,-8.298381,3.5429146,8.439098,6.3504667,2.7115626,3.347672
206,-8.325412,3.6088948,10.1065445,8.020331,2.5071487,3.1644344
207,-8.391626,3.5857093,9.805982,8.294557,2.6468027,3.327472
208,-8.311641,3.5868652,10.269131,9.602579,2.557445,3.2331986
209,-8.425822,3.5894935,9.661897,8.981081,2.5545113,3.3253794
210,-8.402295,3.5145056,9.1532,7.030576,2.5339875,3.2405448
211,-8.41967,3.4408984,8.214429,6.722023,2.4947019,3.1809237
212,-8.412982,3.492728,9.685089,6.276236,2.5008943,3.1558344
213,-8.545203,3.561707,8.393468,7.1229415,2.6131706,3.3186772
214,-8.520131,3.490071,9.147276,7.238643,2.492176,3.1936305
215,-8.505796,3.5594532,9.926009,6.6619606,2.6481037,3.3112197
216,-8.571898,3.6739824,12.010166,10.643229,2.525908,3.1348546
217,-8.601666,3.5404074,8.677936,6.443138,2.6182122,3.2197094
218,-8.674576,3.5749543,9.250249,9.658028,2.6825473,3.2716272
219,-8.560612,3.5535831,9.240012,9.966975,2.5839076,3.1466033
220,-8.660768,3.4827628,8.358922,8.267016,2.5246484,3.07191
221,-8.656716,3.5496054,9.360389,8.947988,2.6234925,3.1586416
222,-8.709653,3.5817142,10.059676,9.400903,2.568704,3.2055933
223,-8.670207,3.528699,8.628193,8.335504,2.5980797,3.1691914
224,-8.855629,3.4713635,8.534541,6.773107,2.6729035,3.1128035
225,-8.776283,3.4286327,8.435614,5.940497,2.5034828,3.116068
226,-8.777742,3.6222262,11.6928005,10.906487,2.6751394,3.255163
227,-8.733028,3.4708924,8.918002,6.4864006,2.5600953,3.1974795
228,-8.765204,3.3928292,8.751835,6.8601556,2.50403,3.0999525
229,-8.836765,3.4098594,8.496647,6.327128,2.5739582,3.1834078
230,-8.906755,3.5133905,9.357488,8.671597,2.4815128,3.06517
231,-8.855338,3.4528563,9.361723,7.4911413,2.508735,3.120884
232,-8.945138,3.8096268,12.571393,15.347312,2.6096792,3.2152224
233,-8.912238,3.5527437,8.822151,11.118018,2.5994456,3.204046
234,-8.9471655,3.424357,8.384165,6.255408,2.558797,3.1071758
235,-8.926868,3.5037186,8.822272,7.0707636,2.7141023,3.2777226
236,-8.958145,3.5241642,9.31554,7.779182,2.5613813,3.0199935
237,-8.9541,3.4123433,9.496106,9.433467,2.5383961,3.0608163
238,-8.947318,3.3382065,7.2654266,5.985251,2.5044618,3.1519976
239,-9.075768,3.4106994,8.700479,6.3341346,2.5700946,3.1771035
240,-9.101631,3.334676,7.2082944,6.4075103,2.5544534,3.1076546
241,-8.977593,3.7883341,19.540287,18.421478,2.52066,3.0546513
242,-9.025568,3.4992096,9.851419,8.281018,2.5397038,3.1674263
243,-9.105454,3.706846,12.01529,12.901868,2.6256454,3.2157476
244,-9.149005,3.4278417,8.56969,7.5101476,2.5841126,3.12316
245,-9.144153,3.5431445,8.8143,7.8779306,2.6041722,3.1481614
246,-9.147248,3.5061522,11.09597,10.638216,2.50937,3.0731153
247,-9.037808,3.4885097,8.558376,7.3850102,2.5342293,3.0816295
248,-9.237568,3.9648063,29.287249,29.24783,2.6020343,3.1873765
249,-9.275719,3.4917853,7.85376,7.03177,2.574216,3.086241
250,-9.213597,3.5689232,10.829516,7.9345345,2.5851269,3.2331371
251,-9.312954,3.6076806,12.852342,11.873782,2.4658196,3.0824556
252,-9.302136,3.3854346,7.795631,7.3553133,2.4750607,3.0238538
253,-9.30943,3.3854415,9.055494,8.184194,2.619407,3.1085901
254,-9.26392,3.5394936,9.36782,7.684546,2.572283,3.1564288
255,-9.287588,3.463209,8.680734,7.9209943,2.599516,3.1359997
256,-9.285061,3.32928,8.001201,5.820938,2.541943,3.060184
257,-9.287909,3.3894503,7.7300277,8.826858,2.5551152,3.1237032
258,-9.33874,3.3342397,8.870643,7.3897,2.5261106,3.0526712
259,-9.430406,3.3641062,8.364003,6.564551,2.5270073,3.0127501
260,-9.400234,3.409704,8.515164,5.9631786,2.5936265,3.007615
261,-9.457802,3.7133198,14.819881,14.95659,2.658903,3.1965225
262,-9.480767,3.53052,10.160571,8.339397,2.5041835,3.0089371
263,-9.484981,3.4172494,9.097443,7.338823,2.467719,3.0499892
264,-9.585794,3.3490007,8.873083,6.927475,2.4583914,2.967164
265,-9.471309,3.4596052,8.361429,7.978583,2.5825703,3.1236343
266,-9.448871,3.6009424,13.291292,15.684128,2.5384922,3.0531795
267,-9.583583,3.7452729,30.42928,21.56322,2.4795473,2.982283
268,-9.562954,3.454567,9.560281,8.776993,2.5073402,3.0346878
269,-9.559033,3.5416534,10.237233,9.503855,2.6615098,3.0191522
270,-9.578296,3.3928435,7.2018113,6.1625156,2.6212618,3.1610825
271,-9.563412,3.3060002,7.470153,6.126281,2.4444222,2.9387162
272,-9.637598,3.5246787,10.991829,11.190909,2.4766238,3.0037322
273,-9.621058,3.460877,7.9901056,6.5623684,2.5320787,3.1767397
274,-9.533072,3.56508,10.425408,9.211233,2.5702722,3.0237072
275,-9.673226,3.353134,14.212274,18.102495,2.5183232,2.9147105
276,-9.655167,3.4967296,10.371201,9.86994,2.5185933,3.0067828
277,-9.687912,3.3954833,9.733769,6.389073,2.5674613,3.0280938
278,-9.628023,3.5278342,10.494668,9.370039,2.557798,3.1654124
279,-9.6606,3.423511,9.781812,7.28033,2.4860837,2.9853895
280,-9.668192,3.5272787,11.1720495,7.671313,2.6637197,3.1232316
281,-9.715592,3.3818452,7.7356815,7.7556577,2.4776933,2.8805847
282,-9.813711,3.3643274,8.372732,6.487393,2.5353637,2.925667
283,-9.691512,3.5037632,9.141389,7.640008,2.5552936,2.973248
284,-9.7376995,3.4226842,9.617003,8.784694,2.5098648,2.9512339
285,-9.8314495,3.4522104,9.034452,7.6277432,2.4459667,2.9908986
286,-9.846743,3.5313013,13.009452,16.211485,2.3964906,2.9159255
287,-9.860584,3.400109,9.529933,7.5166388,2.4912655,2.9474308
288,-9.862137,3.4464276,9.768666,9.836821,2.5052023,3.012006
289,-9.820718,3.2632828,7.339002,7.4568353,2.4151874,2.8071976
290,-9.903373,3.406216,7.711206,7.4651237,2.464089,3.000295
291,-9.970547,3.3536813,8.333123,9.085183,2.4631326,2.9623072
292,-9.964154,3.333408,7.750856,7.190697,2.4903784,2.9918308
293,-9.878761,3.2822278,8.446427,7.077736,2.40917,2.7988474
294,-9.899611,3.5385728,8.899536,8.758812,2.592536,3.1515143
295,-9.941061,3.323113,8.623438,6.363728,2.4501922,2.813596
296,-9.923986,3.360078,8.644543,6.743047,2.4991589,3.0229247
297,-10.03574,3.4861667,11.145127,13.210444,2.4174078,2.9096463
298,-9.983039,3.4027004,8.945672,9.2863245,2.4588706,2.861254
299,-10.0361,3.4560297,9.599737,12.367232,2.4772847,2.9465141
300,-10.021247,3.398804,9.028214,7.071946,2.441728,2.8585494
301,-10.032728,3.344155,8.269247,7.784442,2.522572,2.9027672
302,-10.018288,3.4419508,8.539524,9.37291,2.5903676,3.034131
303,-10.093207,3.406508,8.121844,7.1466465,2.4821439,2.8348792
304,-10.146377,3.3081377,8.194351,8.712154,2.4370751,2.848186
305,-10.043093,3.2501905,8.194822,5.92871,2.3593302,2.7226703
306,-10.090006,3.351213,13.124383,11.871058,2.3709962,2.7439754
307,-10.141106,3.3636534,8.962378,8.364182,2.5156386,2.8689175
308,-10.188879,3.3115973,8.184215,8.230684,2.3726242,2.7786853
309,-10.258936,3.6607895,15.317848,16.787008,2.5491807,2.9445896
310,-10.128781,3.3669922,8.769996,9.816038,2.4980876,2.8665805
311,-10.1812,3.2994132,8.513346,6.4122505,2.4229925,2.8330681
312,-10.279596,3.2866929,7.9796047,7.374716,2.4495385,2.7734132
313,-10.20085,3.343197,8.40226,7.359527,2.4071903,2.753733
314,-10.233082,3.2947526,9.075409,5.9328747,2.4907408,2.8361526
315,-10.230762,3.4177613,8.748246,9.755045,2.6309078,3.1149766
316,-10.303864,3.3600202,9.626756,8.661005,2.5155754,2.7422183
317,-10.193715,3.4025826,9.035069,7.3095365,2.5953743,2.9168262
318,-10.304248,3.2927892,9.663683,8.244824,2.4882174,2.890696
319,-10.227854,3.4496665,10.791945,9.95912,2.4169073,2.8085806
320,-10.25035,3.152707,7.3048487,5.934988,2.3292813,2.7358093
321,-10.29983,3.4247406,8.620528,7.629012,2.5359576,2.888327
322,-10.35751,3.3319545,8.886215,8.432441,2.5444129,2.8725522
323,-10.420127,3.310062,8.699917,8.8712015,2.4123864,2.7620182
324,-10.3313265,3.284983,7.5093036,6.067757,2.4579928,2.7565799
325,-10.420281,3.408834,11.106445,9.602005,2.4538345,2.8621418
326,-10.426533,3.3670444,8.420512,8.344421,2.5000663,2.8290472
327,-10.453237,3.3194284,9.503855,8.716255,2.3558996,2.7523794
328,-10.442427,3.2320044,8.246143,7.2267885,2.3676257,2.7403722
329,-10.438638,3.1980333,7.3463078,6.32136,2.3762412,2.7017472
330,-10.509065,3.2187338,8.529552,7.8678913,2.3100727,2.6753058
331,-10.526996,3.246943,7.743347,7.8861504,2.4152386,2.7176862
332,-10.476958,3.1984649,9.028158,5.8443675,2.33698,2.6933444
333,-10.443729,3.4116268,7.589281,8.748606,2.6270924,3.0126774
334,-10.607381,3.2704303,8.257146,7.2539253,2.5255084,2.7250202
335,-10.638215,3.4039595,7.310184,8.42365,2.435311,2.831549
336,-10.560193,3.3230417,7.9938693,7.6401343,2.4327679,2.747395
337,-10.644533,3.291594,8.511989,5.966233,2.353847,2.7913136
338,-10.525392,3.3546963,9.774759,10.451834,2.3828743,2.8079174
339,-10.622996,3.303642,8.481145,9.498763,2.4135551,2.7754087
340,-10.579313,3.2733972,7.9868,9.22078,2.3858497,2.712404
341,-10.523668,3.3078506,8.164231,6.412267,2.5033402,2.778101
342,-10.634281,3.4148784,10.8509245,10.379325,2.4967906,2.8151014
343,-10.721713,3.279004,8.580449,6.5407867,2.4518216,2.8080168
344,-10.625008,3.3461328,9.416231,9.253601,2.5722744,2.8110666
345,-10.749272,3.4332364,11.19988,11.848069,2.4343865,2.6614587
346,-10.549141,3.2253258,8.08153,6.556134,2.4045088,2.7422097
347,-10.683717,3.2588341,7.5417533,7.974979,2.4111369,2.7736483
348,-10.657941,3.4137027,8.973516,7.846379,2.5906093,2.8797846
349,-10.688303,3.3374572,16.75299,10.366757,2.3389077,2.5977333
350,-10.738602,3.2208867,7.6519823,7.7154694,2.4304276,2.6571114
351,-10.786291,3.1177936,7.215596,6.301333,2.3350842,2.6029525
352,-10.796957,3.2838643,8.81711,8.5410595,2.5113902,2.7483234
353,-10.746075,3.4452858,12.799175,18.221987,2.5564542,2.837166
354,-10.702352,3.4482098,23.65604,25.253088,2.4726098,2.707102
355,-10.792203,3.2360058,7.9897757,7.57489,2.3727963,2.6904655
356,-10.82675,3.2636254,8.565059,8.056674,2.4195297,2.6985645
357,-10.829189,3.3868954,9.070299,7.8255706,2.492863,2.7945142
358,-10.986776,3.1255267,7.3401384,6.189315,2.2875652,2.6110675
359,-10.789357,3.4014146,8.34161,9.1201105,2.6101966,2.8198237
360,-10.865147,3.0804636,7.587145,8.809371,2.317895,2.6313243
361,-10.846067,3.2430034,12.073193,16.55804,2.4246705,2.7007756
362,-10.931217,3.3306198,10.873387,9.799709,2.3535702,2.6675081
363,-10.839564,3.0917022,7.5457897,7.1190915,2.3486848,2.5392394
364,-10.912063,3.2143037,10.264928,8.192693,2.291196,2.4910312
365,-10.934354,3.385147,11.098099,10.928493,2.4920669,2.7915683
366,-10.998373,3.1463113,6.689192,6.366075,2.289886,2.5949259
367,-10.852002,3.1138809,7.471666,6.066853,2.3502183,2.5947046
368,-10.928469,3.1704075,7.9567623,5.8226013,2.2826495,2.5927207
369,-10.95591,3.125558,8.310065,7.5726557,2.229317,2.444779
370,-11.053851,3.1909578,7.892749,7.955091,2.363153,2.611288
371,-10.897461,3.0531085,7.1119485,5.839261,2.2554753,2.4310992
372,-10.961345,3.1221013,7.1830506,6.3739142,2.331882,2.5545375
373,-11.044072,3.1195464,9.7926445,8.341867,2.2830484,2.461914
374,-11.110752,3.0769238,7.336506,7.2730846,2.2141585,2.5835836
375,-11.061458,3.803356,39.085106,55.572334,2.278056,2.502244
376,-11.116399,3.1695385,8.728746,9.468889,2.331239,2.4920137
377,-10.949062,3.3327925,9.463057,6.9090347,2.5659587,2.6850212
378,-11.120932,3.1241555,8.519488,6.2724185,2.3736556,2.5255897
379,-11.057636,3.2790537,10.045308,13.143979,2.3907526,2.622893
380,-11.088049,3.1715443,7.5329905,7.3969226,2.3823032,2.5242808
381,-10.993346,3.3940804,12.14111,12.619901,2.4544122,2.5481906
382,-11.065514,3.197842,8.522125,9.268917,2.3089876,2.564453
383,-11.11755,3.2195761,8.992549,6.8285675,2.5302758,2.6771815
384,-11.039261,3.1819758,8.095489,9.825394,2.4003725,2.6294644
385,-11.189693,3.11534,8.785773,8.651153,2.4278126,2.6017914
386,-11.106725,3.1827073,7.7335815,8.158641,2.3137972,2.6053596
