epoch,energy,energy_std
231,-23.566912,2.2773535
232,-23.56635,2.2922487
233,-23.607895,2.2806063
234,-23.57602,2.3219814
235,-23.463644,2.2337244
236,-23.596691,2.2329137
237,-23.516773,2.2695925
238,-23.535843,2.242042
239,-23.577164,2.2783911
240,-23.513441,2.2455003
241,-23.605621,2.2368987
242,-23.56048,2.2711308
243,-23.65553,2.3166654
244,-23.622215,2.1979957
245,-23.546177,2.2252693
246,-23.594248,2.1789029
247,-23.606514,2.1352785
248,-23.558905,2.2236779
249,-23.623734,2.2005603
250,-23.594297,2.1859117
251,-23.580332,2.1124392
252,-23.537157,2.1781433
253,-23.5213,2.2659082
254,-23.57582,2.1808083
255,-23.594387,2.1781392
256,-23.617949,2.1182263
257,-23.583498,2.0797696
258,-23.655832,2.0776432
259,-23.674963,2.130679
260,-23.707582,2.110491
261,-23.622644,2.1377683
262,-23.67898,2.1676855
263,-23.750242,2.1849792
264,-23.624083,2.115346
265,-23.537172,2.1905138
266,-23.67728,2.0479577
267,-23.731234,2.0908728
268,-23.677912,2.0695736
269,-23.689175,2.0578368
270,-23.738838,2.0337791
271,-23.697142,2.054512
272,-23.672586,2.04457
273,-23.739378,2.0997636
274,-23.672867,2.0276403
275,-23.674442,2.0333009
276,-23.735247,1.9841809
277,-23.682873,2.0933158
278,-23.703613,1.9932877
279,-23.741419,2.0801728
280,-23.794298,1.990713
281,-23.704866,2.0031483
282,-23.7933,2.0498037
283,-23.760628,1.9407319
284,-23.711435,1.9736242
285,-23.741758,2.0385158
286,-23.678524,1.9944767
287,-23.764286,2.0104191
288,-23.7761,1.9675959
289,-23.778131,1.910497
290,-23.752277,1.9784323
291,-23.718298,1.920057
292,-23.77954,1.9234473
293,-23.838367,1.985117
294,-23.790707,1.9563959
295,-23.833988,1.9188509
296,-23.840094,1.886311
297,-23.857874,1.9471904
298,-23.83382,1.9622356
299,-23.860546,1.9073033
300,-23.887098,1.949594
301,-23.831131,1.9298184
302,-23.958174,1.8815207
303,-23.855536,1.8640716
304,-23.821934,1.8655573
305,-23.75674,1.7813613
306,-23.882484,1.8176497
307,-23.818829,1.803488
308,-23.8411,1.790864
309,-23.807713,1.917068
310,-23.799072,1.8391088
311,-23.83775,1.7346295
312,-23.889765,1.7823614
313,-23.911573,1.8209884
314,-23.877573,1.777131
315,-23.817766,1.8025814
316,-23.930342,1.7307556
317,-23.90434,1.730806
318,-23.92943,1.7629995
319,-23.918571,1.797019
320,-23.869534,1.7226264
