epoch,energy,energy_std,learning_rate
0,17.6847,1.5241095,0.04
1,17.745184,1.6094066,0.049999997
2,17.640469,1.6456932,0.062499996
3,17.669436,1.8188702,0.07812499
4,17.506723,1.9322029,0.09765624
5,17.392574,2.207148,0.122070305
6,16.809309,2.7047863,0.15
7,15.141584,3.742682,0.15
8,10.095716,6.261033,0.15
9,2.627005,7.3945074,0.15
10,-0.3844543,6.4996037,0.15
11,-1.6081315,6.1375227,0.15
12,-3.0135093,6.118059,0.15
13,-4.3403597,6.420147,0.15
14,-5.481446,6.133574,0.15
15,-7.1788545,5.7244024,0.15
16,-8.333304,5.1688814,0.15
17,-9.027183,5.0303903,0.15
18,-9.569176,4.859351,0.15
19,-10.055575,4.8941216,0.15
20,-10.409127,4.9386587,0.15
21,-10.948763,4.8638873,0.15
22,-11.03683,4.799733,0.15
23,-11.279356,4.876454,0.15
24,-11.173612,4.742548,0.15
25,-11.356535,4.8583236,0.15
26,-11.351685,4.7087097,0.15
27,-11.654861,4.861463,0.11850576
28,-11.722658,4.789431,0.1481322
29,-11.603335,5.098932,0.06392559
30,-11.7060995,4.8028803,0.079906985
31,-12.049743,4.6239953,0.099883735
32,-12.158088,4.514615,0.12485467
33,-11.989141,4.6033187,0.15
34,-11.946345,5.037362,0.08112291
35,-12.145901,4.4007616,0.10140364
36,-12.152371,4.478908,0.12675455
37,-12.261933,4.517196,0.15
38,-12.215639,4.6048427,0.13243064
39,-12.190762,4.4685183,0.09772503
40,-12.174018,4.644602,0.07191577
41,-12.2282095,4.4816337,0.08989471
42,-12.519354,4.2562704,0.11236839
43,-12.41826,4.4699106,0.14046049
44,-12.192707,4.539882,0.15
45,-12.345856,4.479521,0.09309589
46,-12.37867,4.5285835,0.07510009
47,-12.5132675,4.3889713,0.09387511
48,-12.503215,4.330359,0.11734389
49,-12.572985,4.30158,0.14667986
50,-12.761477,4.3498006,0.15
51,-12.752865,4.244719,0.15
52,-12.607576,4.3552723,0.15
53,-12.6009,4.4086914,0.15
54,-12.723428,4.411862,0.13679951
55,-12.683139,4.300959,0.15
56,-12.650646,4.395082,0.15
57,-12.629308,4.308777,0.11462032
58,-12.753661,4.50297,0.1432754
59,-12.8173275,4.432433,0.10062589
60,-12.876238,4.512267,0.08604993
61,-12.7783985,4.334587,0.10756241
62,-13.163906,4.389811,0.13445301
63,-13.096683,4.311669,0.15
64,-13.143075,4.356307,0.12116503
65,-13.304561,4.3244357,0.15
66,-13.095668,4.4415507,0.13498406
67,-13.4396,4.2390347,0.15
68,-13.260002,4.4295297,0.12656136
69,-13.304516,4.52745,0.15
70,-13.276385,4.87633,0.07044348
71,-13.5521,4.440781,0.08805435
72,-13.573048,4.473032,0.11006794
73,-13.615533,4.4336476,0.13758492
74,-13.679316,4.398513,0.12661202
75,-13.6402855,4.5712075,0.10739807
76,-13.527749,4.474623,0.13424759
77,-13.856866,4.462685,0.08868962
78,-13.68263,4.4643793,0.110862024
79,-13.785405,4.52028,0.13857754
80,-13.685351,4.566831,0.15
81,-13.750093,4.731656,0.10311247
82,-13.600694,4.685895,0.07526674
83,-13.845959,4.6218166,0.09408343
84,-14.031232,4.4413943,0.117604285
85,-13.967332,4.679001,0.14700535
86,-14.116729,4.7496285,0.15
87,-14.036887,4.9178576,0.08822117
88,-14.290642,4.795463,0.08186005
89,-14.09682,4.9160285,0.10232507
90,-14.221418,4.8114433,0.12790634
91,-14.411882,4.913171,0.10560569
92,-14.389473,5.0207963,0.0983688
93,-14.354028,5.0835986,0.122961
94,-14.331092,5.3164773,0.060181614
95,-14.541873,5.0406866,0.075227015
96,-14.7497425,5.1649323,0.09403377
97,-14.802529,5.076806,0.117542215
98,-14.746735,4.9876204,0.14692777
99,-14.730561,5.069995,0.096938774
100,-14.979494,5.045185,0.12117347
101,-14.77271,5.068768,0.10689492
102,-14.691918,4.9731393,0.10160514
103,-14.720856,5.142665,0.07343755
104,-14.926611,5.087792,0.091796935
105,-15.06846,5.1211004,0.11474617
106,-14.854738,5.0800343,0.0969605
107,-14.868613,5.214218,0.08637001
108,-15.015792,5.248933,0.10796252
109,-14.940037,5.249474,0.067206174
110,-15.038516,5.1440864,0.08400772
111,-14.889363,5.231965,0.105009645
112,-14.9484825,5.0923524,0.090389855
