epoch,energy,energy_std
118,7.1493077,6.14922
119,7.107053,5.692505
120,7.575955,6.116286
121,7.371912,5.9537435
122,7.652231,5.925629
123,7.248322,6.0347304
124,7.3123846,6.0813093
125,7.35281,5.749742
126,7.190316,6.142228
127,7.7105017,6.266186
128,7.141046,6.1799426
129,7.127113,5.867016
130,6.919117,6.03191
131,7.241725,6.339798
132,7.2114544,6.222821
133,6.9409823,6.099699
134,7.638592,6.0327325
135,7.150999,5.986664
136,6.974658,5.9832625
137,6.9233465,6.093567
138,7.2477627,6.1225514
139,6.9988313,6.078408
140,7.5211506,6.137284
141,7.143137,6.0908904
142,7.151832,5.9672375
143,7.1890235,6.0100613
144,7.126411,5.656161
145,6.819294,6.0183744
146,6.9819083,5.955575
147,7.138132,6.324499
148,7.1243563,5.9905057
149,7.239816,5.8880706
150,7.510833,6.216135
151,7.1431594,6.19596
152,7.18417,5.94761
153,6.669471,5.649081
154,7.1361704,5.675653
155,6.7161727,6.0346017
156,7.1517158,5.9258776
157,6.979093,6.0594754
158,7.1162314,5.909791
159,7.0563073,5.674729
160,7.3386865,5.584148
161,6.8767023,5.9014945
162,6.9809446,5.862817
163,7.3068113,5.914639
164,7.019494,6.1349177
165,6.9738193,5.8826876
166,6.8499727,5.81473
167,7.0359654,5.9698076
168,6.7640486,5.685313
169,6.6636386,5.736826
170,6.7000265,5.694817
171,6.7736955,6.0216465
172,6.9803195,6.128432
173,7.170036,6.4492927
174,6.9774384,5.8604913
175,7.231844,6.3238716
176,6.5971355,5.648264
177,7.1178503,6.029752
178,7.05679,5.852783
179,7.132601,5.841031
180,6.8897066,5.851776
181,6.9951367,5.8765035
182,6.942529,6.1081076
183,6.8972516,5.699333
184,7.051971,5.6233006
185,7.4219093,6.393004
186,7.138188,5.8680167
187,6.7699347,5.70412
188,6.962381,5.7221584
189,6.7301826,5.6330056
190,6.8787684,6.0149903
191,6.6064034,5.8109455
192,6.675918,5.9132047
193,6.85056,6.0099463
194,6.8452826,5.7338004
195,7.290831,6.004327
196,6.85445,6.0444546
197,6.9511714,5.675477
198,6.867219,5.7930245
199,7.04805,5.740745
200,6.524844,5.800648
201,7.2234282,6.0702705
202,7.053672,5.7569895
203,6.88916,5.7794085
204,7.0719514,5.8558364
205,6.6640615,6.1008663
206,6.681876,5.7022214
207,6.3961043,5.8380795
208,7.191322,5.9943314
209,6.873419,5.962238
210,6.985589,5.9031196
211,6.808867,6.0292344
212,6.484889,5.562513
213,7.0109735,5.665206
214,6.7709246,5.873074
215,6.5780735,5.692062
216,6.4871283,5.782304
217,6.7164674,5.964339
218,6.560291,5.923195
219,6.744155,5.832366
220,7.0061026,5.6012807
221,6.6741505,5.5146737
222,6.602692,5.824006
223,6.7575755,5.99654
224,7.1104255,5.832293
225,6.8990183,6.0503745
226,6.6688643,5.847306
227,6.614359,5.68999
228,7.1417727,5.9396806
229,6.6376433,5.8943634
230,7.024353,5.7726436
231,6.409703,5.5800714
232,6.4721627,5.636879
233,6.608083,5.921781
234,7.155155,5.9136486
235,6.483204,5.814511
236,6.826919,5.8286624
237,6.8495803,5.549099
238,6.374289,5.78879
239,6.8371816,5.779218
240,6.579384,5.8386846
241,6.9371963,5.7228603
242,6.7552695,5.7873845
243,7.015637,5.904253
244,6.5212407,5.475213
245,6.801836,5.571515
246,6.4325194,5.5360675
247,6.6126547,5.748614
248,6.4242406,5.824207
249,6.448999,5.643998
250,7.088172,5.8219614
251,6.3648443,5.709924
252,6.444466,5.6824293
253,6.256314,5.65176
254,6.8788495,5.851578
255,6.2605977,5.5181727
256,7.0290585,5.824628
257,7.0152903,5.8493705
258,6.5997596,5.6062937
259,7.0969906,6.204949
260,6.688283,5.943197
261,6.817202,5.767025
262,6.776536,5.8849616
263,6.8254647,5.745691
264,6.7424283,5.7221217
265,6.8880754,5.6672626
266,6.714289,5.908246
267,6.7787833,5.7803307
268,6.939197,5.8504252
269,6.7720933,5.7365923
270,6.8832464,5.769328
271,6.6917887,5.556097
272,6.506483,5.9170914
273,6.7794924,5.8935485
274,6.676015,5.6311765
275,6.792555,5.6697426
276,6.8472195,5.6314154
277,6.3954315,5.7460184
278,6.557592,5.7716527
279,6.633963,5.976744
280,6.720048,5.830227
281,6.8809013,5.8290987
282,6.6671076,5.911815
283,6.7409697,5.6601586
284,6.831856,5.8552985
285,6.926755,5.6389995
286,6.7737236,5.8447137
287,7.0355215,5.792817
288,6.460161,5.7478876
289,6.4719152,5.6941466
290,6.838836,5.6166234
291,6.691468,5.5014586
292,6.9064927,5.9789867
293,6.5964484,5.5556045
294,6.535205,5.8411427
295,6.598972,5.575621
296,6.8337045,5.842071
297,7.1744843,5.8449926
298,7.008012,5.6992373
299,6.787125,5.7816253
300,6.8417296,5.9167385
301,6.78037,5.5849643
302,6.843467,5.927696
303,6.6515536,5.7975793
304,6.7257166,5.614256
305,6.5739274,5.6486607
306,6.442541,5.416739
307,6.8359904,5.929487
308,6.773201,5.6558185
309,6.779698,5.957979
310,7.3379188,5.735846
311,6.698577,5.6283894
312,6.8160977,6.051949
313,6.766996,5.6965995
314,6.82296,5.64067
315,6.3716683,5.5728817
316,7.0537148,5.456293
317,6.7086716,5.9045177
318,6.866471,5.8815727
319,6.7041945,5.653388
320,6.6202517,5.7253966
321,6.9705186,5.9483204
322,6.674822,5.8082104
323,6.781796,5.743875
324,6.7468953,5.7891684
325,6.0122714,5.530719
326,6.914544,5.7847986
327,6.287377,5.6987796
328,6.579083,5.644288
329,6.9960117,6.0041776
330,6.7953897,5.7914968
331,6.6198206,5.647164
332,6.6423697,5.7947865
333,6.9012437,5.577823
334,6.861032,5.7290974
335,6.8514547,5.9737654
336,6.7411036,5.769312
337,6.9798546,5.9335966
338,7.01137,5.7948613
339,6.5226307,5.9010005
340,6.827016,5.5376835
341,6.3782616,5.866651
342,6.9066644,5.8936667
343,6.5696216,5.593391
344,6.6276803,6.001328
345,7.1859536,5.7557993
346,6.652407,5.71065
347,6.6563096,5.583584
348,6.692121,5.770399
349,6.803418,5.714058
350,6.8786135,5.885177
351,7.0819864,5.760656
352,7.0164905,5.813926
353,6.610306,5.647974
354,6.339868,5.9794035
355,6.461537,5.7536564
356,6.700098,5.873478
357,6.7462697,5.7800565
358,6.8254647,5.9076567
359,6.723658,5.703978
360,6.1374836,5.729003
361,6.5473886,5.7051015
362,7.3146367,6.1859603
363,6.741866,5.990191
364,6.5323434,5.832719
365,6.6095843,5.4673953
366,6.6299767,5.7766905
367,6.425336,5.7645535
368,6.7026415,5.6259503
369,6.8391914,5.827278
370,6.378187,5.6291065
371,6.2893476,5.8531723
372,7.1969523,5.5896626
373,6.991418,5.8734975
374,6.5238166,6.009254
375,6.6334457,6.1052475
376,6.8222938,5.870203
377,6.668829,5.8261523
378,6.6222115,5.808437
379,6.5831094,5.717468
380,6.8877673,6.0253263
381,6.8395967,5.735854
382,6.8446856,5.959118
383,6.824928,5.618928
384,7.0515957,6.0997024
385,6.709169,6.0048614
386,6.1400332,5.854143
387,6.468597,5.767068
388,6.7872796,5.977269
389,6.6758575,6.0055103
390,6.6486297,5.9242816
391,6.6897144,5.726016
392,6.388738,5.8502264
393,7.06816,6.043724
394,6.9159484,5.4206805
395,6.3605986,5.579878
396,6.7337265,5.909838
397,6.688594,6.0954905
398,6.68728,5.9294233
399,6.963395,5.754114
400,6.8583694,5.9333153
401,6.70205,5.688638
402,6.4827204,5.684747
403,6.8163524,6.0840354
404,6.855344,5.780749
405,6.5370893,6.0273743
406,6.7956524,6.1147814
407,6.4819455,6.2097235
408,6.538181,5.8145013
409,6.952322,6.2624836
410,6.5291514,5.8090215
411,6.4928036,6.0582647
412,6.963504,5.991148
413,6.842151,6.1668315
414,7.190663,6.1241393
415,7.004931,6.0294766
416,6.1770773,5.741464
417,6.5911736,5.9466343
418,6.6276426,6.0532184
419,6.7185655,5.7668934
420,7.059122,6.194603
421,6.7214828,5.884755
422,6.771873,5.9964447
423,7.011456,6.156723
424,6.5584025,5.967576
425,7.0525637,6.263603
426,6.4423585,5.7978826
427,6.6352925,5.8794003
428,6.8188405,6.1430974
429,7.0569787,6.108887
430,7.1885858,6.076731
431,6.7138953,5.7333775
432,6.6220365,5.9821234
433,7.0409856,6.005978
434,6.7161875,5.9301
435,7.3618913,6.156474
436,6.6744742,5.9919696
437,6.7190948,6.0885725
438,7.0006933,6.101538
439,6.828144,5.924746
440,7.3040795,6.075735
441,6.9878693,5.946618
442,6.6636076,6.1932087
443,6.699566,5.7809777
444,6.653932,5.998607
445,6.8003955,6.118866
446,6.9323096,6.1554146
447,6.4499335,6.003607
448,6.6972075,6.0041103
449,6.7316008,6.094195
450,6.88272,5.907714
451,6.809083,6.061831
452,6.687487,5.758971
453,6.5698104,6.4870353
454,6.8232894,5.9911575
455,6.6001854,5.955111
456,6.8103848,6.335649
457,6.590807,6.0868897
458,6.8405294,6.019078
459,6.709692,5.778758
460,6.4577966,5.9776278
461,6.5749035,5.938688
462,6.6882877,6.286287
463,6.734633,6.051282
464,6.5618954,6.031473
465,6.6943016,5.9473667
466,7.067163,6.1703987
467,6.9250965,6.1931024
468,6.9075236,6.3777246
469,6.947549,6.336665
470,6.380821,6.388733
471,6.720856,6.0517373
472,7.149443,6.2405505
473,6.7023983,6.417938
474,7.0416956,6.509056
475,6.7259,6.0462136
476,6.845738,6.438496
477,7.134489,6.344043
478,6.504487,6.3046417
479,7.4099317,6.1497245
480,6.6233277,6.136301
481,6.8169065,5.940855
482,6.9517007,6.1779246
483,6.737697,6.5105934
484,6.7840977,6.0209894
485,6.8398166,6.4581447
486,7.211418,6.4746404
487,6.7790623,6.1648426
488,6.865334,6.2758646
489,6.715672,6.419511
490,6.921369,6.5110326
491,6.738048,6.4197893
492,6.6106415,6.1130323
493,6.55553,6.2211056
494,6.9465475,6.663
495,6.643876,6.213445
496,6.7216444,6.2397084
497,6.424756,6.663911
498,6.8739953,6.213539
499,7.0346007,6.613591
500,6.746084,6.4209104
501,7.1915812,6.468799
502,7.1467853,6.5901036
503,6.4324784,6.3469114
504,7.041733,6.3155475
505,6.8822517,6.3034983
506,6.6123877,6.3973265
507,6.634363,6.2306223
508,6.830286,6.5455084
509,6.735731,6.603625
510,6.9764643,6.7729807
511,7.3359356,6.660824
512,7.214103,6.6403265
513,7.113594,6.597515
514,6.73149,6.145295
515,6.7516375,6.615714
516,6.757555,6.6057935
517,6.9848537,6.670663
518,6.7800183,6.616887
519,6.828872,6.69821
520,6.861402,6.3634253
521,6.8951035,6.6855183
522,6.656588,6.548286
523,7.277132,6.5760946
524,6.9902864,6.743362
525,6.5763655,6.549195
526,7.005999,6.614659
527,7.1637893,6.498969
528,6.623709,6.38266
529,6.715739,6.918061
530,7.4053364,6.8526087
531,6.6999493,6.669458
532,6.6376805,6.0356975
533,7.006911,6.7134967
534,6.730261,6.897452
535,6.958512,6.941526
536,6.913116,6.7814813
537,7.025262,6.692962
538,6.4611955,6.774313
539,6.7616167,6.994569
540,6.235483,6.34947
541,6.8253946,6.6610394
542,7.088544,6.4603786
543,7.0178633,6.8684244
544,6.810396,6.7236457
545,6.657587,6.602045
546,6.5678887,6.668558
547,6.9491186,6.5684204
548,6.7298164,6.440682
549,6.7679963,6.436774
550,7.0730333,6.913605
551,6.5308676,6.4326034
552,6.9639387,6.6524396
553,7.0510187,6.7983813
554,7.483235,6.860223
555,6.73386,7.0373287
556,7.119062,6.74906
557,6.8161283,7.216267
558,6.9800634,7.1380944
559,7.1527047,7.019347
560,7.0772157,7.448656
561,7.024266,6.7399707
562,6.7511106,6.869063
563,6.921739,6.6965094
564,6.813857,6.886464
565,6.8980784,7.200118
566,6.7991767,6.827306
567,6.5194674,7.13287
568,6.9018583,7.1639595
569,7.0399075,7.0090485
570,6.6500764,6.7690187
571,7.0405498,7.080106
572,6.729621,6.907079
573,6.8404284,7.1450863
574,6.7706804,6.4028306
575,7.2201395,6.9608335
576,7.491623,7.1620135
577,6.8856435,7.3567147
578,6.597543,6.78418
579,7.136255,7.033118
580,7.109977,7.0222073
581,6.764641,6.8786106
582,6.697639,7.323087
583,6.7126446,7.3033986
584,7.0298576,7.124389
585,6.916762,7.5096474
586,7.2545643,7.0198293
587,7.010902,6.978826
588,6.6460204,7.141684
589,7.1597548,7.186932
590,7.037552,7.1447372
591,6.986418,7.0094094
592,7.0430183,7.2852936
593,7.1278815,7.295234
594,6.8722725,7.3989534
595,7.0757165,7.065209
596,7.1945167,7.46728
597,6.860601,7.2797484
598,6.716276,7.387691
599,6.621541,6.8486156
600,6.8554125,7.380668
601,6.9950666,7.3974442
602,6.80227,7.400776
603,7.0009656,7.300368
604,6.853836,7.511205
605,7.252913,7.5508537
606,7.0435624,7.1852417
607,7.033284,7.6356363
608,6.9607425,7.2885184
609,7.213326,7.6138926
610,7.144207,6.9976516
611,6.77732,7.5687613
612,6.7721977,7.5735726
613,6.870805,6.9837074
614,7.1020155,7.6404753
615,7.146844,7.752959
616,6.5449433,6.883778
617,7.039632,7.6170983
618,6.848046,7.4398203
619,6.884559,8.059757
620,7.2136316,7.9953303
621,7.120881,7.3847294
622,7.0770698,7.433373
623,7.0132875,7.4242153
624,6.905298,7.5324874
625,6.8021736,7.4220824
626,6.853945,7.5272193
627,6.722815,7.194302
628,6.8681564,7.6301327
629,7.096389,7.7115426
630,7.212533,7.578826
631,6.9688177,7.6128087
632,7.279693,7.6013756
633,6.9587216,8.223145
634,6.447831,7.9483285
635,7.0293193,7.193968
636,6.98834,7.9105425
637,6.9057226,7.409779
638,6.919588,7.9428353
639,6.9356465,7.8321757
640,6.5179863,8.116336
641,7.445534,7.940093
642,7.4619637,7.821878
643,6.666296,8.071158
644,7.016212,7.772419
645,7.1620197,7.986231
646,6.5388193,7.2686563
647,7.0985117,7.692752
648,6.9870763,6.951713
649,6.932879,7.6379604
650,7.090425,7.63424
651,6.835297,7.7433906
652,6.8368077,7.7100286
653,6.998782,7.9056406
654,7.0891337,7.876873
655,7.1593766,7.6295776
656,6.8996425,7.954557
657,6.827048,7.2796073
658,6.700717,7.7869744
659,7.121911,7.8935466
660,7.1887236,8.532308
661,7.0926356,8.748226
662,6.807577,7.902504
663,6.9816704,8.050875
664,6.8892393,8.379079
665,7.1224904,7.676036
666,7.226583,8.153469
667,7.3053184,8.373244
668,6.6484656,7.4596815
669,6.7736063,7.6553555
670,6.7342873,8.062755
671,6.6560926,7.9461884
672,6.906014,7.7561507
673,7.2134414,8.086037
674,7.1708455,8.433379
675,7.212898,8.092083
676,6.9929852,8.007407
677,7.190153,8.349098
678,7.034694,7.767697
679,7.021093,8.690473
680,7.010909,8.289123
681,6.9551277,8.218891
682,6.874875,8.397741
683,6.805376,8.46403
684,7.010904,8.075044
685,6.7984643,8.062986
686,6.781531,8.1623
687,7.2990637,8.770407
688,6.5569606,7.859975
689,7.119081,7.794236
690,7.060114,8.480873
691,7.1854324,7.6739526
692,7.199258,8.061036
693,6.8580008,8.01464
694,6.9225574,7.9278593
695,6.67419,7.495345
696,7.065251,8.244926
697,7.128965,8.672421
698,6.523354,9.152106
699,7.1481724,8.147979
700,7.1311955,8.395206
701,6.971288,7.9625854
702,7.163634,8.557016
703,6.7756505,8.63201
704,6.969324,8.281911
705,7.064325,8.910382
706,6.7073574,9.302373
707,7.338201,8.897904
708,6.7166867,7.5734973
709,7.4964924,9.33858
710,6.9666543,8.765078
711,7.0253077,8.915495
712,7.3079267,8.541228
713,7.1557484,8.070875
714,6.8565307,8.753843
715,6.8308144,8.295598
716,7.210962,8.319841
717,7.1135697,8.972249
718,7.047025,9.059744
719,7.1113,8.976833
720,7.285373,8.531805
721,7.2055197,9.163577
722,6.836781,8.188205
723,7.082216,8.278662
724,6.774965,8.015511
725,7.162712,8.317931
726,6.951127,8.980727
727,6.7693605,8.843047
728,7.144749,8.770682
729,7.2535825,8.336788
730,6.7569146,8.844586
731,6.4361396,9.381708
732,7.0194855,8.61442
733,6.875748,8.656262
734,6.955466,9.457211
735,7.0149775,9.147524
736,6.9849377,8.478193
737,7.2895155,9.526819
738,7.132818,9.367754
739,7.052386,8.926555
740,6.5367336,9.07476
741,7.2627397,8.702596
742,6.9886312,8.511704
743,6.715986,9.290896
744,6.872569,8.678594
745,6.7758183,8.865385
746,7.015638,8.408935
747,6.831657,9.211098
748,7.161122,9.746835
749,6.9254465,9.652456
750,6.8430567,9.158541
751,7.0143304,8.901828
752,7.064415,8.833608
753,7.402759,9.3067
754,6.9991674,9.455363
755,6.775671,8.808155
756,6.694541,8.435127
757,6.6859336,8.954389
758,7.1671925,9.705541
759,6.4606614,9.082106
760,6.8950324,9.523883
761,6.921762,9.263223
762,6.67657,9.907937
763,6.9692645,8.662598
764,6.9337373,8.680059
765,7.0079193,9.229794
766,7.249291,10.411963
767,6.8956265,8.859049
768,7.03662,8.756304
769,6.822026,9.433074
770,6.857486,8.723395
771,6.639574,9.108746
772,7.0727296,9.336509
773,7.1983466,9.515967
774,6.8559785,9.205305
775,6.8698897,9.779322
776,6.9273167,10.020314
777,7.108096,9.757329
778,6.759378,9.127227
779,6.910779,9.502252
780,6.821097,9.686337
781,6.893372,8.991427
782,7.1804423,9.617211
783,7.1574717,9.873542
784,6.5449386,9.951857
785,6.665482,9.463464
786,7.232971,9.67214
787,6.9057784,9.498512
788,6.67968,9.166281
789,7.3602276,10.101685
790,6.945873,10.30011
791,6.7774014,9.680666
792,6.8940573,10.526773
793,7.1211824,9.904043
794,6.6564593,9.646192
795,6.840135,10.246831
796,6.737616,10.26401
797,7.417802,10.363211
798,6.6932373,9.72563
799,7.0588455,10.003091
800,6.830084,10.424726
801,7.2530265,10.039584
802,6.494423,10.291724
803,7.1380997,9.72818
804,6.806206,10.095683
805,7.1730027,9.5478
806,7.158493,10.890381
807,7.0593505,10.361306
808,6.608867,10.151288
809,6.9308724,9.898919
810,7.207293,9.7305565
811,7.2144003,10.3871
812,6.707432,10.393036
813,7.0300617,10.125938
814,6.8240128,10.823139
815,7.0069785,10.592811
816,6.8812375,10.608362
817,6.7120137,10.498297
818,6.865233,10.229486
819,7.022585,10.493787
820,7.0768576,10.937057
821,7.2054563,10.226764
822,6.8458195,10.54155
823,7.2363625,10.160385
824,6.8876367,10.027919
825,7.0202546,10.304861
826,6.9894843,10.603566
827,6.882345,10.350427
828,7.288044,10.444849
829,7.0831866,11.132182
830,7.147971,10.688404
831,7.074389,11.29297
832,7.036877,10.26997
833,6.930962,10.088166
834,6.7369685,10.193989
835,6.7729483,9.049801
836,7.4995265,10.2192545
837,6.7783117,10.859431
838,6.963754,10.492471
839,6.7284,10.719594
840,7.103239,10.073862
841,6.906296,10.989276
842,6.9171014,11.34703
843,7.082094,11.495986
844,6.972617,9.390998
845,6.66401,11.3889065
846,7.233834,11.5827055
847,7.059586,9.800848
848,6.7370834,10.851882
849,7.172018,11.587041
850,7.0455704,10.489708
851,7.133605,11.376913
852,6.9771037,10.7000065
853,6.999287,11.553277
854,7.087303,11.449563
855,6.470259,9.924415
856,7.1836786,10.109857
857,6.7776284,10.268161
858,7.2099104,10.589781
859,7.1153994,10.341113
860,6.7945676,10.396143
861,6.7520885,10.58628
862,6.947043,10.897526
863,7.0061116,10.890364
864,7.0385714,12.6288595
865,7.0646405,11.072485
866,6.3328443,11.5853195
867,6.65608,11.903903
868,6.534557,11.548388
869,7.0663185,11.906396
870,6.724775,10.710352
871,6.828053,9.846588
872,6.839827,11.846997
873,6.8318067,11.202059
874,6.7408113,11.774463
875,6.7232456,11.635383
876,7.4146748,11.536463
877,7.038625,10.445478
878,6.471544,11.3739
879,7.2579217,11.703751
880,6.883568,11.465226
881,7.0297747,10.512676
882,6.7528768,10.75917
883,6.8935585,11.473943
884,7.142752,11.461042
885,6.774295,12.288877
886,6.606846,11.18649
887,6.5811143,12.346089
888,7.246628,12.495117
889,6.8785915,11.0739975
890,6.6970105,12.636012
891,6.9321556,10.83393
892,7.0301275,10.589655
893,7.053899,11.219841
894,7.0928774,11.227628
895,6.8540487,11.79746
896,6.767743,11.365168
897,6.523244,12.070369
898,6.476589,12.210055
899,6.672091,12.174937
900,6.42737,11.181663
901,6.490895,11.573751
902,6.59171,10.809619
903,6.544213,12.845546
904,6.52558,12.71012
905,7.072245,11.360847
906,6.3685985,12.935733
907,6.7556953,12.305349
908,7.119573,12.415478
909,6.8675365,12.136741
910,6.7308025,11.964834
911,7.321034,12.040119
912,7.3566775,11.641378
913,6.76635,12.936617
914,7.0576377,12.439273
915,6.4483533,12.100038
916,6.9081182,12.555073
917,6.8715725,10.977972
918,6.974736,12.820766
919,6.7515383,12.304951
920,6.7728624,11.769294
921,6.682852,12.48088
922,6.7827153,12.513645
923,6.865637,13.424259
924,6.9827557,11.852955
925,6.8023343,11.520876
926,6.552233,11.06244
927,6.5920143,12.673261
928,6.6304216,12.3698015
929,7.0128183,12.761991
930,7.2106733,11.825848
931,7.2870507,11.145186
932,6.480443,11.9727955
933,6.900252,13.212535
934,7.0624413,14.157687
935,6.8369894,12.757204
936,6.8305535,12.718083
937,6.6965694,12.535488
938,6.6464787,12.510596
939,7.1200953,13.027789
940,6.605735,12.680128
941,6.6389804,12.69257
942,6.779164,12.7668295
943,6.5786076,12.3547535
944,6.765163,13.023627
945,6.9347415,12.934326
946,6.366754,13.27001
947,6.4347057,12.812712
948,6.5529046,12.588683
949,6.6475215,11.247592
950,6.646426,13.863291
951,6.7704425,13.916273
952,6.4569225,12.295098
953,6.7195773,12.733064
954,6.4890714,12.057309
955,6.897598,13.065355
956,6.6260734,12.689483
957,6.478579,14.324654
958,6.9635625,14.599403
959,6.524963,13.456342
960,6.4601316,14.372243
961,6.746339,12.599356
962,6.752144,12.978181
963,6.4791183,13.589973
964,6.6725297,11.74044
965,6.7081323,12.717903
966,6.321933,13.405202
967,6.528993,13.216137
968,6.7982626,11.983135
969,6.5766063,14.618729
970,6.871127,13.783295
971,7.030822,13.112148
972,6.7308106,13.474846
973,6.666244,13.951151
974,6.5916524,12.400908
975,6.4375386,13.376611
976,6.5674863,14.241728
977,6.2356935,13.571013
978,6.3229923,13.989101
979,6.6931963,14.391954
980,6.561825,12.778896
981,6.828113,13.360259
982,7.065865,12.846736
983,6.7863564,14.299681
984,6.6603312,14.250114
985,6.830927,13.989552
986,6.767702,14.862243
987,6.691028,15.357132
988,6.381763,13.613596
989,6.3868384,14.084858
990,6.3035626,13.200797
991,6.680764,15.506127
992,6.591232,14.057957
993,6.432878,13.939041
994,6.3500795,14.00385
995,6.284293,13.810564
996,7.01012,12.417978
997,6.710186,14.35855
998,6.5188036,14.7708845
999,6.49899,14.965921
1000,6.4553595,14.366454
1001,6.3101883,15.634893
1002,6.5505395,15.314867
1003,6.572178,15.225948
1004,6.656753,12.872888
1005,6.5746474,13.577552
1006,6.520721,14.114067
1007,6.364881,14.423662
1008,6.623448,15.22404
1009,6.8670526,16.364016
1010,6.4225955,15.60187
1011,6.2094483,13.380044
1012,6.9034967,15.99973
1013,6.7160254,14.51514
1014,6.641625,14.03035
1015,6.6477995,14.0162115
1016,6.1689715,15.104132
1017,6.4666157,14.916245
1018,6.490337,15.705267
1019,6.6199846,15.341107
1020,6.518289,16.55131
1021,6.626918,14.2898035
1022,6.343009,14.785458
1023,6.900262,14.30339
1024,6.2516565,15.701561
1025,6.6029396,15.311304
1026,6.2398124,15.657487
1027,6.992152,14.543323
1028,6.3009486,15.936758
1029,6.43537,13.669237
1030,6.675476,16.690039
1031,6.307357,14.677384
1032,6.364231,15.82233
1033,6.3167453,14.79391
1034,6.042527,16.474695
1035,6.7822304,15.550116
1036,6.7091427,16.951744
1037,6.2461653,15.022464
1038,6.4331503,15.476195
1039,6.566056,14.976773
1040,6.158954,15.802178
1041,6.214427,15.392022
1042,6.3359,14.7914095
1043,6.433303,14.542735
1044,6.7090344,15.972282
1045,6.748755,15.315573
1046,6.5028973,16.629105
1047,6.3561897,15.9277935
1048,6.1438017,15.561488
1049,6.53907,15.780091
1050,6.2789717,16.066109
1051,6.091068,15.652458
1052,6.3740606,16.608133
1053,6.7216244,16.933443
1054,6.254589,17.318892
1055,6.73039,15.585243
1056,6.4638224,18.26345
1057,6.34599,16.496235
1058,6.2023807,16.214794
1059,6.4074764,16.425497
1060,6.302414,17.001024
1061,6.2071424,15.056238
1062,6.4019585,16.900932
1063,6.536037,17.233786
1064,6.2377706,15.168244
1065,6.055642,18.360723
1066,6.3873053,18.740177
1067,6.334932,15.707777
1068,6.249906,16.375011
1069,6.4345202,17.277061
1070,6.544166,16.469202
1071,6.2576737,17.331625
1072,6.0212374,17.218813
1073,5.9371777,16.721973
1074,5.9269075,17.32238
1075,6.234758,17.163338
1076,6.5888133,18.888462
1077,6.2928743,16.844751
1078,6.5536857,18.44179
1079,6.6547456,17.656101
