epoch,energy,energy_std,grad_amp_before,grad_phi_before,grad_amp_after,grad_phi_after,learning_rate
50,-23.760004,1.926041,12.684348,0.73034966,0.70715106,0.57982874,0.048418824
51,-23.820461,1.9013916,9.60897,0.7590072,0.7090972,0.5482316,0.06052353
52,-23.74338,1.8712386,10.932746,0.6999472,0.6936081,0.59923303,0.07565441
53,-23.842375,1.915787,11.367111,1.1677333,0.70294154,0.84726405,0.094568014
54,-23.785238,2.1831765,10.979493,3.5019135,0.70369005,1.652815,0.0494486
55,-23.775007,1.9725804,12.426583,1.9739734,0.6780161,1.0730398,0.03642755
56,-23.895563,1.7943336,10.959539,1.0250925,0.6707127,0.6364431,0.04553444
57,-23.835405,1.7913438,11.77435,0.54096293,0.65177816,0.5222788,0.056918047
58,-23.794724,1.7498162,10.0500965,0.88051885,0.661529,0.49324346,0.07114756
59,-23.906027,1.7698964,9.9697895,0.89347255,0.67071927,0.67086685,0.08893445
60,-23.854826,1.8478312,12.460147,1.7514616,0.6635219,1.0003629,0.08187386
61,-23.872902,1.9791907,12.508163,3.0235817,0.6628521,1.4536966,0.04841272
62,-23.839607,1.8290786,10.950624,2.142792,0.67212415,0.86072654,0.03592061
63,-23.884407,1.7067907,9.23368,0.48716888,0.6665693,0.3826363,0.04490076
64,-23.86319,1.6746204,9.806676,0.5657978,0.65063334,0.37557712,0.05612595
65,-23.895119,1.6565435,11.048059,0.46200362,0.64050514,0.39272085,0.07015744
66,-23.993958,1.6869334,12.06228,0.39953312,0.64646167,0.44307372,0.0876968
67,-23.94646,1.6850576,9.688995,0.63211614,0.6537892,0.55278784,0.109620996
68,-23.962488,1.8011218,11.997594,1.4468076,0.6452514,1.1789026,0.087012544
69,-23.887802,2.0102208,10.500435,2.3079715,0.6480635,1.8884423,0.04868484
70,-23.961763,1.7497028,11.085887,1.8252003,0.6311511,1.0813975,0.03285696
71,-23.952604,1.5917438,10.1006,0.4177952,0.6249133,0.39271554,0.0410712
72,-23.961988,1.606235,8.951869,0.49227226,0.6368095,0.4531057,0.051339
73,-23.916632,1.5808241,9.316663,0.32115078,0.6270004,0.41693106,0.06417375
74,-23.946928,1.6364889,10.456387,0.6126952,0.64474744,0.47335163,0.08021719
75,-23.949413,1.6409049,8.296457,0.9655428,0.64491445,0.65168303,0.100271486
76,-23.940355,1.6975079,9.2513485,2.4707723,0.6223286,1.1175784,0.068579935
77,-23.971848,1.701805,8.318869,1.5890548,0.643115,1.0870686,0.046318676
78,-24.012915,1.5805217,7.977325,1.1643022,0.6296077,0.6069249,0.043034166
79,-24.034567,1.5553415,9.027501,0.54390377,0.63182276,0.35677856,0.053792708
80,-24.077145,1.6157528,8.916587,0.57343686,0.6560252,0.40875408,0.06724089
81,-24.020676,1.5354462,8.793474,0.41249543,0.62041366,0.36559597,0.08405111
82,-24.052465,1.5708916,8.834893,0.6823776,0.62828887,0.57567656,0.105063885
83,-23.989555,1.570498,11.576994,0.9954795,0.6052997,0.8592396,0.09056028
84,-24.018887,1.7332122,9.837681,1.7106922,0.6463252,1.1207355,0.057890005
85,-23.964508,1.6232932,9.736012,1.5083549,0.6147649,0.8451128,0.04198252
86,-24.044992,1.5342524,10.901495,0.62099284,0.61926943,0.405579,0.039590884
87,-24.025671,1.5571294,9.847532,0.42204043,0.61920583,0.33714443,0.049488604
88,-24.054333,1.5045503,9.609452,0.52802896,0.6104737,0.36544704,0.061860755
89,-24.076626,1.5082266,8.692115,0.5571227,0.6133984,0.32748306,0.07732594
90,-24.020481,1.5048671,8.720405,0.7747502,0.60628724,0.45453548,0.096657425
91,-24.054216,1.6017369,8.446842,1.5570847,0.61882854,0.79022115,0.076432444
92,-23.96595,1.6967499,10.63037,2.3693936,0.6328006,1.0018584,0.0436139
93,-24.090317,1.5301396,10.2349205,1.0058235,0.60849255,0.49834308,0.038286474
94,-24.112713,1.53027,9.998841,0.32517958,0.63277596,0.22182314,0.047858093
95,-24.061314,1.5154916,10.928807,0.34166437,0.6155635,0.23493584,0.059822615
96,-23.988106,1.5338012,9.28697,0.28467378,0.635936,0.2894314,0.074778266
97,-24.084509,1.4917976,8.936674,0.36361396,0.60502,0.2992842,0.09347283
98,-24.056234,1.5072488,9.86967,0.48621154,0.6163983,0.43576843,0.11684104
99,-24.017315,1.5520581,9.576922,0.9151236,0.60837364,0.8745823,0.10386409
100,-24.023918,1.6497415,9.211056,1.3887769,0.5840182,1.479304,0.06140319
101,-24.125233,1.6007771,9.033614,1.015012,0.63442653,0.86596286,0.045156863
102,-24.094957,1.4725224,10.347886,0.5053168,0.6067439,0.3346696,0.05644608
103,-24.09829,1.5147653,11.576956,0.4513168,0.6239336,0.26493,0.0705576
104,-24.09628,1.4760863,8.451829,0.36962053,0.61465675,0.28150943,0.088197
105,-24.05177,1.498844,10.61601,0.52894753,0.61216927,0.31311926,0.11024625
106,-24.091745,1.5312071,10.686675,1.0743527,0.6123399,0.63747466,0.13780782
107,-23.981644,1.9820546,9.967603,3.923629,0.60825384,1.774993,0.055759095
108,-24.126764,1.6892093,10.381775,1.7918768,0.6222618,1.1987494,0.039414056
109,-24.079094,1.4886025,9.186599,0.824957,0.6124257,0.42147788,0.039007716
110,-24.115248,1.4880972,9.853506,0.34880772,0.6112284,0.2577957,0.048759647
111,-24.138647,1.4523318,10.405195,0.26478893,0.6006865,0.3266078,0.060949557
112,-24.109632,1.4444646,9.137888,0.4453362,0.59782773,0.34272528,0.07618695
113,-24.140003,1.5170428,11.781604,0.43072808,0.62020624,0.40132916,0.095233686
114,-24.149958,1.5472007,9.810638,0.82605064,0.6212707,0.7515486,0.119042106
115,-24.040562,2.0245829,10.426087,3.869754,0.62292355,1.897973,0.05392732
116,-24.119066,1.5456429,11.010258,1.1232554,0.59243983,1.011912,0.0406994
117,-24.146101,1.4150308,11.0001135,0.44541252,0.580017,0.43297085,0.05087425
118,-24.082129,1.4540572,8.835891,0.33588576,0.6093639,0.23695755,0.06359281
119,-24.122782,1.3852282,7.883839,0.28171483,0.57916707,0.27466434,0.079491004
120,-24.128796,1.4252481,11.302812,0.5285944,0.58607566,0.45808753,0.09936376
121,-24.123045,1.5515202,10.48321,0.92211336,0.618979,0.86928654,0.087451704
122,-24.053185,1.8424386,11.039516,3.2361274,0.62560177,1.5735711,0.04299319
123,-24.127266,1.4326626,9.4493475,0.6544484,0.5860282,0.57083654,0.03657268
124,-24.121462,1.4090589,10.727481,0.32060137,0.5817578,0.26285842,0.04571585
125,-24.142883,1.4550916,8.223548,0.20630309,0.61049306,0.24504408,0.057144813
126,-24.102365,1.3607436,10.112687,0.25897366,0.5663352,0.3030666,0.07143102
127,-24.157915,1.4182723,11.455249,0.31282982,0.5864175,0.25047562,0.08928877
128,-24.15601,1.4015002,10.300639,0.47944677,0.5726058,0.41346103,0.111610964
129,-24.099104,1.5025274,10.326703,1.0817387,0.59388906,0.9248894,0.09093778
130,-24.09514,1.6213654,10.594166,1.2971789,0.5936554,1.3603317,0.05134586
131,-24.155293,1.5263039,11.959987,1.0193286,0.6099263,0.7142632,0.04501898
132,-24.204102,1.4204987,9.319858,0.39391232,0.5882152,0.28970394,0.05627372
133,-24.128256,1.42012,10.614654,0.47186214,0.58895123,0.2747208,0.07034215
134,-24.181906,1.405424,9.192616,0.50276744,0.5840287,0.29773355,0.08792769
135,-24.123016,1.4497333,8.912183,0.8689909,0.5889022,0.55375105,0.10990962
136,-24.08895,1.5537269,9.894082,1.9918249,0.57827723,1.1061019,0.05600585
137,-24.129503,1.4945922,10.883431,1.0650984,0.6040045,0.63190603,0.04157642
138,-24.179985,1.4313766,12.539418,0.24762344,0.5931928,0.2550231,0.051970523
139,-24.161665,1.4173558,10.006217,0.19257209,0.5933069,0.26794645,0.064963154
140,-24.137894,1.4088614,10.864542,0.22845581,0.5893887,0.18202385,0.081203945
141,-24.124653,1.4099245,10.524926,0.31379524,0.5803803,0.2663496,0.10150493
142,-24.146667,1.4528562,10.011723,0.37095392,0.60417324,0.4230857,0.12688117
143,-24.19008,1.4768469,11.400156,0.72500646,0.60217047,0.73865646,0.15860146
144,-24.130453,1.8559988,11.093876,2.0779383,0.60558754,2.0190284,0.07688937
145,-24.139025,1.7026505,12.94405,1.6317366,0.60981375,1.6252398,0.05539617
146,-24.13314,1.468174,11.737215,1.1460278,0.583405,0.7711857,0.045244593
147,-24.128038,1.374706,10.922616,0.2892032,0.5646725,0.3148242,0.05655574
148,-24.168404,1.3906281,10.465115,0.37377626,0.57780266,0.34791183,0.07069468
149,-24.215376,1.4284095,11.223137,0.42063054,0.5912779,0.26444647,0.08836835
150,-24.153095,1.4360158,9.506217,0.57478285,0.58841705,0.46928576,0.11046044
151,-24.183619,1.474552,8.638125,0.93540704,0.5847912,0.81613386,0.084877536
152,-24.14952,1.6106976,11.244341,2.12811,0.60679084,1.044396,0.052020967
153,-24.143879,1.4331409,10.80697,0.95027757,0.58449906,0.6031338,0.041056126
154,-24.215137,1.3540931,10.911711,0.5003469,0.5706815,0.26040176,0.051320158
155,-24.18099,1.3582854,11.024446,0.23070888,0.5622145,0.21502814,0.0641502
156,-24.156485,1.3841687,9.398357,0.31498548,0.58508575,0.29499227,0.08018775
157,-24.169003,1.3885417,11.3965645,0.44917735,0.5777657,0.40674797,0.10023469
158,-24.173542,1.4451452,10.196103,0.83114684,0.59101903,0.69603425,0.097884856
159,-24.128363,1.4683547,11.812033,0.7948046,0.5747084,0.9941319,0.08035289
160,-24.158308,1.4161472,11.3674555,0.8284773,0.56302226,0.77526957,0.061563544
161,-24.157114,1.372489,11.292904,0.47191092,0.5611215,0.4421736,0.07695443
162,-24.155275,1.3625803,13.014891,0.6107667,0.5559314,0.38912755,0.09619304
163,-24.176367,1.3884012,12.530732,0.80588156,0.56376004,0.5739747,0.1202413
164,-24.232954,1.5747926,11.638985,2.0067184,0.57963336,1.1830262,0.065667816
165,-24.171646,1.5013806,12.576347,1.4936708,0.5754788,0.9636141,0.047050443
166,-24.162275,1.3505805,11.007483,0.83469963,0.5610287,0.39203522,0.042087473
167,-24.198437,1.4296259,11.298454,0.25958666,0.598083,0.21495724,0.05260934
168,-24.23607,1.3281276,10.411061,0.17665118,0.55884653,0.1842704,0.06576167
169,-24.223305,1.2988427,12.185638,0.2601543,0.5391035,0.22211708,0.08220209
170,-24.252878,1.3433704,9.074254,0.277207,0.5649547,0.2619733,0.10275261
171,-24.268023,1.4172384,9.964887,0.5937747,0.5834662,0.48917088,0.12844077
172,-24.198055,1.3953136,10.841956,1.1267973,0.56174785,0.686885,0.101143196
173,-24.204622,1.3910668,10.888538,1.5380058,0.5454079,0.7556065,0.07816313
174,-24.211071,1.4888256,9.561023,1.999081,0.5695395,0.8883521,0.0470734
175,-24.182262,1.3873289,11.86119,0.71485656,0.57917535,0.33038348,0.05884175
176,-24.177258,1.3584083,9.306085,0.55516344,0.56234866,0.29443327,0.07355219
177,-24.216148,1.3825284,10.304036,0.47590187,0.57852924,0.31064898,0.09194024
178,-24.236591,1.3910737,9.433202,1.0255469,0.56252253,0.4999442,0.114925295
179,-24.187681,1.5217603,10.689412,1.8780569,0.569166,1.029761,0.06786857
180,-24.219492,1.4886439,10.81099,2.1605868,0.5502039,0.9135517,0.040071066
181,-24.21259,1.3705199,11.734686,0.20197846,0.58459127,0.19166118,0.050088834
182,-24.19579,1.3214012,10.819586,0.19075315,0.55943406,0.1405597,0.06261104
183,-24.170582,1.302845,11.445717,0.17913015,0.5407546,0.1511146,0.078263804
184,-24.227354,1.3487297,11.454426,0.16577503,0.577907,0.18585974,0.09782976
185,-24.24784,1.3534834,12.047772,0.2609357,0.56639314,0.28444514,0.1222872
186,-24.242273,1.3625871,10.131233,0.3137496,0.56963193,0.40180913,0.152859
187,-24.184961,1.3742554,12.780292,0.57233953,0.5571394,0.59796363,0.14921276
188,-24.197895,1.484149,12.082749,1.0715344,0.57616615,1.0703708,0.12574323
189,-24.118786,1.9232035,13.579828,4.3965774,0.5653316,1.813592,0.05938736
190,-24.19648,1.3683382,11.82892,0.9758386,0.56056315,0.60598433,0.055487964
191,-24.198614,1.3133475,11.051216,0.65882635,0.54567116,0.40823632,0.06935996
192,-24.240883,1.3158232,12.4367285,0.31068963,0.5507017,0.26130056,0.08669995
193,-24.181293,1.3425659,10.687031,0.29943055,0.56788445,0.30293483,0.10837494
194,-24.216763,1.3205268,10.697205,0.48970944,0.54972064,0.43108076,0.13546868
195,-24.22795,1.416084,9.739875,1.0927392,0.5610739,0.8797721,0.10253562
196,-24.154938,1.5005149,10.7131605,1.9473312,0.5477571,1.2371352,0.05377297
197,-24.189676,1.2952709,13.316143,0.66289264,0.5206767,0.57456434,0.05078901
198,-24.263052,1.2990466,9.915997,0.39706007,0.5405967,0.29653874,0.06348626
199,-24.196901,1.2848521,11.291372,0.20572717,0.5430673,0.20432793,0.07935783
200,-24.24171,1.3232237,10.668459,0.22349748,0.56186014,0.21641943,0.09919729
201,-24.27138,1.304868,10.953022,0.2747622,0.5463832,0.23200132,0.123996615
202,-24.246773,1.3142993,11.986933,0.5410583,0.5388527,0.4094657,0.15499577
203,-24.183136,1.3629125,12.114087,1.2265197,0.52545154,0.92606896,0.19374472
204,-24.166542,1.5851377,10.921362,2.943491,0.5574919,1.4801617,0.14979704
205,-24.128168,1.6366038,13.977273,3.9870331,0.5400446,1.7383786,0.090151474
206,-24.228203,1.3234297,10.697921,1.3687894,0.540012,0.5002858,0.112689346
207,-24.193968,1.2868634,11.333293,0.5988185,0.53409034,0.5114979,0.14086169
208,-24.188742,1.3756711,12.66474,0.6894707,0.55268234,0.7312943,0.17607711
209,-24.239754,1.4073118,10.285562,1.3541913,0.5518187,0.8589401,0.14247085
210,-24.211313,1.4016601,11.442024,1.2719709,0.55379367,0.83439416,0.12647791
211,-24.256989,1.2995074,10.768961,0.9669835,0.53685,0.5977175,0.15809739
212,-24.25048,1.3700061,13.395449,1.5044509,0.5437382,0.85489625,0.14821051
213,-24.162418,1.4889641,14.466257,2.2536216,0.5539621,1.241534,0.0999191
214,-24.196785,1.3198682,12.231106,1.0130273,0.5369906,0.7770615,0.12489888
215,-24.22756,1.3722938,12.16257,1.2690337,0.55435336,0.73822963,0.10068464
216,-24.236134,1.3081739,12.814577,0.754408,0.5305971,0.61890686,0.1258558
217,-24.179934,1.3818507,13.11948,1.2965537,0.54286915,0.8779239,0.09584884
218,-24.24432,1.3086791,12.903631,0.7940825,0.5418982,0.5056809,0.11981106
219,-24.217688,1.2955555,11.44687,0.94223434,0.52815986,0.47191706,0.14976382
220,-24.19797,1.2650411,12.277826,1.2604634,0.5301681,0.37641573,0.18720478
221,-24.261042,1.3004178,12.741881,2.3552425,0.5271855,0.4870791,0.18590169
222,-24.168854,1.413853,12.699826,4.2463436,0.5113188,0.77005404,0.10780674
223,-24.234282,1.2762043,12.414751,2.4856894,0.50750655,0.29174033,0.09754314
224,-24.260637,1.295192,12.278798,1.1505609,0.54302245,0.25495884,0.12192893
225,-24.230896,1.3063012,12.347127,1.006537,0.53522426,0.33964005,0.15241116
226,-24.215738,1.2483555,12.551205,1.4234661,0.51267844,0.24577418,0.19051395
227,-24.208305,1.358416,14.35768,2.9569218,0.5407782,0.56439215,0.17391427
228,-24.186796,1.4193906,13.975275,5.1110888,0.52051246,0.6974014,0.10506482
229,-24.277971,1.3386326,11.51982,4.161592,0.51280004,0.64728934,0.07374522
230,-24.252039,1.2215121,12.121539,0.7291328,0.5027525,0.30523738,0.092181526
231,-24.280699,1.2421937,12.522048,0.29219908,0.5247436,0.20750587,0.11522691
232,-24.24804,1.2307522,11.646286,0.25966594,0.5202605,0.24119091,0.14403364
233,-24.245296,1.2342691,11.981846,0.3052055,0.5080307,0.18178688,0.18004206
234,-24.245779,1.2098602,12.453741,0.587175,0.50109667,0.2762476,0.2
235,-24.27037,1.2340276,11.823232,0.9039981,0.51072985,0.21332212,0.2
236,-24.192158,1.2702423,13.67295,2.0082736,0.50834256,0.3873495,0.2
237,-24.19941,1.3550119,14.692983,5.2410693,0.50054234,0.41606593,0.12602176
238,-24.246498,1.363747,12.753395,5.9705033,0.5001128,0.33185455,0.07071112
239,-24.215496,1.2576036,13.274957,0.9974949,0.5232628,0.23464078,0.06893344
240,-24.245605,1.2022065,13.491054,0.25940257,0.49046838,0.20939305,0.0861668
241,-24.251741,1.1842363,12.186523,0.15768963,0.48567268,0.14329553,0.1077085
242,-24.27276,1.2441982,11.196763,0.14385036,0.52669394,0.15491192,0.13463563
243,-24.246355,1.1920305,11.183081,0.198902,0.50124466,0.16549577,0.16829453
244,-24.235146,1.220114,11.032464,0.50802964,0.4896518,0.4367926,0.2
245,-24.228916,1.2492926,12.398268,0.83379877,0.50438255,0.45515957,0.2
246,-24.25553,1.238949,12.635021,0.93274266,0.48251188,0.7151916,0.2
247,-24.163439,1.5485351,15.137186,2.7873864,0.51481086,1.3103598,0.105876975
248,-24.209356,1.2483059,13.129928,2.2467556,0.4834317,0.59421146,0.13234621
249,-24.216818,1.4004381,12.561769,2.7126842,0.49912012,0.9764635,0.08257319
250,-24.232721,1.2355629,14.320223,1.0551438,0.4866609,0.6712155,0.08256616
251,-24.288849,1.1946288,12.832332,0.61260855,0.48711234,0.46050954,0.10320769
252,-24.248133,1.1561793,13.51086,0.45595676,0.47871134,0.3270566,0.12900962
253,-24.281498,1.2303283,12.720462,0.98409903,0.49557564,0.5455157,0.16126202
254,-24.273012,1.2331005,12.255986,1.2644193,0.4796655,0.618952,0.12236597
255,-24.304829,1.1978703,13.01159,0.9025003,0.49335483,0.33747208,0.11930696
256,-24.28023,1.1326599,12.669223,0.71766275,0.4621772,0.36706284,0.1491337
257,-24.247868,1.1719055,11.482499,1.1691264,0.47606507,0.4792341,0.18641712
258,-24.222195,1.2009753,12.974282,2.1661253,0.4856184,0.40088788,0.2
259,-24.215792,1.3071451,12.871446,5.0680437,0.47352007,0.7921427,0.11105847
260,-24.241243,1.216249,12.851969,3.4649048,0.47241038,0.43430433,0.088354304
261,-24.240084,1.135795,12.987985,1.1388452,0.4661657,0.319273,0.08725425
262,-24.22476,1.1003073,13.326497,0.43855697,0.45783904,0.16293454,0.10906781
263,-24.284658,1.1669065,11.790049,0.39575437,0.49285716,0.15369657,0.13633476
264,-24.248112,1.0989922,11.429279,0.4148377,0.45916393,0.15624204,0.17041846
265,-24.277601,1.1345694,12.74377,0.85299814,0.46581283,0.29749027,0.2
266,-24.277483,1.1380562,12.41815,1.9440638,0.47233677,0.21866979,0.2
267,-24.249386,1.2462201,11.438047,4.6704636,0.47377166,0.40373945,0.1252444
268,-24.230644,1.2402655,13.153594,4.8846965,0.4755635,0.2951819,0.07806967
269,-24.271004,1.0995917,12.27238,1.0153649,0.45107314,0.13225003,0.09758709
270,-24.250347,1.1426198,13.784108,0.4660111,0.46640998,0.18813483,0.12198387
271,-24.26709,1.1185473,11.606883,0.53617847,0.4627878,0.19573432,0.15247984
272,-24.261995,1.1435935,12.955446,0.79030645,0.46650103,0.1850156,0.1905998
273,-24.265156,1.0943538,12.195375,1.8422953,0.4401638,0.39665732,0.2
274,-24.242277,1.2230674,14.787291,3.932819,0.45063022,0.531308,0.11947471
275,-24.234241,1.1584165,13.784648,4.024864,0.442916,0.2977524,0.08511146
276,-24.279116,1.1207302,11.283866,1.5088619,0.45715722,0.20781924,0.0798731
277,-24.309721,1.1011549,11.260619,0.3639756,0.45845866,0.18842648,0.09984137
278,-24.270254,1.1028701,11.662971,0.18577436,0.46307755,0.13880908,0.12480171
279,-24.272715,1.0538026,13.118917,0.23059897,0.4355401,0.15558448,0.15600213
280,-24.239033,1.0779248,13.410696,0.39437902,0.44412693,0.2067432,0.19500268
281,-24.27864,1.1158149,11.256041,1.0321914,0.44752696,0.4407392,0.2
282,-24.24225,1.1254638,13.684153,2.1211946,0.44652352,0.40053335,0.1359919
283,-24.250519,1.1363643,12.862117,2.1340685,0.45258182,0.3457543,0.12294375
284,-24.28943,1.1035887,11.737704,1.9852382,0.4393999,0.34097362,0.105597116
285,-24.236261,1.0592307,13.4086895,1.3539534,0.42837498,0.26786053,0.1319964
286,-24.285349,1.1366338,11.924818,1.6627103,0.45892116,0.4843121,0.122573644
287,-24.275467,1.0793571,11.309624,1.4477882,0.44394535,0.17714758,0.15321705
288,-24.261187,1.1144774,13.057394,2.5797477,0.44971374,0.21178198,0.13990104
289,-24.287392,1.1101942,11.753848,3.4519222,0.4355066,0.23441963,0.09609202
290,-24.282768,1.0584229,11.630084,1.9546137,0.42616773,0.19926575,0.0779015
291,-24.278494,1.0375896,11.388146,0.44387156,0.42742908,0.17976584,0.09737687
292,-24.324875,1.0564582,9.738535,0.21724689,0.45301807,0.14709654,0.12172109
293,-24.241676,1.0498766,12.299031,0.22434242,0.42897347,0.1470364,0.15215136
294,-24.317673,1.0444559,10.065252,0.34675464,0.43235147,0.12238996,0.1901892
295,-24.281076,1.0454016,11.590604,0.85718095,0.42883804,0.2246868,0.2
296,-24.268856,1.0527685,13.287306,1.7736728,0.42702362,0.19727238,0.2
297,-24.264977,1.1611404,12.329675,4.4373994,0.42733794,0.46721646,0.11719651
298,-24.263477,1.1187303,11.086971,4.421273,0.41732863,0.21547452,0.074902184
299,-24.342096,1.0085752,12.261036,1.0684413,0.41901687,0.15843585,0.07011325
300,-24.282457,1.0216622,11.724296,0.12252691,0.4233495,0.15059191,0.08764156
301,-24.299713,1.0146323,11.237565,0.09432676,0.42143828,0.090240695,0.10955195
302,-24.28151,1.0230118,11.464063,0.08733678,0.42894527,0.106516026,0.13693994
303,-24.306957,0.98746026,12.234724,0.1756399,0.40834725,0.14508426,0.17117493
304,-24.301132,0.99387586,11.617891,0.2595395,0.41405863,0.27318153,0.2
305,-24.300043,1.0107989,11.993526,0.41175357,0.42045075,0.1307719,0.2
306,-24.301252,1.0193877,10.7134495,0.9141921,0.4129726,0.26471007,0.2
307,-24.294504,1.0493002,13.72385,1.919662,0.42097452,0.2776294,0.2
308,-24.272028,1.1635265,11.998991,4.265582,0.42776138,0.59186727,0.11451023
309,-24.26639,1.085757,13.2122965,3.6922197,0.4267011,0.31706345,0.08429834
310,-24.300215,1.0167603,11.342957,1.1369103,0.4126379,0.2853426,0.078276075
311,-24.300379,0.9936281,11.919859,0.23614612,0.4095722,0.16125846,0.09784509
312,-24.286518,0.98689026,12.172494,0.1515411,0.40697902,0.121561304,0.12230636
313,-24.302477,1.0013442,11.830447,0.17967777,0.41515246,0.130487,0.15288295
314,-24.308693,0.9899251,10.549005,0.3351807,0.41044244,0.19294687,0.19110368
315,-24.275494,0.95438445,12.630655,0.7132984,0.38856745,0.233017,0.2
316,-24.236,1.0597935,13.669021,1.5811712,0.41943052,0.3220659,0.2
317,-24.305296,1.0408833,10.0506935,3.413308,0.40642622,0.25078565,0.15437135
318,-24.292109,1.1050757,12.988275,5.15165,0.39609572,0.22357695,0.086076334
319,-24.338942,0.9901757,11.777428,1.8629009,0.40390712,0.13133582,0.06942996
320,-24.289335,0.9302284,11.347218,0.22267118,0.38233495,0.1201832,0.08678745
321,-24.311216,0.9700853,11.63327,0.1417765,0.39699835,0.17451774,0.10848431
322,-24.279125,0.94104105,12.804909,0.20809197,0.3851861,0.18648006,0.1356054
323,-24.286238,0.9516848,13.114581,0.1658764,0.39297265,0.13195127,0.16950674
324,-24.307785,0.9297977,11.688176,0.3165007,0.3869349,0.2198868,0.2
325,-24.322607,0.96403366,11.813573,0.39326638,0.39525303,0.09840767,0.2
326,-24.288641,0.97394097,11.450125,0.8091201,0.40151033,0.19022039,0.2
327,-24.288973,0.9576117,11.413217,1.9513422,0.3839741,0.18753804,0.2
