epoch,energy,energy_std,grad_amp_before,grad_phi_before,grad_amp_after,grad_phi_after,learning_rate
36,-4.7438693,3.9917789,18.339804,8.991332,2.503147,3.3350263,0.04
37,-4.763414,4.004023,15.848781,8.97702,2.599252,3.485577,0.04
38,-4.9309745,3.9726284,16.262201,8.684371,2.679752,3.5143416,0.04
39,-5.0686407,4.0993824,18.345444,12.573037,2.5902796,3.3710916,0.04
40,-5.120382,3.9886096,17.251532,8.388689,2.5458155,3.4631236,0.04
41,-5.374192,3.9696283,15.880263,8.765177,2.6072986,3.5049028,0.04
42,-5.475301,4.4648027,27.710562,25.089634,2.6929004,3.539403,0.04
43,-5.6298265,4.0462317,19.175947,10.184935,2.5805948,3.3869147,0.04
44,-5.6544175,4.0027657,17.052238,10.559141,2.688356,3.3520257,0.04
45,-5.8759418,4.087255,17.283752,9.299572,2.690385,3.505834,0.04
46,-6.066122,4.4079046,21.390074,14.174558,2.7975197,3.6938028,0.04
47,-6.149412,4.2021966,20.037563,11.633332,2.7250013,3.4959464,0.04
48,-6.1404953,4.3130307,21.878279,14.444313,2.7132838,3.5886002,0.04
49,-6.30265,4.212389,20.663532,14.746058,2.755695,3.539443,0.04
50,-6.6128364,4.1834064,20.554834,9.0488205,2.7384768,3.5545888,0.04
51,-6.7199845,4.2253685,20.45767,10.4341955,2.8544831,3.6229126,0.04
52,-6.791151,4.2450533,20.70315,10.233874,2.7162542,3.5369534,0.04
53,-6.9238105,4.175994,21.033163,10.241163,2.749461,3.5081394,0.04
54,-7.051267,4.241174,20.43557,9.068154,2.7771137,3.606024,0.04
55,-7.302712,4.3283086,22.031446,11.80047,2.8943348,3.709614,0.04
56,-7.460287,4.304612,20.966637,10.82679,2.8590705,3.6613195,0.04
57,-7.355666,4.3575053,25.410788,15.29412,2.9107053,3.6574051,0.04
58,-7.6950088,4.26894,20.812561,9.912526,2.889321,3.8012285,0.04
59,-7.805841,4.2872553,22.570444,9.536988,2.917675,3.729044,0.04
60,-8.032793,4.515959,32.4095,31.539904,2.937984,3.617851,0.04
61,-8.166409,4.256532,19.680214,9.908051,2.8545847,3.7452404,0.04
62,-8.247244,4.4362807,20.818308,11.472824,3.015508,3.891299,0.04
63,-8.42044,4.3418484,19.860552,11.030622,2.9277565,3.8003268,0.04
64,-8.443537,4.626294,23.574682,16.024984,3.0227175,3.6966014,0.04
65,-8.5494175,4.461355,21.046005,13.917448,3.0264692,3.813234,0.04
66,-8.845606,4.5847144,23.111181,14.223941,3.1966877,4.058405,0.04
67,-8.933006,4.310812,22.457497,13.364791,3.006086,3.7843893,0.04
68,-9.239011,4.317216,21.013823,11.213094,2.9503458,3.8862035,0.04
69,-9.32354,4.334144,22.44311,12.130754,2.9368834,3.7566724,0.04
70,-9.326691,4.3309565,21.843468,12.900218,2.8742502,3.7061746,0.04
71,-9.447744,4.3417287,21.470402,9.425321,2.9732313,3.8493125,0.04
72,-9.538729,4.5799727,25.280598,16.495127,3.049679,3.932948,0.04
73,-9.906228,4.3771625,22.101381,14.683402,3.0778315,3.8082798,0.04
74,-9.990106,4.6218805,23.412384,16.128208,3.1076632,3.8033044,0.04
75,-10.04522,4.4971986,23.209023,10.064263,3.131811,3.98457,0.04
76,-10.119011,4.548882,23.179531,8.591172,3.1281056,3.8227491,0.04
77,-10.323688,4.4391537,17.397552,10.47925,3.2571537,3.9714239,0.04
78,-10.3934965,4.5463147,20.686497,12.191381,3.1667998,3.9234025,0.04
79,-10.651636,4.432625,18.11241,11.135348,3.2754989,3.9228582,0.04
80,-10.742488,4.66174,19.81662,10.989062,3.2188387,4.043098,0.04
81,-10.977904,4.588622,24.36481,14.715419,3.2090955,3.8950624,0.04
82,-10.986196,4.369921,18.1419,11.426234,3.1258557,3.8268795,0.04
83,-11.246741,4.567876,21.40326,11.19074,3.1622894,3.8709042,0.04
84,-11.505274,4.3720627,19.052492,8.696739,3.1171865,3.9324086,0.04
85,-11.618748,4.564338,20.680244,10.865576,3.236992,3.930885,0.04
86,-11.701064,4.7921433,23.316694,15.216499,3.3138132,3.9297876,0.04
87,-11.909553,4.9575844,24.25856,15.847576,3.3449745,4.0163946,0.04
88,-12.134428,4.5913973,19.230576,12.071407,3.4804401,4.016821,0.04
89,-12.102111,4.6501136,20.093224,12.158917,3.3694174,4.0109496,0.04
90,-12.283356,4.8771114,22.567987,14.927108,3.4147534,4.1767387,0.04
91,-12.500693,4.8262987,21.380949,12.645324,3.4831696,4.215122,0.04
92,-12.576788,4.991213,22.674955,15.505942,3.4116826,4.207528,0.04
93,-12.706987,4.6851172,19.415165,13.270851,3.2954957,3.8598042,0.04
94,-12.846281,4.6702194,20.958445,11.911113,3.4534316,3.926561,0.04
95,-13.020977,4.8483505,20.460064,12.566594,3.5657563,4.2000575,0.04
96,-13.379338,4.656228,18.095781,13.014752,3.31708,3.9884348,0.04
97,-13.52054,4.6754394,18.75991,14.742852,3.380904,3.906906,0.04
98,-13.689431,4.710304,18.535671,10.116094,3.4604678,3.9480264,0.04
99,-13.832127,4.9320936,19.204227,17.866182,3.5967185,4.111397,0.04
100,-14.068093,4.9336643,20.494968,14.678867,3.4662192,4.001903,0.04
101,-14.215263,5.0195227,18.284649,16.007359,3.523026,4.2495184,0.04
102,-14.423334,4.868257,17.37093,15.312902,3.6396651,4.2101154,0.04
103,-14.661287,5.179456,17.871618,19.40517,3.8180711,4.4102774,0.04
104,-14.925364,4.931904,17.339622,17.435974,3.6718366,4.192678,0.04
105,-15.350004,4.9986224,16.711113,16.689482,3.6959987,4.087589,0.04
106,-15.487812,5.3508253,16.119583,20.821142,4.20347,4.6367183,0.04
107,-16.104685,5.409509,17.99396,17.048506,3.9607956,4.5124416,0.04
108,-16.629282,5.402642,15.9660225,19.508686,3.9845283,4.5441127,0.04
109,-17.15241,5.535277,18.178112,21.55915,4.218739,4.53539,0.04
110,-17.764202,5.8387156,18.180132,21.215485,4.533262,5.003673,0.04
111,-18.180368,5.3002253,15.98427,18.490736,4.149196,4.5149817,0.04
112,-18.923466,5.655535,21.475573,23.261608,4.235866,4.7351365,0.04
113,-19.32338,5.3683777,15.145404,16.12575,4.3859725,4.68851,0.04
114,-19.602438,5.104876,13.974022,15.151026,4.1284013,4.488491,0.04
115,-20.217644,4.915823,14.820723,12.805644,3.9246664,4.2178044,0.04
116,-20.635704,4.9542346,14.733142,11.79505,3.8322806,4.068933,0.04
117,-20.830969,5.083246,15.609098,12.661746,3.8355017,4.0528035,0.04
118,-21.239592,4.36249,13.321385,9.032196,3.2490947,3.493902,0.04
119,-21.349236,4.468497,13.670736,10.675583,3.301131,3.4182715,0.04
120,-21.650173,4.0453615,13.183094,7.775781,2.8496988,3.0604634,0.04
121,-21.862825,3.8980424,14.0779705,7.2014217,2.6156049,2.7528727,0.04
122,-22.047316,3.6890817,13.46155,6.376566,2.4314864,2.6128922,0.04
123,-22.094875,3.5993326,12.897649,5.6747217,2.2570488,2.386398,0.04
124,-22.333052,3.4595122,13.932523,5.2449093,2.0943027,2.1218903,0.04
125,-22.497845,3.1963964,12.3521595,4.1116285,1.8794138,1.9437231,0.04
126,-22.508371,3.2180579,11.986704,4.016574,2.0309782,2.0947406,0.04
127,-22.484884,2.9669318,11.498893,4.1814938,1.6296694,1.8280152,0.04
128,-22.711367,2.9615908,13.394804,3.9994202,1.4880486,1.6967689,0.04
129,-22.74209,2.9118116,13.549833,4.061204,1.4846468,1.6514359,0.04
130,-22.80031,2.7396066,12.023454,3.4828942,1.3651994,1.5627862,0.04
131,-22.95408,2.67921,13.586913,2.7238684,1.2476329,1.4921628,0.04
132,-22.98163,2.5937147,11.781666,3.4458284,1.3680253,1.4176193,0.04
133,-22.996614,2.6455336,12.059822,3.496914,1.4943379,1.5236005,0.04
134,-23.0768,2.5355196,12.326164,3.0456674,1.1198053,1.2076564,0.04
135,-23.148394,2.4058049,12.110562,2.4758189,1.1800168,1.182639,0.04
136,-23.1589,2.473042,13.095867,3.3332946,1.1759182,1.2961959,0.04
137,-23.180798,2.298889,10.763393,2.3122964,1.0498102,1.1499884,0.04
138,-23.278782,2.2800877,10.705301,2.4800346,1.0644869,1.0520025,0.04
139,-23.317629,2.2363617,11.78897,2.2284658,1.0406747,1.0346005,0.04
140,-23.293106,2.1970503,12.03012,2.2229066,0.9279615,1.0436801,0.04
141,-23.246183,2.153176,10.636878,2.1349547,0.9964036,0.998362,0.04
142,-23.377296,2.1090953,10.761834,2.1324902,0.96186,0.9097748,0.04
143,-23.459082,2.0737636,10.973888,2.1660688,0.8647145,0.85272557,0.04
144,-23.426914,2.07184,11.417738,2.3259742,0.8544345,0.8721994,0.04
145,-23.48181,1.9499137,8.80896,2.035061,0.89787745,0.8913501,0.04
146,-23.519424,1.9442397,9.982179,1.8008426,0.82906,0.7719386,0.04
147,-23.527813,1.9023798,9.435976,1.4410309,0.79230416,0.7859166,0.04
148,-23.585348,1.9419184,11.309051,1.8359473,0.8422594,0.7980301,0.04
149,-23.515217,1.8940346,9.639747,1.4130312,0.8658975,0.7441286,0.04
150,-23.586956,1.8418356,10.440777,1.4764235,0.7490526,0.7029487,0.04
151,-23.643847,1.8411857,8.677038,1.281711,0.7387772,0.6963377,0.04
152,-23.618496,1.8004764,11.297625,1.2225202,0.6949595,0.6288465,0.04
153,-23.631464,1.7815529,9.424047,1.2054273,0.7039067,0.66460633,0.04
154,-23.677826,1.7539808,8.901362,1.1983838,0.70201653,0.62959373,0.04
155,-23.70309,1.8218635,10.563439,1.4919863,0.6960533,0.6271563,0.04
156,-23.727623,1.7912382,9.1542225,1.1345253,0.7470639,0.64485556,0.04
157,-23.684294,1.7232381,9.062073,1.0512512,0.695551,0.5719117,0.04
158,-23.72402,1.6821972,9.523942,1.0998,0.6447985,0.5819972,0.04
159,-23.758068,1.6560509,8.710297,0.77400255,0.6453888,0.5376063,0.04
160,-23.792007,1.6047155,7.6249275,0.83806515,0.63383853,0.51087576,0.04
161,-23.787544,1.6216031,7.835158,0.9318096,0.6178091,0.4865663,0.04
162,-23.756859,1.6368755,8.646041,0.78793323,0.6157138,0.47598016,0.04
163,-23.809578,1.6427698,9.299343,0.9775763,0.6317667,0.51143306,0.04
164,-23.76953,1.6508319,9.628743,0.9022122,0.6531344,0.52352434,0.04
165,-23.819672,1.6664376,7.856959,0.731104,0.6588447,0.50560474,0.04
166,-23.804716,1.5773287,8.064504,0.9334339,0.60742587,0.4651819,0.04
167,-23.874702,1.592151,7.6615667,0.78678185,0.6148005,0.5122877,0.04
168,-23.854067,1.5923477,9.032385,0.8405894,0.611127,0.44850895,0.04
169,-23.886648,1.5408595,7.7145553,0.7877096,0.6105055,0.42875645,0.04
170,-23.866829,1.6014502,10.511634,0.62104505,0.6091032,0.42337635,0.04
171,-23.892166,1.5692422,7.3875484,0.7581517,0.6155187,0.4440309,0.04
172,-23.883438,1.5571586,7.0415235,0.6233474,0.5966424,0.4050866,0.04
173,-23.921972,1.5736188,8.903198,0.5622904,0.6166046,0.3829129,0.04
174,-23.881079,1.5162505,8.987733,0.59280264,0.59760606,0.39971417,0.04
175,-23.906944,1.5012902,8.946089,0.6080052,0.5789443,0.38168895,0.04
176,-23.864239,1.533621,8.005756,0.51320636,0.61315316,0.38121212,0.04
177,-23.850863,1.5374671,9.489493,0.55309653,0.61397856,0.4088893,0.04
178,-23.965519,1.5514374,10.475498,0.6254627,0.5954604,0.38830376,0.04
179,-23.949469,1.5544599,8.234767,0.38982025,0.6201368,0.36617717,0.04
180,-23.92493,1.5307539,8.679883,0.61262524,0.61976707,0.3732573,0.04
181,-23.92746,1.5067718,10.018038,0.56535655,0.6008495,0.37599722,0.04
182,-23.92832,1.519513,8.01397,0.39441037,0.6098804,0.33749518,0.04
183,-23.965439,1.4648724,7.8083973,0.53308165,0.58841306,0.32893077,0.04
184,-23.985886,1.5161866,8.343511,0.39314803,0.6106271,0.3415521,0.04
185,-23.95485,1.5347683,9.871059,0.42217192,0.61684394,0.31466275,0.04
186,-23.939188,1.5098253,7.5998917,0.48090065,0.6144031,0.3154699,0.04
187,-23.930887,1.5067524,8.518051,0.44143328,0.5972103,0.3088045,0.04
188,-23.960468,1.5218413,8.088142,0.33211827,0.6027938,0.3529498,0.04
189,-23.974426,1.4622967,8.0731535,0.33375677,0.5824387,0.33498028,0.04
190,-24.01801,1.4775416,6.261391,0.4594454,0.6043961,0.29794458,0.04
191,-24.04356,1.4986537,7.8753977,0.32765475,0.6042667,0.2918087,0.04
192,-23.997938,1.500841,7.979878,0.44252536,0.5859994,0.27961293,0.04
193,-23.994808,1.457522,9.307905,0.4442659,0.5840193,0.29840243,0.04
194,-24.012001,1.4940139,8.163965,0.4554058,0.5972048,0.29378843,0.04
195,-23.996838,1.4815491,6.527487,0.50512195,0.59094167,0.31187826,0.04
196,-23.9934,1.4988036,7.6767983,0.43082288,0.60809296,0.27935362,0.04
197,-24.037298,1.5098151,8.713687,0.44197693,0.60645163,0.30415177,0.04
198,-23.977026,1.5095644,9.411031,0.30439153,0.6044327,0.29022667,0.04
199,-24.000883,1.4865384,8.227503,0.32384452,0.60114044,0.26177645,0.04
200,-24.003044,1.4878023,9.625076,0.46121365,0.5993577,0.2876369,0.04
201,-23.989674,1.4903116,6.6439185,0.34728736,0.60941833,0.27773038,0.04
202,-24.031273,1.4813069,7.581588,0.28886867,0.60991114,0.2810966,0.04
203,-24.006344,1.5152667,7.449058,0.39244497,0.60879964,0.26402977,0.04
204,-24.029837,1.4798256,7.0435386,0.40500322,0.60091233,0.236934,0.04
205,-23.988125,1.4563798,9.119418,0.34026545,0.5725321,0.25322014,0.04
206,-24.003958,1.4603052,7.435462,0.310993,0.5922606,0.24446665,0.04
207,-24.057497,1.4911394,7.8761067,0.33460954,0.60748494,0.25462395,0.04
208,-24.049694,1.4642489,5.8408628,0.351212,0.6101643,0.27308002,0.04
209,-24.014294,1.4776803,9.290007,0.3344836,0.601569,0.2350667,0.04
210,-23.99124,1.4707521,7.613164,0.36254376,0.6012976,0.23194218,0.04
211,-24.032724,1.474316,7.895558,0.26748058,0.60777617,0.25413194,0.04
212,-24.02104,1.4379388,7.4848075,0.4097152,0.58479214,0.23978013,0.04
213,-24.050419,1.47555,7.728086,0.3372876,0.6058084,0.22097999,0.04
214,-24.023306,1.5004892,8.546324,0.28210223,0.6080127,0.20582156,0.04
215,-24.084759,1.453781,8.707436,0.4102199,0.5973005,0.23251255,0.04
216,-24.061062,1.4842889,8.688249,0.3498745,0.60187757,0.23722202,0.04
217,-24.082533,1.4707079,8.214441,0.42730615,0.611244,0.2392014,0.04
218,-24.04897,1.4244573,8.047731,0.21822669,0.5846813,0.22297108,0.04
219,-24.098894,1.4104065,7.99818,0.30343497,0.5757066,0.23233704,0.04
220,-24.066765,1.4245907,9.142163,0.3483467,0.5882172,0.20401068,0.04
221,-24.051996,1.4484619,8.951888,0.23710892,0.59232295,0.22403777,0.04
222,-24.090868,1.3893642,7.758835,0.31987745,0.5645469,0.22158423,0.04
223,-24.0465,1.4733702,7.6102095,0.33397767,0.5987624,0.2234506,0.04
224,-24.068369,1.4462533,7.710599,0.39313215,0.6000883,0.22340728,0.04
225,-24.048925,1.450928,8.418558,0.27304783,0.6022837,0.20645821,0.04
226,-24.08612,1.4314423,9.978958,0.34874472,0.5839973,0.20661679,0.04
227,-24.074171,1.4805632,9.900021,0.26903453,0.60275793,0.21265952,0.04
228,-24.06557,1.4270862,9.267241,0.25023288,0.58056325,0.20437434,0.04
229,-24.0763,1.3754855,7.1000423,0.27963495,0.56766903,0.20665848,0.04
230,-24.102188,1.3527446,7.726182,0.36363676,0.55735046,0.21463718,0.04
231,-24.099886,1.4177854,7.130476,0.3209686,0.5840439,0.2016442,0.04
232,-24.095207,1.4375376,7.399468,0.2472264,0.6002345,0.20350417,0.04
233,-24.116707,1.400244,8.556898,0.2587278,0.58008075,0.20773768,0.04
234,-24.108746,1.3952557,8.59953,0.31389487,0.5709606,0.21150881,0.04
235,-24.140879,1.4353924,6.5595913,0.3160705,0.6015179,0.1799316,0.04
236,-24.055935,1.4089514,7.656597,0.31442782,0.5728648,0.1972203,0.04
237,-24.128727,1.4263391,7.307597,0.2501312,0.5839499,0.19143301,0.04
238,-24.084435,1.4324911,8.231877,0.26163924,0.5919704,0.1956581,0.04
239,-24.159555,1.413385,7.737922,0.17419311,0.5835235,0.18329076,0.04
240,-24.188086,1.4783798,6.5431275,0.19996671,0.62384295,0.20562205,0.04
241,-24.113008,1.4153914,6.890769,0.36616614,0.58899134,0.2049209,0.04
242,-24.095438,1.4051548,7.2190886,0.24753492,0.5849498,0.21002832,0.04
243,-24.07228,1.4041224,6.237322,0.2227985,0.5805335,0.18557347,0.04
244,-24.136976,1.4295058,8.266064,0.19953716,0.59557784,0.19613576,0.04
245,-24.094036,1.3906566,8.140173,0.31101534,0.571125,0.18938531,0.04
246,-24.097511,1.3817385,6.857881,0.2263866,0.57799923,0.19583252,0.04
247,-24.152668,1.4109616,7.4728494,0.2970172,0.58643776,0.19012646,0.04
248,-24.159248,1.405288,7.051566,0.40337446,0.5858263,0.1904479,0.04
249,-24.148296,1.402772,8.464003,0.26326957,0.5892664,0.18558982,0.04
250,-24.162758,1.3995631,7.0368867,0.21733703,0.60513717,0.20089798,0.04
251,-24.098892,1.4298209,8.4944935,0.5025774,0.59245557,0.18036628,0.04
252,-24.11479,1.4494958,8.932404,0.26986846,0.5991229,0.2052253,0.04
253,-24.129295,1.373772,7.7953463,0.39451364,0.56220716,0.18387543,0.04
254,-24.12669,1.3988423,7.070981,0.37473902,0.5866233,0.20729677,0.04
255,-24.132156,1.4241738,7.9290648,0.26308036,0.5876588,0.18878956,0.04
256,-24.204536,1.3706677,8.466775,0.22287755,0.5654891,0.17251016,0.04
257,-24.154911,1.4041339,9.161199,0.3476537,0.57863444,0.1835504,0.04
258,-24.1681,1.356033,7.710447,0.30647722,0.5557003,0.18056235,0.04
259,-24.174517,1.3537283,8.87865,0.24311912,0.5632329,0.1664339,0.04
260,-24.100834,1.3844993,8.055578,0.30822507,0.57743704,0.17312546,0.04
261,-24.197187,1.3605533,7.6974654,0.22824243,0.55844104,0.1841331,0.04
262,-24.212557,1.3238516,6.413889,0.16528529,0.54329413,0.16458206,0.04
263,-24.181,1.4120749,8.444751,0.20630838,0.5873145,0.16449156,0.04
264,-24.141247,1.3345221,6.812133,0.3382016,0.54577696,0.1769144,0.04
265,-24.140684,1.3369706,8.475437,0.24527119,0.5654124,0.1772186,0.04
266,-24.121748,1.3695815,7.983598,0.25460553,0.5743273,0.16550675,0.04
267,-24.151712,1.3507922,7.90296,0.2215196,0.5563182,0.17231506,0.04
268,-24.126465,1.3351865,7.820123,0.17468585,0.55025375,0.16744038,0.04
269,-24.163147,1.359827,6.286133,0.24526997,0.5668327,0.15651375,0.04
270,-24.197418,1.3738189,7.668702,0.23010014,0.5699498,0.16273192,0.04
271,-24.171621,1.3887063,8.050468,0.21245864,0.5709265,0.16963187,0.04
272,-24.14493,1.3594222,7.752126,0.34681633,0.5681587,0.14160241,0.04
273,-24.163664,1.34949,7.8117476,0.36896217,0.5577308,0.17096269,0.04
274,-24.186438,1.372572,8.522362,0.30382988,0.5697056,0.14842007,0.04
275,-24.186047,1.3757942,6.6421776,0.2530306,0.56794035,0.16493376,0.04
276,-24.201485,1.341194,9.222478,0.26584712,0.56275934,0.161822,0.04
277,-24.17363,1.4039522,9.451336,0.21291135,0.58629507,0.15899467,0.04
278,-24.181871,1.3409442,7.8984737,0.26414984,0.55805314,0.16385248,0.04
279,-24.169884,1.303997,8.275047,0.24856094,0.5429073,0.1483737,0.04
280,-24.139317,1.309612,9.550716,0.23235098,0.54008126,0.15242408,0.04
281,-24.226414,1.3283912,8.80188,0.3027136,0.55388147,0.15240183,0.04
282,-24.186058,1.3389984,9.099624,0.19878592,0.54993707,0.14317158,0.04
283,-24.162907,1.29666,8.785458,0.21396983,0.5406766,0.16190058,0.04
284,-24.221111,1.3408241,7.571564,0.2713053,0.56171906,0.15118255,0.04
285,-24.19244,1.3123797,7.912348,0.24671406,0.5404511,0.15523517,0.04
286,-24.197435,1.3471663,8.534488,0.28301078,0.5627537,0.14662325,0.04
287,-24.187235,1.2898242,8.91509,0.22812311,0.5378717,0.15571024,0.04
288,-24.187494,1.3573307,9.095483,0.17677583,0.5669683,0.14937812,0.04
289,-24.223024,1.3132496,9.155647,0.2983631,0.5453697,0.14895856,0.04
290,-24.18621,1.3174021,8.539058,0.20309581,0.53551173,0.17128107,0.04
291,-24.249184,1.3066709,8.135088,0.24514253,0.5472162,0.15318063,0.04
292,-24.200207,1.2779232,8.081205,0.20368817,0.53009766,0.14615077,0.04
293,-24.186375,1.3454036,8.68583,0.24162778,0.5538703,0.15758143,0.04
294,-24.22316,1.3269851,8.503319,0.26525274,0.5571961,0.15682647,0.04
295,-24.217907,1.3013723,9.559377,0.15269446,0.5483437,0.135531,0.04
296,-24.222315,1.3442051,8.219151,0.19901742,0.55921704,0.16438568,0.04
297,-24.203993,1.295132,8.600669,0.18302552,0.5382095,0.14571963,0.04
298,-24.2327,1.2711242,8.418828,0.19301313,0.52964777,0.13522753,0.04
299,-24.273056,1.321536,7.4751883,0.25717208,0.5503973,0.15321332,0.04
300,-24.151825,1.3097626,9.274261,0.19120109,0.5415462,0.14356041,0.04
301,-24.21506,1.2771511,7.812211,0.19112007,0.5273876,0.1393336,0.04
302,-24.229166,1.2709448,9.220601,0.18674068,0.52771336,0.14751968,0.04
303,-24.304668,1.2486991,7.1884737,0.31495854,0.5250379,0.14546207,0.04
304,-24.175539,1.2837268,8.416056,0.26648104,0.5341544,0.13312778,0.04
305,-24.219496,1.2552673,8.09864,0.16265573,0.51986533,0.13791052,0.04
306,-24.19336,1.2518871,8.2943945,0.18814687,0.51586163,0.13431689,0.04
307,-24.205194,1.2967108,9.051589,0.23202905,0.5455201,0.1400328,0.04
308,-24.21334,1.2755526,8.988347,0.18870823,0.53360873,0.13739204,0.04
309,-24.211756,1.2465271,8.813593,0.20627746,0.52343076,0.14198281,0.04
310,-24.243753,1.2512616,7.876916,0.18279976,0.5221575,0.13400711,0.04
311,-24.271574,1.2568364,8.865562,0.2661197,0.5258715,0.14214316,0.04
312,-24.22464,1.2608747,8.503431,0.217499,0.5333168,0.15364574,0.04
313,-24.251719,1.2305915,7.973134,0.2178113,0.51103324,0.16130586,0.04
314,-24.20979,1.2354659,6.887126,0.258027,0.5208387,0.15230274,0.04
315,-24.211575,1.2371982,7.7266135,0.27952585,0.5119939,0.1348581,0.04
316,-24.228914,1.2742088,7.3670635,0.18133655,0.5246118,0.13809884,0.04
317,-24.18721,1.2571015,9.251362,0.29251602,0.5178742,0.13138205,0.04
318,-24.1691,1.2283098,9.07948,0.17440237,0.5073381,0.12657975,0.04
319,-24.252739,1.2323121,8.477864,0.1691473,0.5189605,0.1282651,0.04
320,-24.229261,1.2073902,8.402314,0.17303611,0.51621884,0.1262907,0.04
321,-24.200188,1.207637,7.989322,0.22430365,0.5096136,0.13473037,0.04
322,-24.17791,1.2357638,9.151259,0.24063969,0.5211902,0.1381958,0.04
323,-24.263731,1.2328413,8.819691,0.19842859,0.512207,0.14174066,0.04
324,-24.209105,1.241234,9.056947,0.23843266,0.5190139,0.13118725,0.04
325,-24.2963,1.2327859,8.562301,0.14902647,0.51328486,0.13688935,0.04
326,-24.28989,1.2368375,7.656355,0.21781592,0.51690906,0.12643684,0.04
327,-24.233208,1.2406807,8.770718,0.20734863,0.51554745,0.12414936,0.04
328,-24.247416,1.2042235,7.1816034,0.17190869,0.5144487,0.1139208,0.04
329,-24.237211,1.1710066,8.179817,0.20824552,0.49646106,0.1192089,0.04
330,-24.221441,1.2569203,8.445966,0.32375282,0.5166941,0.1344813,0.04
331,-24.237787,1.2826008,8.37608,0.17487673,0.53903705,0.13378455,0.04
332,-24.228453,1.2061785,9.0351,0.16539137,0.5075032,0.13315912,0.04
333,-24.256214,1.2204074,8.38619,0.17325163,0.51356465,0.124063626,0.04
334,-24.234941,1.2164958,7.64018,0.19452165,0.50578463,0.13702403,0.04
335,-24.28511,1.216248,7.475488,0.20604852,0.51201427,0.13215367,0.04
336,-24.27075,1.2370882,7.430232,0.13431233,0.5220892,0.13014324,0.04
337,-24.230883,1.1873612,7.8635488,0.1638398,0.496706,0.12260199,0.04
338,-24.26465,1.1961643,8.6959305,0.20221928,0.5044618,0.12700349,0.04
339,-24.235329,1.1974981,9.230967,0.186215,0.48959225,0.13229409,0.04
340,-24.222376,1.1760871,10.103752,0.20861581,0.4906961,0.12892129,0.04
341,-24.28002,1.199934,7.9181943,0.19406968,0.50760335,0.13228683,0.04
342,-24.256079,1.1631404,7.321355,0.2109888,0.48578104,0.14276896,0.04
343,-24.29263,1.1641792,8.237585,0.15385433,0.4857071,0.11343134,0.04
