epoch,energy,energy_std,learning_rate
0,17.567272,1.838041,0.04
1,17.518063,1.875658,0.049999997
2,17.515915,1.9606025,0.062499996
3,17.438917,2.0592859,0.07812499
4,17.271679,2.2059126,0.09765624
5,17.025995,2.503698,0.122070305
6,16.415123,3.1092205,0.15
7,14.208496,4.437481,0.15
8,6.2906523,6.164665,0.15
9,-1.8000373,5.2515025,0.15
10,-2.3974056,5.4334564,0.15
11,-3.5073442,5.6128616,0.15
12,-4.754496,5.687553,0.15
13,-6.1538115,5.9569626,0.15
14,-7.251142,6.2306857,0.15
15,-8.122877,6.4444604,0.15
16,-9.609704,6.686722,0.15
17,-10.919597,6.9652843,0.15
18,-13.206875,5.92401,0.15
19,-15.966035,4.512274,0.15
20,-17.377232,4.545716,0.15
21,-18.563175,4.2159023,0.15
22,-19.591995,4.294362,0.15
23,-19.999218,4.5604286,0.15
24,-19.259445,7.46782,0.04055947
25,-21.078768,4.1100397,0.05069934
26,-21.526575,3.3768966,0.06337418
27,-21.643042,3.2110384,0.07921772
28,-21.877325,3.1123106,0.09902215
29,-22.05264,2.9097188,0.12377769
30,-22.329496,2.669115,0.15
31,-22.425232,2.716229,0.15
32,-22.523243,2.6990237,0.15
33,-22.524662,3.22122,0.092145525
34,-22.674543,3.1665208,0.029000748
35,-22.824837,2.615901,0.036250934
36,-22.896019,2.2257943,0.045313668
37,-22.859219,2.1465056,0.056642085
38,-23.043179,2.2052066,0.07080261
39,-23.02166,2.083655,0.08850326
40,-23.094465,2.0807505,0.11062907
41,-23.140137,1.9914157,0.13828634
42,-23.170618,1.9087968,0.15
43,-23.232195,1.9166269,0.15
44,-23.204754,1.9292266,0.15
45,-23.329962,1.8996757,0.11141335
46,-23.298773,1.9422574,0.05440878
47,-23.386507,1.8988607,0.04799111
48,-23.422508,1.8080919,0.059988886
49,-23.429407,1.7869552,0.07498611
50,-23.428486,1.7381787,0.09373263
51,-23.421322,1.7411411,0.11716579
52,-23.481922,1.6858866,0.14645724
53,-23.512083,1.6653441,0.15
54,-23.494133,1.6867408,0.15
55,-23.452953,1.7682328,0.095361955
56,-23.497145,1.7858934,0.051685147
57,-23.529646,1.7132546,0.044988777
58,-23.574385,1.6984534,0.056235973
59,-23.600012,1.6505929,0.07029497
60,-23.583336,1.6886021,0.08786871
61,-23.667982,1.6631548,0.10983589
62,-23.670181,1.7263501,0.064199924
63,-23.60364,1.6956983,0.038988363
64,-23.608723,1.6924323,0.048735455
65,-23.607145,1.646125,0.06091932
66,-23.64324,1.5953566,0.07614915
67,-23.683493,1.6000346,0.09518644
68,-23.670406,1.6060644,0.11898305
69,-23.68448,1.6923018,0.09182461
70,-23.625175,1.7184509,0.045086935
71,-23.724176,1.6156279,0.05635867
72,-23.719477,1.5892392,0.07044834
73,-23.72314,1.6120641,0.088060424
74,-23.717356,1.6141133,0.07739101
75,-23.651602,1.5895327,0.054218374
76,-23.704296,1.6139802,0.050638754
77,-23.743324,1.5391008,0.06329844
78,-23.7733,1.5179918,0.07912305
79,-23.719961,1.5718871,0.09890381
80,-23.69558,1.6449736,0.054996815
81,-23.812407,1.5243361,0.042999685
82,-23.775667,1.5692575,0.053749606
83,-23.708183,1.557189,0.06718701
84,-23.834078,1.5306963,0.083983764
85,-23.78227,1.5494077,0.10497971
86,-23.738512,1.5219042,0.069421165
87,-23.814953,1.5763602,0.04390858
88,-23.799648,1.4877164,0.054885726
89,-23.8328,1.4905665,0.06860716
90,-23.817034,1.5089799,0.08575895
91,-23.876219,1.5077121,0.107198685
92,-23.81423,1.6131124,0.04963518
93,-23.814095,1.5192204,0.0436727
94,-23.772297,1.5123925,0.054590873
95,-23.858644,1.4900213,0.06823859
96,-23.85785,1.4918952,0.08529824
97,-23.829798,1.5087237,0.1066228
98,-23.807978,1.5877254,0.05865986
99,-23.80698,1.5182328,0.042148013
100,-23.863693,1.5085388,0.052685015
101,-23.854671,1.510419,0.06585627
102,-23.814837,1.5216454,0.08232034
103,-23.847622,1.5212805,0.10290042
104,-23.914875,1.5193092,0.062491767
105,-23.84419,1.5091388,0.04096362
106,-23.851141,1.4801819,0.051204525
107,-23.862024,1.495663,0.06400566
108,-23.869848,1.4644513,0.080007076
109,-23.838291,1.5039465,0.100008845
110,-23.824112,1.5293293,0.083210446
111,-23.896183,1.5240692,0.048386183
112,-23.86229,1.4789516,0.06048273
113,-23.845259,1.466424,0.07560341
114,-23.8849,1.4694458,0.09450427
115,-23.851925,1.5270895,0.057976477
116,-23.849352,1.4897453,0.04746215
117,-23.852043,1.4590003,0.059327688
118,-23.874392,1.483271,0.07415961
119,-23.867891,1.5111176,0.09269951
120,-23.883305,1.5108569,0.07084572
121,-23.875359,1.5198205,0.045259785
122,-23.949007,1.461678,0.056574732
123,-23.913652,1.4332067,0.070718415
124,-23.937231,1.4917892,0.08839802
125,-23.89947,1.4962745,0.08139174
126,-23.930477,1.4923242,0.04697784
127,-23.925297,1.4612967,0.058722302
128,-23.97389,1.4211565,0.07340288
129,-23.891493,1.4536265,0.0917536
130,-23.906448,1.4705245,0.069815315
131,-23.918781,1.4985077,0.047255516
132,-23.950687,1.4466732,0.059069395
133,-23.952898,1.4515032,0.073836744
134,-23.898443,1.483048,0.09229593
135,-23.938305,1.5246836,0.07424218
136,-23.957472,1.4704566,0.0424676
137,-23.96446,1.438156,0.0530845
138,-23.929419,1.4184743,0.06635562
139,-23.990574,1.4120237,0.08294453
140,-23.97197,1.4618996,0.103680655
141,-23.984665,1.5159521,0.059255503
142,-23.942802,1.47247,0.04276532
143,-23.9185,1.4206523,0.05345665
144,-23.94546,1.445646,0.066820815
145,-23.99109,1.3795983,0.083526015
146,-23.965977,1.4249065,0.10440752
147,-23.930168,1.4705961,0.078390114
148,-23.953283,1.4969839,0.041999165
149,-23.976093,1.4550706,0.052498955
150,-23.985058,1.4268696,0.06562369
151,-23.990368,1.3988833,0.08202962
152,-24.012886,1.4245213,0.10253702
153,-23.96875,1.4476765,0.06145521
154,-23.95375,1.4275578,0.039526466
155,-24.00441,1.3974483,0.049408082
156,-23.992134,1.4231846,0.0617601
157,-23.935434,1.4097447,0.07720013
158,-24.01386,1.367915,0.09650016
159,-24.020462,1.4251243,0.0947597
160,-23.937717,1.4816549,0.0520924
161,-24.022657,1.4000039,0.047321897
162,-23.980513,1.3737631,0.059152372
163,-23.99464,1.4196017,0.07394046
164,-23.994873,1.4265188,0.09242558
165,-23.923086,1.4194174,0.071562104
166,-24.032692,1.40976,0.044195678
167,-23.963726,1.4228526,0.0552446
168,-24.030394,1.3686785,0.06905575
169,-23.992727,1.3816395,0.086319685
170,-24.014015,1.4205282,0.078708224
171,-24.010965,1.4254909,0.052065905
172,-23.988352,1.3916572,0.06508238
173,-24.025423,1.399954,0.08135297
174,-23.972355,1.3928552,0.101691216
175,-24.002312,1.5097209,0.046057038
176,-24.001162,1.3842989,0.039252076
177,-24.002241,1.4468225,0.049065094
178,-23.994244,1.395099,0.06133137
179,-23.993954,1.3643088,0.07666421
180,-23.979897,1.3850249,0.09583026
181,-23.95239,1.4536061,0.07693574
182,-23.991882,1.4556812,0.048395094
183,-24.067303,1.3744607,0.060493868
184,-24.054415,1.4082679,0.075617336
185,-23.977121,1.3804883,0.09452167
186,-24.025152,1.4250185,0.056654792
187,-24.009838,1.3964274,0.04571097
188,-24.13022,1.3047179,0.05713871
189,-24.0216,1.3875678,0.07142339
190,-24.035511,1.3717684,0.089279234
191,-24.037512,1.3713127,0.08450308
192,-24.022722,1.4236659,0.0486958
193,-24.045954,1.3869047,0.06086975
194,-24.074636,1.350237,0.076087184
195,-24.039938,1.3819308,0.09510898
196,-23.987827,1.4473759,0.054691803
197,-24.05407,1.3684005,0.045123514
198,-23.965326,1.349208,0.056404393
199,-24.038597,1.3558987,0.07050549
200,-24.059137,1.3489618,0.08813187
201,-24.02085,1.3622899,0.110164836
202,-23.938417,1.5060049,0.04603051
203,-24.010777,1.3567508,0.040237408
204,-24.047398,1.4186153,0.05029676
205,-24.038269,1.3016819,0.06287095
206,-24.024467,1.3460621,0.07858869
207,-24.018696,1.3418894,0.09823586
208,-23.99823,1.3807795,0.07474164
209,-24.035917,1.4110254,0.046229325
210,-24.040028,1.3138803,0.05778666
