epoch,energy,energy_std,grad_amp_before,grad_phi_before,grad_amp_after,grad_phi_after
164,-10.621951,4.653776,27.834948,9.125491,2.6532738,3.5294056
165,-10.680555,4.5524497,27.266708,9.631711,2.6010134,3.490278
166,-10.894197,4.4870214,27.529758,8.156055,2.5201883,3.3758943
167,-10.886022,4.521404,32.416462,8.809854,2.6155121,3.5224285
168,-10.962709,4.628014,29.665852,10.723105,2.600245,3.5178533
169,-11.019334,4.5188537,26.354416,11.531385,2.5923474,3.4427447
170,-11.019984,4.579951,26.212404,8.921381,2.5353885,3.4909782
171,-11.274173,4.5390763,26.16874,11.736593,2.6690803,3.4661655
172,-11.165182,4.7865453,30.130001,13.137992,2.6444006,3.6513226
173,-11.551784,4.5452256,28.47231,13.227156,2.6376605,3.5679944
174,-11.272088,4.4839277,27.19569,10.447073,2.5373883,3.4397743
175,-11.3987665,4.523307,25.980066,10.922596,2.8019204,3.4826317
176,-11.621591,4.4099092,27.684984,10.266239,2.5942314,3.3083358
177,-11.420541,4.5773125,26.507872,10.324177,2.692867,3.4347882
178,-11.592965,4.407336,24.346472,8.3408785,2.4788687,3.3219266
179,-11.747922,4.548443,29.194597,10.679003,2.5612795,3.536114
180,-11.641154,4.4705977,26.900814,11.575924,2.5458453,3.3307757
181,-11.632967,4.333976,25.358088,11.401393,2.4887438,3.353082
182,-11.719786,4.468646,27.851692,7.0623784,2.5778377,3.4240642
183,-12.018361,4.28146,22.139065,9.570965,2.479889,3.224995
184,-11.998965,4.4104424,30.893375,7.4886227,2.4292116,3.3402152
185,-11.805385,4.541877,32.34781,11.515574,2.5017192,3.3627126
186,-12.056924,4.5646734,32.56416,15.126714,2.4702404,3.3776686
187,-12.195919,4.422337,33.32696,12.791158,2.6429179,3.445476
188,-12.266363,4.545826,31.950975,24.962269,2.5217874,3.2911823
189,-12.0909395,4.50183,29.45987,12.310966,2.63011,3.5032384
190,-12.233016,4.439258,30.009153,13.3692665,2.460786,3.5952387
191,-12.249974,4.407321,32.17897,8.498038,2.6123695,3.4181175
192,-12.39674,4.3893604,31.253431,11.242811,2.393479,3.3056874
193,-12.444639,4.4842634,30.172567,13.578625,2.6477337,3.4866762
194,-12.516526,4.501031,28.896599,14.204186,2.7975993,3.7014163
195,-12.462347,4.351907,26.727345,7.806137,2.5433526,3.6362844
196,-12.621557,4.3602767,29.745493,10.012825,2.4438312,3.3945568
197,-12.609895,4.4252353,29.387274,13.123375,2.6067162,3.565928
198,-12.669129,4.361584,28.719387,11.336612,2.547479,3.5728674
199,-12.633368,4.4507594,31.215498,15.938175,2.6350665,3.4945211
200,-12.733004,4.438902,33.354683,10.334929,2.557443,3.5566278
201,-12.73377,4.3316836,24.113785,10.665366,2.466021,3.3868947
202,-12.762047,4.6358886,28.243738,11.738549,2.6094985,3.4620962
203,-12.809481,4.341504,29.902195,10.879888,2.5251913,3.3359494
204,-12.789069,4.431274,29.26985,8.8898535,2.7130253,3.6256897
205,-13.039248,4.2340083,29.576548,8.627944,2.4703236,3.4266756
206,-12.745677,4.4642982,29.878542,8.110403,2.6861947,3.6978595
207,-12.802687,4.2819433,30.507542,10.3541,2.3647127,3.3225994
208,-12.9908285,4.2965474,30.944084,10.600989,2.4393241,3.425538
209,-13.016332,4.2202907,26.491442,9.059595,2.4850476,3.5214808
210,-13.006385,4.2550993,25.211626,9.509823,2.5788152,3.3839514
211,-13.1551895,4.2513013,28.463898,8.432379,2.5757165,3.2981238
212,-13.110636,4.266892,33.05971,9.494603,2.505562,3.5288699
213,-13.204893,4.6114583,32.525402,21.559568,2.41138,3.3631516
214,-13.19822,4.245529,24.561468,8.587,2.5466614,3.640591
215,-13.093478,4.331873,27.314676,7.9853,2.630526,3.5155303
216,-13.244711,4.8257775,30.901209,25.710474,2.5690348,3.4029868
217,-13.309586,4.232685,32.25767,11.004079,2.4767554,3.5210516
218,-13.203707,4.3051853,33.81798,13.662785,2.4134934,3.3463602
219,-13.334105,4.249749,33.514088,15.276039,2.2255154,3.2906916
220,-13.434341,4.1579237,31.1387,10.263845,2.482585,3.2030306
221,-13.389549,4.2113786,28.287424,11.76677,2.5146031,3.5620432
222,-13.412932,4.2121196,29.021282,10.961155,2.7283416,3.5287871
223,-13.401761,4.216587,27.02475,9.559451,2.434731,3.28943
224,-13.450348,4.118535,26.12327,9.776977,2.3363793,3.1267586
225,-13.411847,4.3228836,29.436787,8.911067,2.5819137,3.3916419
226,-13.381143,4.3189063,31.379267,7.1222677,2.8233707,3.6469624
227,-13.486309,4.145852,25.077099,7.8040195,2.4818668,3.3312995
228,-13.579522,4.0287385,27.308788,10.490217,2.3836224,3.30016
229,-13.641094,4.243005,31.306597,8.506116,2.6742122,3.553361
230,-13.521287,4.086616,31.211483,13.048095,2.4417403,3.350852
231,-13.779761,4.7141714,30.52194,22.181097,2.7436407,3.675735
232,-13.644464,4.2858214,29.8584,13.430697,2.5732782,3.6459982
233,-13.867922,4.039715,30.556253,9.331528,2.3022063,3.3447313
234,-13.681268,4.0378814,30.872242,9.590933,2.3421164,3.270645
235,-13.801436,4.0077977,26.493855,12.653729,2.4252653,3.5883465
236,-13.70664,4.302006,31.865444,12.965009,2.2376752,3.1623874
237,-13.676592,4.1062727,27.782997,10.166062,2.5392287,3.434936
238,-13.722312,4.120645,27.729984,8.671436,2.3086321,3.2327676
239,-13.681969,4.1214557,31.760607,10.207324,2.4674175,3.5534296
240,-13.738093,4.176979,30.953136,12.58513,2.5312605,3.5386
241,-13.863336,4.1047525,30.519808,9.502493,2.5386212,3.6262996
242,-13.859867,3.9117594,30.892487,14.837593,2.27964,3.5313115
243,-13.940353,4.327302,34.36837,16.28683,2.6601112,3.5989263
244,-13.884266,3.9025874,29.370735,9.325685,2.2135825,3.1997125
245,-13.841053,4.083372,31.559721,9.210458,2.6069496,3.5468519
246,-13.906209,3.9840713,35.289894,16.967598,2.3661368,3.1515613
247,-13.95055,4.177089,31.970781,14.339358,2.3450305,3.3043249
248,-14.20646,3.9977076,31.681313,12.833723,2.2099223,3.2614841
249,-14.040225,3.9241838,34.70156,12.3738575,2.1770146,3.089921
250,-13.92325,4.08622,28.264065,10.557169,2.4344325,3.415944
251,-13.896291,4.4364743,33.858322,8.505888,2.6149116,3.8157961
252,-13.918633,4.172531,34.40095,17.886835,2.357812,3.3317192
253,-14.031543,4.0705504,28.799307,13.441136,2.629696,3.561191
254,-14.11401,4.107062,32.13363,16.807072,2.4562757,3.5741992
255,-13.995163,3.966267,35.485462,15.896656,2.2415867,3.3968656
256,-14.10769,3.811332,32.795753,11.859341,2.2341583,3.0796168
257,-14.034452,4.1314006,30.70695,9.376716,2.4768116,3.4882326
258,-14.15945,4.0817814,30.846697,15.231703,2.5469844,3.604364
259,-14.142819,4.1385703,32.668903,12.428988,2.6309059,3.5064971
260,-14.290095,4.0600557,31.854645,13.122691,2.415302,3.3741002
261,-14.254846,3.9469862,35.74402,13.245655,2.418299,3.4327602
262,-14.270452,3.8599563,35.12792,12.565998,2.2439451,3.1985981
263,-14.294552,3.8840125,34.22117,12.113813,2.3946254,3.4145844
264,-14.42048,3.9356391,33.580765,12.265132,2.2777243,3.3494604
265,-14.2777815,4.0517063,36.173958,9.933601,2.304588,3.2924414
266,-14.246781,3.9292066,33.820446,10.507262,2.3958406,3.3735685
267,-14.370833,3.7835374,36.574192,16.716736,2.1603029,3.1767838
268,-14.421519,3.9149916,34.74745,12.286088,2.283891,3.241323
269,-14.332036,3.8782146,36.997032,8.633719,2.3968754,3.328148
270,-14.300572,4.3423123,38.165585,15.63901,2.4954438,3.3901947
271,-14.343756,3.9987757,38.53862,15.113546,2.3651469,3.3291743
272,-14.3940935,4.437924,40.47137,17.457214,2.5963404,3.7659628
273,-14.476513,3.85333,32.573147,11.342832,2.5324168,3.4950166
274,-14.353014,3.9363763,40.161903,9.354375,2.2886333,3.4009893
275,-14.465354,3.7878618,39.71046,16.837372,2.2408798,3.3768144
276,-14.365317,4.1365633,38.243576,15.599165,2.1438718,3.1146545
277,-14.485726,4.604197,38.406887,20.115686,2.5090885,3.4413183
278,-14.530386,3.8598225,30.296062,7.946673,2.292311,3.3067539
279,-14.435619,4.0411725,38.064243,16.244843,2.56643,3.3079123
280,-14.589885,3.7623277,37.12573,19.662682,2.2977962,3.3291025
281,-14.6850395,3.8472152,37.020477,19.690195,2.2777538,3.3119905
282,-14.52408,3.834515,31.260754,8.195876,2.2644782,3.2834458
283,-14.379538,3.9973142,41.27848,20.08001,2.3559628,3.6488123
284,-14.569027,3.893507,36.64519,21.429884,2.3896844,3.4312606
285,-14.564404,4.071592,36.310814,17.228344,2.6245172,3.7946181
286,-14.524853,3.775807,36.01976,14.852385,2.322087,3.4208508
287,-14.584961,3.92284,37.02078,13.494712,2.4323084,3.487894
288,-14.635304,3.9379957,34.11547,12.238222,2.2587996,3.2947865
289,-14.558803,3.8449879,36.65221,15.714724,2.3117523,3.2365756
290,-14.544895,3.760851,41.471535,11.842877,2.3032641,3.2788496
291,-14.632313,4.0774527,41.170498,18.524748,2.4483182,3.499499
292,-14.732125,3.8374527,34.311443,18.315582,2.3432481,3.5145228
293,-14.791911,3.423287,36.204506,21.235792,1.9945549,2.8888047
294,-14.69628,3.811945,37.10613,15.170395,2.1289392,3.1766791
295,-14.704059,3.954179,33.910515,17.317564,2.4327626,3.687754
296,-14.751349,3.9530578,31.295572,15.424214,2.7360668,3.6393597
297,-14.609602,3.6925771,37.114067,10.882844,2.0919707,3.1053572
298,-14.683625,3.64865,32.607952,14.575259,2.3373234,3.1861427
299,-14.781213,4.0869203,35.63694,16.131786,2.582614,3.8222392
300,-14.798381,4.0267925,36.189972,21.276186,2.5401716,3.7569375
301,-14.762723,3.879138,36.7244,18.347382,2.4383593,3.497863
302,-14.614812,3.7619,31.334938,9.764298,2.3101358,3.312771
303,-14.850498,3.7536657,38.27655,15.882439,2.1946814,3.4222615
304,-14.748274,3.908226,36.600452,18.170002,2.5270863,3.6424623
305,-14.731094,3.684141,37.439262,19.609097,2.1019228,3.2001224
306,-14.781637,3.8802097,36.778263,17.044712,2.264987,3.364146
307,-14.882639,3.9369972,32.478207,14.498627,2.3504226,3.4179442
308,-14.819232,3.8784297,41.919296,16.058516,2.7210488,3.7312102
309,-14.931061,3.6206717,38.977135,19.569347,2.2205973,3.1457818
310,-14.859021,3.6937513,36.396305,15.70833,2.2254305,3.205719
311,-14.926267,3.4670155,36.68134,20.562752,2.029046,3.1511283
312,-14.878059,3.5905159,43.456875,19.795074,1.9551291,2.8743532
313,-14.8319845,4.0075903,37.774113,21.18073,2.3631222,3.3504665
314,-14.884649,3.8280869,35.56691,14.738399,2.2821605,3.4646525
315,-14.876195,3.779458,38.76865,16.256887,2.3477895,3.6225722
316,-14.914379,3.6693218,41.84396,20.688423,2.118762,3.0538373
317,-14.902638,3.813008,39.429714,22.498692,2.3893685,3.6144762
318,-14.985638,3.7705538,36.823868,17.893255,2.2378566,3.4039834
319,-14.925449,3.5789752,37.201176,19.55445,2.182915,3.251962
