epoch,energy,energy_std,learning_rate
0,17.567272,1.838041,0.04
1,17.49364,1.8774765,0.049999997
2,17.402605,1.9930623,0.062499996
3,17.363913,2.160447,0.07812499
4,17.218,2.3492813,0.09765624
5,16.853868,2.7535865,0.122070305
6,16.232029,3.3789537,0.15
7,13.363111,4.6713285,0.15
8,5.405583,6.515218,0.15
9,-1.8991206,5.4571753,0.15
10,-2.7244005,5.5838923,0.15
11,-3.5249119,5.577829,0.15
12,-5.454709,5.769192,0.15
13,-6.7382154,6.0657353,0.15
14,-7.850878,6.583314,0.15
15,-9.140134,6.6868525,0.15
16,-10.059682,6.777305,0.15
17,-10.929271,6.9916177,0.15
18,-12.874018,6.75374,0.15
19,-15.675432,5.060725,0.15
20,-17.578276,4.5608573,0.15
21,-19.08845,4.6580873,0.15
22,-20.261497,4.010239,0.15
23,-21.144365,4.0048404,0.15
24,-21.6478,3.6826155,0.12117017
25,-21.882168,3.8419337,0.052785546
26,-22.466644,2.837462,0.06598193
27,-22.58707,2.6190834,0.08247741
28,-22.74482,2.5844562,0.10309677
29,-22.81692,2.4909894,0.12887096
30,-23.005327,2.3606584,0.15
31,-23.10984,2.2252264,0.15
32,-23.12078,2.0669045,0.15
33,-23.317581,1.9667823,0.15
34,-23.378397,1.9736631,0.15
35,-23.39337,1.7981354,0.15
36,-23.415897,1.8076428,0.13016601
37,-23.43321,1.8484656,0.08650034
38,-23.42223,1.862665,0.054874524
39,-23.490396,1.8047758,0.06859316
40,-23.520693,1.7299659,0.085741445
41,-23.562159,1.6933565,0.10717681
42,-23.529282,1.667437,0.133971
43,-23.611563,1.6684812,0.15
44,-23.550558,1.6361983,0.15
45,-23.57582,1.6449989,0.15
46,-23.585114,1.7192178,0.15
47,-23.650862,1.6938535,0.14128502
48,-23.690624,1.5883564,0.15
49,-23.662594,1.6016785,0.15
50,-23.668327,1.618853,0.15
51,-23.678738,1.6611735,0.15
52,-23.666925,1.6408222,0.10765324
53,-23.704031,1.740324,0.061082404
54,-23.742489,1.608666,0.040434595
55,-23.734446,1.5704535,0.050543245
56,-23.72481,1.6253175,0.06317905
57,-23.768148,1.5175898,0.078973815
