epoch,energy,energy_std,grad_amp_before,grad_phi_before,grad_amp_after,grad_phi_after,learning_rate
142,-7.3656607,3.6347818,49.108177,2.8281875,1.9550151,1.2201635,0.01
143,-7.568216,3.6259203,51.028347,2.7411988,1.9333653,1.140983,0.01
144,-7.5093694,3.6620076,46.13718,2.7375534,1.9895619,1.1731014,0.01
145,-7.7548923,3.6487734,49.467587,2.8351564,1.9703398,1.2555149,0.01
146,-7.7282023,3.604732,46.18709,2.6028068,2.0479772,1.1734476,0.01
147,-7.9007373,3.5696595,51.255867,2.7381263,2.0307434,1.2393926,0.01
148,-7.8940215,3.647636,53.085854,2.690682,1.9762841,1.2122023,0.01
149,-8.033998,3.6837075,53.59955,2.7886043,2.0889778,1.1677355,0.01
150,-8.12064,3.5698657,49.189606,2.529911,2.0574625,1.2059145,0.01
151,-8.151122,3.5819967,48.048233,2.6027036,2.115817,1.2023052,0.01
152,-8.266893,3.5981019,55.474586,2.657859,2.063988,1.2110696,0.01
153,-8.404498,3.5811896,48.032593,2.6291564,2.0861604,1.1863011,0.01
154,-8.528549,3.48933,54.280376,2.500448,2.066562,1.2112895,0.01
155,-8.553763,3.583294,52.410847,2.7545643,2.1144724,1.2423725,0.01
156,-8.570588,3.5498939,44.81153,2.5169315,2.1265874,1.1803404,0.01
157,-8.699676,3.6059349,59.537075,2.6302361,2.1085062,1.1833222,0.01
158,-8.801701,3.6259127,57.578697,2.6954904,2.1346245,1.2724493,0.01
159,-8.856328,3.5364501,52.26223,2.588439,2.0537806,1.246347,0.01
160,-8.904764,3.5447698,51.097153,2.5468793,2.1649613,1.2315917,0.01
161,-8.949655,3.5363517,55.579784,2.5857966,2.0514777,1.2064158,0.01
162,-9.055621,3.508227,57.160236,2.5642145,2.0994933,1.1841706,0.01
163,-9.181978,3.532337,45.8088,2.6036775,2.2254791,1.2381257,0.01
164,-9.161277,3.54438,52.62435,2.5387337,2.0980725,1.1963229,0.01
165,-9.151203,3.5729017,58.607533,2.6065166,2.1460738,1.2479976,0.01
166,-9.241194,3.5351794,52.732758,2.4658601,2.189204,1.1930164,0.01
167,-9.392511,3.5146384,54.817608,2.4999375,2.1543603,1.1089902,0.01
168,-9.490126,3.4629192,50.373688,2.4661012,2.1160314,1.1317636,0.01
169,-9.5345955,3.4118469,52.959194,2.506659,2.2566476,1.2264609,0.01
170,-9.661658,3.5300539,55.57003,2.5172899,2.1684039,1.2075571,0.01
171,-9.665899,3.4739535,46.32037,2.5257344,2.155595,1.2298297,0.01
172,-9.846748,3.4639099,47.983315,2.5705786,2.1957808,1.2230488,0.01
173,-9.767497,3.4528108,52.38626,2.4311647,2.0802915,1.1893338,0.01
174,-9.907619,3.4042487,49.971924,2.3567178,2.2313583,1.1819575,0.01
175,-9.923506,3.4669385,54.706112,2.4115455,2.1954596,1.1791345,0.01
176,-10.039544,3.3917823,43.451427,2.339821,2.1964214,1.2097113,0.01
177,-10.1824465,3.463089,52.57845,2.5197098,2.2206542,1.2491472,0.01
178,-10.264333,3.426759,51.732273,2.3150473,2.3329499,1.268307,0.01
179,-10.2653675,3.4222782,50.717144,2.3313634,2.2817307,1.2054384,0.01
180,-10.261736,3.4011438,48.11124,2.3048491,2.2496042,1.145573,0.01
181,-10.48753,3.4400764,50.867943,2.4678688,2.2347078,1.1792772,0.01
182,-10.391815,3.4217443,48.3825,2.4287114,2.2360857,1.2476937,0.01
183,-10.4842615,3.3890953,50.650352,2.2691662,2.2490141,1.1416483,0.01
184,-10.595474,3.4300966,53.14471,2.3753998,2.2429109,1.212368,0.01
185,-10.646731,3.406574,53.281704,2.4055777,2.2875447,1.1920172,0.01
186,-10.784819,3.3696718,53.816055,2.330576,2.243188,1.1623421,0.01
187,-10.796364,3.3709652,53.162598,2.2998598,2.316227,1.1789707,0.01
188,-10.848359,3.4347258,53.093666,2.323131,2.2868342,1.1910306,0.01
189,-10.877408,3.4544575,56.68533,2.3393118,2.326934,1.195279,0.01
190,-11.022041,3.3357139,55.11405,2.0361147,2.3260427,1.1176357,0.01
191,-10.925561,3.3127139,46.46557,2.1677554,2.2791095,1.0724657,0.01
192,-11.127842,3.3971632,54.575413,2.3173792,2.250699,1.188801,0.01
193,-11.125401,3.3120036,47.7754,2.2445476,2.283017,1.0776523,0.01
194,-11.243268,3.3852544,52.884853,2.159128,2.3415372,1.0921429,0.01
195,-11.305112,3.3141441,56.957672,2.1146286,2.274977,1.1194427,0.01
196,-11.326649,3.2732787,51.306305,2.1591213,2.3261428,1.2562786,0.01
197,-11.360052,3.345228,44.409206,2.2055788,2.3126879,1.1372342,0.01
198,-11.398668,3.3505476,47.468555,2.2130237,2.344199,1.1650982,0.01
199,-11.467542,3.3470201,51.716316,2.1496408,2.4537566,1.1609906,0.01
200,-11.513421,3.2911565,46.827126,2.1591337,2.3833463,1.1760288,0.01
201,-11.62773,3.242664,50.064518,2.165883,2.2940483,1.1286521,0.01
202,-11.658999,3.3278353,50.417664,2.2216716,2.2981162,1.1466305,0.01
203,-11.758986,3.2627764,52.830868,2.232573,2.337275,1.2186395,0.01
204,-11.771793,3.338269,51.1409,2.2957928,2.307263,1.1854758,0.01
205,-11.852481,3.2894602,51.855743,2.2087402,2.3984985,1.0964372,0.01
206,-11.9312525,3.2933679,47.465694,2.149033,2.3447948,1.1295046,0.01
207,-11.899836,3.2538033,49.694008,1.9786875,2.3179495,1.1489801,0.01
208,-12.021526,3.3514593,49.9984,2.2259426,2.4929867,1.1765591,0.01
209,-12.037299,3.2457814,41.623077,2.2182121,2.3921134,1.1590116,0.01
210,-12.112863,3.2455938,50.833244,2.0640264,2.4529316,1.1683662,0.01
211,-12.05707,3.2691982,44.993843,2.0910618,2.3720136,1.134524,0.01
212,-12.213273,3.2664719,49.08037,2.0824928,2.3977427,1.1435145,0.01
213,-12.320178,3.2039802,47.922768,2.0213578,2.476494,1.0463347,0.01
214,-12.278194,3.229005,48.87518,1.92258,2.3690126,1.091943,0.01
215,-12.407752,3.2495477,48.93098,2.025534,2.4469924,1.1568264,0.01
216,-12.460859,3.2246382,57.451942,1.9543248,2.3537138,1.0874766,0.01
217,-12.487578,3.1966503,49.793427,1.980106,2.4757335,1.1206076,0.01
218,-12.579194,3.2928047,50.835377,2.1444986,2.449062,1.1112826,0.01
219,-12.606214,3.2016237,46.794502,2.0570934,2.5025322,1.0995657,0.01
220,-12.596103,3.2569366,47.2303,2.0965059,2.5033677,1.1450471,0.01
221,-12.61945,3.3016293,50.231056,2.1143434,2.4855015,1.1032686,0.01
222,-12.666352,3.2326324,44.271782,2.0677583,2.5435038,1.1043056,0.01
223,-12.783951,3.1519732,52.921238,1.9618976,2.4132724,1.0330406,0.01
224,-12.785924,3.1613817,47.462505,1.8882345,2.5332234,1.028645,0.01
225,-12.826395,3.1246665,41.12032,1.8734727,2.483312,1.0443122,0.01
226,-12.9453125,3.2217264,53.07527,1.9542742,2.4979403,1.0845482,0.01
227,-12.960656,3.1623142,50.711002,1.8908561,2.5412312,1.0706304,0.01
228,-13.032992,3.1839986,53.494392,1.9779828,2.4475496,1.1205988,0.01
229,-13.067549,3.1415157,45.92241,1.9388936,2.5860863,1.0795599,0.01
230,-13.053229,3.1377316,46.85694,1.9316691,2.4622092,1.1383036,0.01
231,-13.083907,3.1341348,47.384346,1.9006943,2.429506,1.1216042,0.01
232,-13.119171,3.1603868,46.984524,2.03764,2.3980904,1.1346413,0.01
233,-13.20228,3.1233582,44.427883,1.9198973,2.4533153,1.1069775,0.01
234,-13.219954,3.1566262,47.75812,1.8643093,2.4369457,1.0239444,0.01
235,-13.338681,3.1203074,46.94337,1.7649648,2.546591,1.061057,0.01
236,-13.241839,3.1306677,41.678024,1.7687819,2.496068,1.0150827,0.01
237,-13.3498125,3.1136284,47.32568,1.8336352,2.618433,1.0567268,0.01
238,-13.509614,3.1353905,52.452072,1.8789611,2.5036914,1.0276791,0.01
239,-13.4854145,3.1116846,41.655163,1.7808149,2.487743,0.94525003,0.01
240,-13.5517,3.126924,48.737488,1.8033954,2.4690466,0.9964502,0.01
241,-13.519041,3.0727744,53.46632,1.7326379,2.4979224,0.95816255,0.01
242,-13.559514,3.1003597,45.29665,1.7801235,2.6193316,1.2185494,0.01
243,-13.748859,3.1458778,52.05533,1.7984942,2.6009498,1.0455317,0.01
244,-13.6976795,3.0767696,42.605984,1.8186344,2.505167,1.1092768,0.01
245,-13.708744,3.1324208,52.6016,1.7522693,2.5921047,1.0608821,0.01
246,-13.703313,3.0667293,41.72261,1.6677386,2.4836943,0.96042717,0.01
247,-13.793087,3.0858867,55.39596,1.6971139,2.7394245,1.0496283,0.01
248,-13.827868,3.0906334,50.861477,1.7653577,2.6523829,1.001838,0.01
249,-13.965295,3.0410397,51.83485,1.7418298,2.560304,1.0221564,0.01
250,-13.86628,3.0431638,48.227444,1.6511742,2.7955027,1.070779,0.01
251,-13.97228,3.0531173,48.796253,1.7365204,2.529154,1.029689,0.01
252,-13.863418,3.046457,46.16352,1.7543107,2.5299742,0.971081,0.01
253,-14.01401,3.0344193,37.991714,1.6806724,2.6292374,1.0367227,0.01
254,-14.02897,3.0608435,43.178844,1.654411,2.6364133,1.0036917,0.01
255,-14.035786,3.0646343,42.323856,1.6615934,2.5188255,0.9828478,0.01
256,-14.120621,3.0020769,47.540817,1.5865781,2.583216,1.0117575,0.01
257,-14.084164,2.9848266,40.548714,1.7199526,2.5650532,1.0625703,0.01
258,-14.158029,3.0227158,49.482887,1.5854646,2.6434772,0.91303456,0.01
259,-14.254855,3.0017073,46.303425,1.5592778,2.6634912,1.0352924,0.01
260,-14.19487,2.9203146,42.794605,1.5143795,2.5389216,0.9391073,0.01
261,-14.220981,2.9903457,43.616257,1.5780432,2.6581748,0.9053079,0.01
262,-14.368194,2.998813,44.73504,1.6795247,2.5432353,1.0698632,0.01
263,-14.392582,2.9583502,44.058914,1.4902554,2.8277154,1.0191594,0.01
264,-14.39491,2.99816,46.195293,1.6506108,2.599831,0.9955332,0.01
265,-14.367153,2.948322,35.33232,1.5705717,2.7080624,0.9855391,0.01
266,-14.461896,2.9186678,44.89494,1.5204213,2.5643892,1.002998,0.01
267,-14.520572,2.9338226,40.2272,1.6147796,2.6787577,0.9912778,0.01
268,-14.465998,2.9543936,43.28388,1.5697528,2.6161132,0.9463503,0.01
269,-14.55876,2.9477525,49.355095,1.5346999,2.6220057,1.0015357,0.01
270,-14.608713,2.9572897,44.73829,1.447263,2.7290468,0.93260854,0.01
271,-14.643136,2.984677,45.039627,1.605319,2.5914035,0.90678,0.01
272,-14.602621,2.9669354,43.69209,1.4927833,2.7544253,0.9366801,0.01
273,-14.6533575,2.9213195,53.75499,1.4819212,2.5468104,0.9427745,0.01
274,-14.663211,2.9331822,37.77631,1.5375035,2.6953452,0.9070889,0.01
275,-14.682984,2.9248483,40.034733,1.4661672,2.6465235,0.88580084,0.01
276,-14.734481,2.9047205,41.461754,1.4760013,2.5853517,0.94582534,0.01
277,-14.7305975,2.9365578,36.42073,1.4345952,2.6762335,0.88282126,0.01
278,-14.77739,2.9282265,39.845947,1.442374,2.629876,0.89104766,0.01
279,-14.84682,2.872273,36.76095,1.4934324,2.5995116,0.947433,0.01
280,-14.79449,2.9519207,41.53112,1.5163164,2.5584526,0.84891874,0.01
281,-14.85178,2.9508357,43.633125,1.4427813,2.657162,0.8695568,0.01
282,-14.925235,2.9236977,46.675507,1.4188534,2.625777,0.9462172,0.01
283,-14.977588,2.8733802,42.144787,1.3546612,2.6045716,0.8488267,0.01
284,-14.957904,2.8793836,44.7204,1.3704879,2.6370418,0.8802233,0.01
285,-14.919955,2.817767,38.19886,1.4231285,2.5509887,0.7735255,0.01
286,-14.839734,2.938673,43.109875,1.4200406,2.6365988,0.8636042,0.01
287,-14.918984,2.8811958,37.062893,1.3388788,2.760401,0.90104216,0.01
288,-14.95758,2.9055936,43.952835,1.3723912,2.5582783,1.0047717,0.01
289,-14.988104,2.8393555,36.567383,1.3447868,2.5843685,0.88736653,0.01
290,-15.07847,2.8957064,35.42675,1.3918493,2.669138,0.90075743,0.01
291,-15.070836,2.9052877,36.488777,1.438291,2.5844483,0.7773031,0.01
292,-15.170002,2.9124584,41.4777,1.3170553,2.5568886,0.78033453,0.01
293,-15.209451,2.8766158,41.941917,1.4102305,2.567444,0.8873112,0.01
294,-15.206518,2.8105679,38.304695,1.2865462,2.5599034,0.86796486,0.01
295,-15.128647,2.9100082,46.72999,1.3932283,2.4591742,0.82146186,0.01
296,-15.237944,2.8283792,41.472473,1.2414774,2.6038485,0.8044563,0.01
297,-15.161006,2.8704743,39.176563,1.291817,2.521475,0.85319686,0.01
298,-15.23061,2.810923,40.366043,1.3102018,2.5619032,0.7822235,0.01
299,-15.259556,2.8017087,46.086185,1.2344098,2.5029318,0.75947535,0.01
300,-15.344082,2.8085172,38.079838,1.2311726,2.51173,0.8051392,0.01
301,-15.296888,2.845206,37.66368,1.2645203,2.6701207,0.7887336,0.01
302,-15.403405,2.8684597,38.42908,1.2600867,2.780355,0.8137349,0.01
303,-15.385625,2.8990731,39.523895,1.2453457,2.7019355,0.7534787,0.01
304,-15.326306,2.8683028,38.213516,1.2758402,2.7349062,0.81352216,0.01
305,-15.348235,2.8267465,48.22683,1.1987321,2.605019,0.8781557,0.01
306,-15.416167,2.8224306,40.600323,1.2302713,2.6780758,0.8403234,0.01
307,-15.472369,2.8098247,37.509846,1.1449494,2.5665119,0.76748455,0.01
308,-15.546599,2.8011086,33.53335,1.2168851,2.7200217,0.80698925,0.01
309,-15.459839,2.8331077,39.744755,1.2047884,2.5668898,0.7269181,0.01
310,-15.47116,2.845484,37.247677,1.2222847,2.619844,0.79526156,0.01
311,-15.5106735,2.8291714,40.149998,1.1139477,2.7511833,0.8143163,0.01
312,-15.550131,2.809478,41.171986,1.1327251,2.7357657,1.048834,0.01
313,-15.496826,2.8077726,31.923563,1.1875843,2.6098123,0.7892525,0.01
314,-15.58336,2.8483055,40.678493,1.1237384,2.6218245,0.747536,0.01
315,-15.555004,2.8651183,41.536392,1.134085,2.809733,1.0349691,0.01
316,-15.620009,2.76065,35.772377,1.1575475,2.6972175,0.8790691,0.01
317,-15.597409,2.7992964,39.782097,1.0987731,2.721355,0.7603818,0.01
318,-15.537361,2.787142,32.08498,1.1998167,2.625837,0.8634797,0.01
319,-15.660811,2.7501476,35.14829,1.1114409,2.658633,0.74711657,0.01
320,-15.735193,2.8530211,37.264843,1.1272027,2.787191,0.7625224,0.01
321,-15.705551,2.8023138,39.948143,1.1574777,2.7620075,0.6401111,0.01
322,-15.776133,2.7816086,40.09347,1.0961539,2.738552,0.8024869,0.01
323,-15.647562,2.758906,37.491676,1.091849,2.6381786,0.7263999,0.01
324,-15.842371,2.82527,40.73411,1.1790277,2.7471488,0.7406871,0.01
325,-15.841838,2.8281581,42.952724,1.1088513,2.9143746,1.0398002,0.01
326,-15.8065815,2.849943,38.264606,1.0782331,2.6784463,0.7210319,0.01
327,-15.7944145,2.8590012,38.424664,1.1390506,2.9527335,0.8958254,0.01
328,-15.797807,2.7924287,38.898853,1.0894792,2.4975903,0.73666596,0.01
329,-15.7745,2.7979987,34.437008,1.0685657,2.723999,0.71472377,0.01
330,-15.82404,2.8507595,40.877796,1.1277095,2.8039587,0.7043738,0.01
331,-15.809015,2.8095195,39.489964,1.0918812,2.6757429,0.7062483,0.01
332,-15.8084,2.8022513,32.97595,1.0660526,2.76561,0.7181941,0.01
333,-15.843795,2.838873,42.98099,1.0537754,2.7158625,0.71556437,0.01
334,-15.795719,2.8222947,37.123756,1.1015835,2.7317216,0.67465127,0.01
335,-15.861166,2.807188,40.55043,1.0458885,2.773069,0.8804492,0.01
336,-15.882052,2.808067,38.742718,1.0322483,2.7562916,0.79150486,0.01
337,-15.880199,2.77145,32.16226,1.044895,2.6596317,0.7142565,0.01
338,-15.914679,2.8043041,42.135105,1.0012226,2.7311356,0.71218985,0.01
339,-15.94633,2.8545973,38.087143,1.065478,2.8623116,0.80249953,0.01
340,-16.0255,2.7446325,43.198013,0.9431034,2.7245135,0.6411999,0.01
341,-15.97094,2.760094,36.646107,1.0341184,2.7705748,0.6828107,0.01
