epoch,energy,energy_std,grad_amp_before,grad_phi_before,grad_amp_after,grad_phi_after
115,-18.4525,24.890535,72.470856,194.89417
116,-17.970335,7.7717586,16.468258,184.16321
117,-17.999643,1.9073486e-06,0.08831393,4.746844
118,-18.003805,1.3507207e-06,0.084799476,1.2381501
119,-18.002197,1.1641532e-10,0.042728566,0.20756441
120,-18.001745,1.9073486e-06,0.09873033,0.5895343
121,-18.001558,3.8146973e-06,0.056597013,0.53384554
122,-18.001509,3.0184958e-06,0.05272616,0.38253853
123,-18.001461,2.6933492e-06,0.03987571,0.2962118
124,-18.00145,1.9073486e-06,0.03714422,0.19399184
125,-18.001446,1.3507207e-06,0.036011454,0.35135823
126,-18.001438,1.9073486e-06,0.032884687,0.4478192
127,-18.001438,1.3507207e-06,0.03349491,0.40964532
128,-18.001451,1.9073486e-06,0.037145242,0.3701917
129,-18.00148,1.3466746e-06,0.045019086,0.2530283
130,-18.001495,1.3507207e-06,0.050006878,0.31636176
131,-18.001516,2.4658348e-10,0.056208197,0.31635016
132,-18.001532,2.9663072e-10,0.046928816,0.34367058
133,-18.001543,3.8146973e-06,0.05073492,0.29971692
134,-18.001558,1.9073486e-06,0.054781087,0.37529802
135,-18.001574,1.3507207e-06,0.058176566,0.38751742
136,-18.00159,1.9073486e-06,0.063958265,0.5279067
137,-18.00159,3.678061e-10,0.062378615,0.41797435
138,-18.001617,1.3466746e-06,0.07063678,0.52203137
139,-18.001644,5.722046e-06,0.07533297,0.48376998
140,-18.001661,1.9073486e-06,0.08154724,0.426398
141,-18.001675,3.0130675e-06,0.084152,0.4499639
142,-18.001705,3.8146973e-06,0.09249526,0.4199724
143,-18.00171,1.3466746e-06,0.09510606,0.46412343
144,-18.001736,1.3466746e-06,0.033745844,0.21060027
145,-18.001736,2.3283064e-10,0.10242717,0.5843809
146,-18.00174,1.3507207e-06,0.10138298,0.55711085
147,-18.001736,5.722046e-06,0.1019048,0.5998877
148,-18.00174,1.9073486e-06,0.10136971,0.6106443
149,-18.00174,1.9073486e-06,0.10137541,0.63621897
150,-18.001724,1.9073486e-06,0.09928835,0.67119753
151,-18.001736,3.8146973e-06,0.101926506,0.7656338
152,-18.001753,3.0184958e-06,0.097704686,1.1294934
153,-18.001736,3.8146973e-06,0.1019139,0.811937
154,-18.001736,3.0130675e-06,0.10244337,0.89903533
155,-18.001766,3.0184958e-06,0.09507874,0.6889314
156,-18.001766,1.9073486e-06,0.095078714,0.4990377
157,-18.001759,1.3507207e-06,0.096114494,0.5906458
158,-18.00175,2.6933492e-06,0.09821743,0.7156166
159,-18.00174,1.9073486e-06,0.101913475,0.7770521
160,-18.001736,3.8146973e-06,0.100855984,0.7501606
161,-18.001736,3.3985498e-10,0.10137391,0.7520682
162,-18.001713,1.3507207e-06,0.094565086,0.8252419
163,-18.001724,1.9073486e-06,0.09927751,0.513761
164,-18.001722,3.0130675e-06,0.09823354,0.43454647
165,-18.00174,1.3507207e-06,0.10138008,0.5254089
166,-18.001736,3.8146973e-06,0.101902105,0.45338964
167,-18.00174,1.3466746e-06,0.10139724,0.54249024
168,-18.00174,3.0184958e-06,0.03374193,0.22212717
169,-18.00174,1.3466746e-06,0.101917,0.68239653
170,-18.00174,3.0184958e-06,0.10137762,0.5994875
171,-18.00172,3.0184958e-06,0.098777205,0.39149573
172,-18.001724,1.3466746e-06,0.09982621,0.50368476
173,-18.001736,1.3466747e-06,0.033715885,0.2080974
174,-18.001736,2.6062477e-10,0.10190976,0.6179945
175,-18.001736,4.8599977e-06,0.10191485,0.68020666
176,-18.00174,1.3466746e-06,0.10137013,0.7802556
177,-18.00173,2.6933492e-06,0.100330606,0.83175313
178,-18.001736,1.3466746e-06,0.03375958,0.24159111
179,-18.001736,5.722046e-06,0.10193676,0.851607
180,-18.001743,1.3507207e-06,0.09928404,0.7120147
181,-18.00173,1.3466746e-06,0.10190928,0.7631211
182,-18.001736,2.969732e-10,0.10242166,0.79855067
183,-18.00174,3.0184958e-06,0.10137443,0.8576288
184,-18.001722,1.9073486e-06,0.09877585,0.7727182
185,-18.001743,1.3466746e-06,0.1003338,0.58973306
186,-18.001743,1.3466746e-06,0.10032399,0.7624285
187,-18.001755,2.7014414e-06,0.09717303,0.53401995
188,-18.001753,3.8146973e-06,0.098755755,0.69620115
189,-18.001753,3.0130675e-06,0.098232925,0.6229034
190,-18.00174,1.3466746e-06,0.10140657,0.50063103
191,-18.001713,3.0184958e-06,0.09722599,0.5864445
192,-18.001736,4.8599977e-06,0.10191356,0.6060153
193,-18.001736,1.3507207e-06,0.033804886,0.20447782
194,-18.00174,1.3507207e-06,0.101420134,0.6517993
195,-17.999739,0.089308396,0.167225,0.65448254
196,-18.001848,1.9073486e-06,0.073509306,0.42828348
197,-18.00186,2.3283064e-10,0.06930617,0.5408896
198,-18.001871,1.3466746e-06,0.06720569,0.60668236
199,-18.001875,2.7014414e-06,0.06563073,0.64237654
200,-18.001875,8.2194494e-11,0.0645807,0.6461901
201,-18.001875,1.9073486e-06,0.06458076,0.6208317
202,-18.001875,1.9073486e-06,0.064055905,0.6312145
203,-18.001875,1.9073486e-06,0.06405569,0.6640712
204,-18.001875,1.3507207e-06,0.064055815,0.66350317
205,-18.001875,3.0184958e-06,0.06405595,0.66610897
206,-18.001879,1.9073486e-06,0.06353168,0.540512
207,-18.001879,1.9073486e-06,0.06353166,0.51165736
208,-18.001879,1.9073486e-06,0.06300656,0.5030883
209,-17.999887,0.08926314,0.19972628,0.8550183
210,-18.00189,2.6933492e-06,0.05985698,0.4063176
211,-18.001894,1.1641532e-10,0.05880867,0.3754268
212,-18.001894,1.9073486e-06,0.058808897,0.34908393
213,-18.001894,1.9073486e-06,0.057234973,0.30037668
214,-18.001902,1.9073486e-06,0.057758942,0.33968177
215,-18.001902,1.9073486e-06,0.05776111,0.32940722
216,-18.001905,8.2194494e-11,0.05566171,0.3055281
217,-18.00191,1.3466746e-06,0.05513624,0.31196168
218,-18.00191,1.3507207e-06,0.055662636,0.30130738
219,-18.00191,1.3466746e-06,0.055137917,0.3164642
220,-18.00191,1.3466746e-06,0.055140976,0.28375745
221,-18.001915,2.6933492e-06,0.055139255,0.2827518
222,-18.001915,4.0400237e-06,0.055139694,0.24595872
223,-18.001919,3.8146973e-06,0.05408637,0.24648243
224,-18.001919,1.3507207e-06,0.05199265,0.24367835
225,-18.001919,3.0130675e-06,0.053041093,0.21754831
226,-18.001923,4.0400237e-06,0.051994212,0.22399561
227,-18.001926,1.9073486e-06,0.050946962,0.2273123
228,-18.001926,1.3466746e-06,0.050945602,0.23989664
229,-18.001926,2.6933492e-06,0.049894795,0.2362524
230,-17.999926,0.08945731,0.18609932,0.53762233
231,-18.001923,2.6933492e-06,0.051464874,0.23009752
232,-18.001919,1.9073486e-06,0.05409092,0.22202566
233,-18.001919,1.3466746e-06,0.052510753,0.21856171
234,-18.001915,2.7014414e-06,0.054609675,0.227745
235,-18.001919,3.0184958e-06,0.053036362,0.23023285
236,-18.001915,1.9073486e-06,0.05461291,0.21908635
237,-18.001919,1.9073486e-06,0.053038053,0.21979755
238,-18.001919,3.0184958e-06,0.05303926,0.21783428
239,-18.001923,3.0184958e-06,0.051463306,0.22316784
240,-18.001926,1.9073486e-06,0.04936558,0.21500143
241,-18.001926,1.3507207e-06,0.050937615,0.2032914
242,-18.001926,1.3466746e-06,0.05094359,0.21826491
243,-18.001926,1.3507207e-06,0.050945405,0.20069386
244,-18.001926,1.9073486e-06,0.050417677,0.21031684
245,-18.00193,1.3466746e-06,0.049372487,0.25805542
246,-18.001938,2.6933492e-06,0.04674781,0.2537785
247,-18.001942,1.9073486e-06,0.046754293,0.26190245
